Title,Abstract,Authors,Publication Date
Pulmonary <i>Mycobacterium avium</i> complex infection with vascular Ehlers-Danlos syndrome: A case report.,"A female patient developed multiple intestinal perforations at 31 and 43 years of age. Because of her family history of pneumothorax and intestinal perforation, Ehlers-Danlos syndrome (EDS) was suspected when she visited our hospital at 52 years. She was diagnosed with vascular Ehlers-Danlos syndrome (vEDS) and developed bilateral external iliac artery dissection. A CT scan at the time of admission revealed granular and infiltrative shadows in both lungs with bronchiectasis. The patient was also diagnosed with <i>Mycobacterium avium</i> complex (MAC) pulmonary disease, and drug susceptibility to clarithromycin was confirmed. After treatments with rifampicin, ethambutol, and clarithromycin were started, the acid-fast bacilli cultures taken from sputum were negative, and respiratory symptoms partially improved after about 1 month. vEDS is reportedly associated with lung diseases, such as pneumothorax and cystic lung lesions, but there are few reports of respiratory infections with vEDS. Moreover, there are no reports of complications associated with MAC disease. We report a case of vEDS with rare complications and suggest the possible mechanism of infection.","Ken Okamura, Rintaro Noro, Toru Tanaka, Takeru Kashiwada, Yosuke Tanaka, Yoshinobu Saito, Kazue Fujita, Koichi Akutsu, Tomoko Sahara, Koichiro Kamio, Takeshi Yamada, Kazuo Kasahara, Masahiro Seike",2024
Syndromic scoliosis in a patient with arthrochalasia Ehlers-Danlos syndrome corrected with a Wood-Rigo-Cheneau derotational brace.,"We present a boy in middle childhood with a medical history of arthrochalasiaEhlers-Danlos syndrome who was diagnosed with scoliosis as a toddler. His treatment began at a regional children's hospital, where initial spine radiographs demonstrated a 43.6° dextroscoliosis curve with the apex at L3. He was initially treated with a Boston brace, and the family was informed that MAGEC (Magnetic Expansion Control) growing rods were likely the definitive treatment due to the high likelihood of progression given the patient's large Cobb angle. However, the decision was made by the family and the Ehlers-Danlos syndrome specialist to proceed with the Wood-Rigo-Cheneau derotational brace.","Michael Brown, Leighann Krasney, Mark Lavallee",2024
Complex trauma sequelae: Mycobacterium goodii and Priestia endophytica Hardware infection in a patient with Ehlers-Danlos syndrome.,"A 26-year-old man with Ehlers-Danlos syndrome, recurrent otitis externa, and chronic otitis media sustained a left lower extremity amputation and open femur fracture with internal hardware fixation after a motor vehicle collision in Arizona. He presented to the emergency department at our institution with severe left leg pain and purulent discharge despite receiving two unidentified antibiotics upon discharge. Evaluations revealed an abscess and malunion of the femur. Initial cultures yielded scant Priestia endophytica, leading to daptomycin treatment. His condition worsened until Gram-positive bacilli identified as Mycobacterium goodii, a rare nosocomial mycobacterial species, were found. Significant improvement occurred with appropriate antibiotics. This case highlights the challenges in diagnosing and managing M. goodii infections in immunocompromised patients with orthopedic complications and notes P. endophytica as a previously unreported, possibly opportunistic human pathogen.","Andrea L Covington, Filipe M Cerqueira, Jonathan E Pavia, David Reynoso, Ping Ren",2024
Assessing the Utility of a Patient-Facing Diagnostic Tool Among Individuals With Hypermobile Ehlers-Danlos Syndrome: Focus Group Study.,"Hypermobile Ehlers-Danlos syndrome (hEDS), characterized by joint hypermobility, skin laxity, and tissue fragility, is thought to be the most common inherited connective tissue disorder, with millions affected worldwide. Diagnosing this condition remains a challenge that can impact quality of life for individuals with hEDS. Many with hEDS describe extended diagnostic odysseys involving exorbitant time and monetary investment. This delay is due to the complexity of diagnosis, symptom overlap with other conditions, and limited access to providers. Many primary care providers are unfamiliar with hEDS, compounded by genetics clinics that do not accept referrals for hEDS evaluation and long waits for genetics clinics that do evaluate for hEDS, leaving patients without sufficient options.","Jessica Goehringer, Abigail Kosmin, Natalie Laible, Katrina Romagnoli",2024
Surviving the storm: A 6-year journey with bowel perforations and aneurysms in vascular Ehlers-Danlos syndrome - A case report.,"Throughout the literature, many cases of vascular Ehlers-Danlos were reported with a variation of its clinical presentation. This disease may present in many forms and aspects and some even die before seeking medical care and getting the right diagnosis due to its hard effect on patients.","Farid Abi Habib, Michael Osseis, Alain Chebly, Elie El Feghali, Roger Noun",2024
Revision Chiari surgery in adults: surgical evaluation algorithm and outcomes in a continuity-of-care practice.,"Patients with a prior surgical history for Chiari malformation (CM) as a child or an adult who presents with a recurrence or persistence of symptoms pose a challenging clinical scenario. The authors analyzed preoperative presentations, surgical histories, and outcomes of adult CM revision cases to create an algorithm for the assessment of revision surgery in adult CM patients and contrast this with the care of pediatric CM patients within the context of an integrated continuity-of-care CM practice seeing pediatric and adult patients.","Rita H Nguyen, John K Chae, Kyle E Zappi, Grant Luhmann, Alexa Kisselbach, Amanda Cruz, Jeffrey P Greenfield",2024
Functional benefit of joint surgery in patients with non-vascular Ehlers-Danlos syndrome: results of a retrospective study.,"Ehlers-Danlos syndrome (EDS) is a hereditary disease characterised by joint hypermobility, skin hyperextensibility and tissue fragility. Hypermobile EDS (hEDS is the more frequent subtype. Joint surgery may benefit certain patients after failure of medical treatments, but there is no consensus on the optimal surgical management of patients with hEDS. The aims of this retrospective study were to chart the surgical management of patients with hEDS, to determine the role of arthroscopy and to evaluate the functional results of joint surgery, including the reintervention rates.","Sharon Abihssira, Karelle Benistan, Geoffroy Nourissat",2024
Low vitamin C status and hypermobility-related disorders in patients with bleeding disorder of unknown cause.,Bleeding disorder of unknown cause (BDUC) is a challenging diagnosis that predominantly affects women. Previous investigations into connective tissue disorders (CTD) and vitamin C have not been conducted.,"Eva Leinøe, Halla Fridriksdottir, Andreas Ørslev Rasmussen, Eva Funding, Anne Louise Tølbøll Sørensen, Peter Kampmann, Jens Lykkesfeldt, Maria Rossing",2024
Coexisting Sacroiliac Arthritis and Chronic Nonbacterial Osteomyelitis in an Adolescent with Ehlers-Danlos Syndrome: A Case Report and Treatment Success.,"BACKGROUND Chronic nonbacterial osteomyelitis (CNO) is a multifocal autoinflammatory bone disease mainly affecting children and adolescents. Sacroiliitis is an inflammation of the sacroiliac joint, diagnosed with the use of musculoskeletal MRI due to its ability to visualize active inflammatory lesions. Ehlers-Danlos syndrome (EDS) is non-inflammatory hereditary disorder of connective tissue. Here, we report the case of a 17.5-year-old female patient with classical EDS and long-term course of the CNO with coexistence of sacroiliac arthritis. CASE REPORT On admission, a patient with CNO reported pain in the scapula, thoracic spine, shoulders, and iliac region, with morning stiffness present for 5 months. Physical examination revealed knee and elbow joint hyperextension, hypermobility of the phalanges, increased range of motion of the hip joints, and the presence of reticular rash on the face. In the laboratory blood tests, minor leukocytosis was reported. During hospitalization, a whole-body MRI was performed, detecting bone marrow edema in the Th3, Th4, and Th7 vertebral bodies and the head of seventh rib on the left side, as well as bilaterally in the sacroiliac joints. The patient was diagnosed with sacroiliitis and EDS and successfully treated with risedronate sodium, methotrexate with folic acid, sulfasalazine, and meloxicam, achieving CNO remission and reduced severity of axial skeleton pain. CONCLUSIONS The coexistence of these 3 diseases - CNO, sacroiliac arthritis, and EDS - in the same patient is rare and requires interphysician collaboration to determine the correct diagnosis and subsequently arrange multi-speciality therapeutic management to achieve remission.","Joanna Ożga, Elżbieta Mężyk, Wojciech Kmiecik, Wadim Wojciechowski, Zbigniew Żuber",2024
The impact of Marfan syndrome and Ehlers-Danlos syndrome on the risk of penile fracture in patients between 18 and 45 years.,"Despite knowledge of the pathophysiology and clinical complications of connective tissue diseases (CTD), little is known regarding their impact on men's sexual health disorders.","Kaushik P Kolanukuduru, Asher L Mandel, Rishabh K Simhal, Tamir N Sholklapper, Kelly Sun, Maria Poluch, Kerith R Wang, Yash B Shah, Paul H Chung",2024
Long COVID and hypermobility spectrum disorders have shared pathophysiology.,"Hypermobility spectrum disorders (HSD) and hypermobile Ehlers-Danlos syndrome (hEDS) are the most common joint hypermobility conditions encountered by physicians, with hypermobile and classical EDS accounting for >90% of all cases. Hypermobility has been detected in up to 30-57% of patients with myalgic encephalomyelitis/chronic fatigue syndrome (ME/CFS), fibromyalgia, postural orthostatic tachycardia syndrome (POTS), and long COVID (LC) compared to the general population. Extrapulmonary symptoms, including musculoskeletal pain, dysautonomia disorders, cognitive disorders, and fatigue, are seen in both LC and HSD. Additionally, ME/CFS has overlapping symptoms with those seen in HSD. Mast cell activation and degranulation occurring in both LC and ME/CFS may result in hyperinflammation and damage to connective tissue in these patients, thereby inducing hypermobility. Persistent inflammation may result in the development or worsening of HSD. Hence, screening for hypermobility and other related conditions including fibromyalgia, POTS, ME/CFS, chronic pain conditions, joint pain, and myalgia is essential for individuals experiencing LC. Pharmacological treatments should be symptom-focused and geared to a patient's presentation. Paced exercise, massage, yoga, and meditation may also provide benefits.","Ravindra Ganesh, Bala Munipalli",2024
Cerebral air embolism associated with cavitary lung lesion in a patient with Ehlers-Danlos syndrome.,"Pneumocephalus, is a general term describing the presence of air within the intracranial structures. It most commonly occurs due to dural injury, often the sequela of head trauma or surgery. More infrequently, nontraumatic pneumocephalus can be related to infection, Valsalva, fistulization between air-containing organs and intracranial structures, or vascular air embolism. While postsurgical pneumocephalus is often benign, serious consequences of pneumocephalus exist, including tension pneumocephalus and cerebral infarction. We present a case of air embolism and cerebral infarction in a patient with Ehlers-Danlos syndrome, found to have large cavitary lesion in the left upper lobe of the lung, with associated pulmonary vascular malformation seen on bronchoscopy. To our knowledge this is the first reported case of air embolism associated with a pulmonary cavitary lesion and vascular malformation, in a patient with Ehlers-Danlos syndrome.","Joshua Mangerel, Daniel Masri, Marshall Gelbman",2024
Complication Avoidance in Chiari Malformation Surgery.,"Posterior fossa decompression for symptomatic Chiari malformation is an effective and frequently performed procedure, but it does carry risks of significant complications including cerebrospinal fluid leak and craniocervical instability. Patients sometimes do not improve or worsen after decompression, which may discourage neurosurgeons from performing Chiari decompression surgery. In this chapter, management strategies and surgical approaches are discussed that minimize the risks of complications and maximize favorable outcomes in Chiari malformation surgery.",Holly S Gilmer,2024
Musculoskeletal Issues in Children and Adolescents: Genetic Musculoskeletal Disorders.,"Duchenne muscular dystrophy (DMD) is an X-linked recessive genetic disorder with progressive proximal weakness as the principal sign. Glucocorticoids and physical therapy are the mainstay of treatment. Exercise intolerance is the hallmark of metabolic myopathies, which require a combination of laboratory testing, electrodiagnostic testing, and muscle biopsy for diagnosis. Joint hypermobility may be an isolated finding or be associated with hypermobility Ehlers-Danlos syndrome (EDS), other variants of EDS, or marfanoid syndromes. The latter conditions are associated with aortic and cardiac valvular abnormalities. Osteogenesis imperfecta encompasses a group of disorders characterized by bone fragility presenting with a low-impact fracture as a result of minimal trauma. Management includes multidiscipline specialists. Down syndrome (DS), or trisomy 21, is the most common chromosome abnormality identified in live births. Routine evaluation of atlantoaxial instability with x-ray is no longer recommended for children with DS without symptoms of atlantoaxial instability; however, clinical evaluation of symptoms is required for sports preparticipation. Achondroplasia is the most common skeletal dysplasia. Clinical signs are macrocephaly, short limb, short stature with disproportionately shorter humerus and femur, along with characteristic findings in pelvis and lumbar spine x-rays. Caregivers should be educated on proper positioning and handling to avoid complications, including car seat-related deaths.","Francis G O'Connor, Jeffrey C Leggit",2024
Dynamically rebalancing the unstable shoulder in Ehlers-Danlos syndrome: latissimus dorsi transfer for posterior shoulder instability.,,"Sameer R Khawaja, Zaamin B Hussain, Hayden Cooke, Elinor Stern, Anthony Karzon, Michael B Gottschalk, Eric R Wagner",2024
Musculocontractural Ehlers-Danlos Syndrome Leading to Hemorrhagic Shock From Giant Subcutaneous Hematoma: A Case Report.,"The patient was a six-year-old boy with a history of musculocontractural Ehlers-Danlos syndrome (mcEDS). He presented to the emergency department after falling on the road the day before admission, which led to an increase in subcutaneous hematoma in his left lower leg and brief syncope. Initial blood tests revealed a decreased hemoglobin level of 8.1 g/dL (normal range: 14 g/dL). Contrast-enhanced CT showed a massive subcutaneous and intermuscular hematoma in the left thigh. He was diagnosed with hemorrhagic shock due to this extensive hemorrhage and was admitted to the ICU. The affected area was elevated, and hemostasis was achieved through compression. The swelling gradually improved, and he was discharged from the hospital on day 13 after admission. EDS is a systemic condition caused by genetic mutations affecting collagen and collagen-modifying enzymes. mcEDS is an extremely rare variant with a recently identified causative gene, characterized by abnormal connective tissue development and progressive fragility. Giant subcutaneous hematomas resulting from tissue fragility are serious complications of this disease, often occurring with minor trauma and sometimes leading to gradual hemorrhagic shock. Desmopressin nasal drops can be effective in preventing such hematomas. It is crucial to consider the risk of hemorrhagic shock from subcutaneous hemorrhage in patients with mcEDS, especially when repeated subcutaneous hematomas of unknown origin are observed.","Yoshiki Uemura, Norihiko Tsuboi, Satoshi Nakagawa",2024
An overview of Ehlers Danlos syndrome and the link between postural orthostatic tachycardia syndrome and gastrointestinal symptoms with a focus on gastroparesis.,"There has been an increasingly reported association between Ehlers-Danlos syndrome (EDS), postural orthostatic tachycardia syndrome (POTS) and gastrointestinal disorders. EDS is a hereditary connective tissue disorder which may manifest as a spectrum of symptoms stemming from collagen defects. The prevalence of EDS is estimated to affect 1 in 5000 individuals which underscores its clinical significance. Notably the hypermobile form (hEDS) accounts for the majority of cases. POTS is characterized by orthostatic intolerance with an increase in heart rate on standing in the absence of hypotension. This condition predominantly affects women between 15 and 45 years of age. Gastrointestinal symptoms in the form of reflux, bloating and abdominal pain significant impact this population. Gastroparesis is a chronic disorder involving symptoms of delayed gastric emptying and may be closely associated with hEDS and POTS, and may be underreported. Autonomic dysfunction associated with hEDS has been proposed as the likely mechanism underlying POTS and gastrointestinal dysfunction though a clear pathophysiological process has not been established.","William Wu, Vincent Ho",2024
Genetic disorders in maternal medicine.,"The role of genetic testing within maternal medicine is expanding. Advancing technology and the increasing availability of genetic testing have seen more patients receiving a genetic diagnosis than ever before. Improved healthcare and understanding of these rare diseases means that many patients are living well into their reproductive years and starting families. Individual diseases are considered by their patterns of inheritance i.e. autosomal recessive, autosomal dominant and chromosomal diseases. This chapter specifically addresses the following examples and outlines an approach to pre-conceptual and pregnancy management; autosomal recessive (cystic fibrosis, phenylketonuria), autosomal dominant (osteogenesis imperfecta, vascular Ehlers-Danlos syndrome) and chromosomal (Turner syndrome). For many rare and ultrarare genetic diseases, there may be no clear guidelines or consensus on the correct management in pregnancy. This chapter seeks to provide a framework for the clinician to use to address the unique needs and risk profile of these patients in pregnancy and pre-conceptually and plan accordingly. The role of pharmacogenetics in maternal medicine, the future of education in genetics for patients and clinicians and the important role of genetic counselling are all considered in this chapter. This overview highlights the important role of genetics in maternal medicine and how this can inform management and planning for the safe care of mother and baby.","Maggie O'Brien, Sinead Whyte, Sam Doyle, Fionnuala M McAuliffe",2024
Modulating the extracellular matrix to treat wound healing defects in Ehlers-Danlos syndrome.,"Classic Ehlers-Danlos syndrome (cEDS) is a genetic disorder of the connective tissue that is characterized by mutations in genes coding type V collagen. Wound healing defects are characteristic of cEDS and no therapeutic strategies exist. Herein we describe a murine model of cEDS that phenocopies wound healing defects seen in humans. Our model features mice with conditional loss of <i>Col5a1</i> in <i>Col1a2</i> <sup>+</sup> fibroblasts (Col5a1CKO). This model shows that an abnormal extracellular matrix (ECM) characterized by fibrillar disarray, altered mechanical properties, and decreased collagen deposition contribute to the wound healing defect. The cEDS animals exhibit decreased expression of epidermal genes and increased inflammation. Finally, we demonstrate that inhibiting mechanosensitive integrin signaling or by injecting wild-type (WT) fibroblasts into cEDS animals enhances epidermal gene expression, decreases inflammation, and augments wound closure. These findings suggest that cell delivery and/or blocking integrin signaling are potentially therapeutic strategies to rescue wound healing defects in cEDS.","Kindra M Kelly-Scumpia, Maani M Archang, Prabhat K Purbey, Tomohiro Yokota, Rimao Wu, Jackie McCourt, Shen Li, Rachelle H Crosbie, Philip O Scumpia, Arjun Deb",2024
Systemic Factors Affecting Orthodontic Treatment Outcomes and Prognosis - Part 1.,"This article explores the intersection of various systemic conditions with orthodontic treatment. Renal diseases, including chronic kidney disease and renal transplant, present challenges such as delayed tooth eruption and gingival overgrowth, necessitating careful orthodontic planning and collaboration with physicians. Liver diseases, particularly hepatitis, heighten the risk of periodontal disease and mandate strict infection control measures during orthodontic procedures. Ehlers-Danlos syndrome poses challenges related to collagen fragility, rapid tooth movement, and orthodontic relapse. Autoimmune diseases like diabetes mellitus and juvenile idiopathic arthritis require tailored orthodontic approaches considering oral complications and joint involvement.","Sumit Gupta, Anil Ardeshna, Paul Emile Rossouw, Manish Valiathan",2024
