Title,Abstract,Authors,Publication Date
Therapeutic delivery of recombinant glucocerebrosidase enzyme-containing extracellular vesicles to human cells from Gaucher disease patients.,"Gaucher disease (GD) is one of the most common types of lysosomal storage diseases (LSDs) caused by pathogenic variants of lysosomal β-glucocerebrosidase gene (GBA1), resulting in the impairment of Glucocerebrosidase (GCase) enzyme function and the accumulation of a glycolipid substrate, glucosylceramide (GlcCer) within lysosomes. Current therapeutic approaches such as enzyme replacement therapy and substrate reduction therapy cannot fully rescue GD pathologies, especially neurological symptoms. Meanwhile, delivery of lysosomal enzymes to the endocytic compartment of affected human cells is a promising strategy for treating neuropathic LSDs.","Keatdamrong Janpipatkul, Nareerat Sutjarit, Amornrat Tangprasittipap, Tai Chaiamarit, Pawarit Innachai, Kanoknetr Suksen, Tanida Chokpanuwat, Thipwimol Tim-Aroon, Usanarat Anurathapan, Natee Jearawiriyapaisarn, Alisa Tubsuwan, Supareak Bowornpinyo, Nithi Asavapanumas, Arthit Chairoungdua, Kanit Bhukhai, Suradej Hongeng",2024
Transition of patients with Gaucher disease type 1 from pediatric to adult care: results from two international surveys of patients and health care professionals.,"Gaucher disease (GD) is a rare, autosomal recessive lysosomal storage disorder caused by a deficiency in the enzyme glucocerebrosidase. The most common subtype in Europe and the USA, type 1 (GD1), is characterized by fatigue, cytopenia, splenomegaly, hepatomegaly, bone disease, and rarely pulmonary disease. Increased life expectancy brought about by improved treatments has led to new challenges for adolescents and their transition to adult care. Efficient healthcare transition to adult care is essential to manage the long-term age-related complications of the disease.","Karolina M Stepien, Irena Žnidar, Beata Kieć-Wilk, Angel Jones, Daniela Castillo-García, Magy Abdelwahab, Shoshana Revel-Vilk, Ella Lineham, Derralynn Hughes, Uma Ramaswami, Tanya Collin-Histed",2024
"Deletion of GBA in neurons, but not microglia, causes neurodegeneration in a Gaucher mouse model.","Gaucher disease, the most prevalent lysosomal storage disease, is caused by homozygous mutations at the GBA gene, responsible for encoding the enzyme glucocerebrosidase. Neuronopathic Gaucher disease is associated with microgliosis, astrogliosis, and neurodegeneration. However, the role that microglia, astrocytes, and neurons play in the disease remains to be determined. In the current study, we developed novel, inducible, cell-type specific GBA KO mice to understand the individual impacts of GBA deficiencies on microglia and neurons. GBA was conditionally knocked out either exclusively in microglia or neurons, or throughout the body. These novel mouse models were developed using a tamoxifen-inducible Cre system, with tamoxifen administration commencing at weaning. Microglia-specific GBA KO mice showed no signs of disease. However, the neuron-specific GBA KO resulted in a shortened lifespan, severe weight loss, and ataxia. These mice also had significant neurodegeneration, microgliosis, and astrogliosis accompanied by the accumulation of glucosylceramide and glucosylsphingosine, recapitulating Gaucher disease-like symptoms. These surprising findings reveal that, unlike the neuron-specific GBA deficiency, microglia-specific GBA deficiency alone does not induce disease. The novel neuronal Gaucher disease mouse model, with a median survival of 16 weeks, may be useful for future studies of pathogenesis and the evaluation of therapies.","Hannah B D Duffy, Colleen Byrnes, Hongling Zhu, Galina Tuymetova, Y Terry Lee, Frances M Platt, Richard L Proia",2024
Striking and widespread microglial activation in the brains of Southdown lambs with type II glucocerebrosidosis (neuronopathic Gaucher disease).,"Glucocerebrosidosis (termed Gaucher disease in humans) is a lysosomal storage disease, caused by a deficiency of the enzyme glucocerebrosidase, which results in accumulation of the glycolipid substrate glucocerebroside in the macrophage-monocyte system. Three principal forms are recognized in humans, two being neuronopathic and resulting in neurodegeneration. Only two spontaneously arising cases have been described in domestic animals, one in a dog and the other in a flock of Southdown sheep. Since microglial activation is increasingly being recognized as having an important role in the pathogenesis of Gaucher disease and archival brains were available from lambs with type II glucocerebrosidosis, we wanted to determine whether microglia were activated in these brains. Ionized calcium binding adaptor molecule 1 (Iba1), a specific and the most widely expressed immunohistochemical marker of microglial activation, was used. Striking and widely distributed activation of microglia was demonstrated, suggesting that microglia actively participate in the development of neuropathological changes in ovine Gaucher disease. This aspect of Gaucher disease requires further study in any future cases detected in domestic animal species, including the mechanism by which this markedly increased Iba1 expression is related to disease progression.","John Finnie, Kim Hemsley, Jim Manavis, Helen Beard, John Brealey, Thomas Robertson, Peter Blumbergs",2024
Perinatal lethal form Gaucher disease with compound heterozygosity of single nucleotide variants and copy number variations presenting as nonimmune hydrops fetalis and cerebellar hypoplasia: A case report.,To present the ultrasound imaging and genetic diagnosis of a fetus with prenatal lethal form of Gaucher disease.,"Chin-Chieh Hsu, Ni-Chung Lee, Yin-Hsiu Chien, Chao-Fan Liu, Yao-Lung Chang",2024
Eye closure-induced seizures in Gaucher disease and progressive myoclonus epilepsy.,,"Catarina Serrão, Alexandre Aldomiro, Sara Parreira, Ana Franco, Leonor Correia Guedes, Carla Bentes, Ana Rita Peralta",2024
A machine learning model for early diagnosis of type 1 Gaucher disease using real-life data.,"The diagnosis of Gaucher disease (GD) presents a major challenge due to the high variability and low specificity of its clinical characteristics, along with limited physician awareness of the disease's early symptoms. Early and accurate diagnosis is important to enable effective treatment decisions, prevent unnecessary testing, and facilitate genetic counseling. This study aimed to develop a machine learning (ML) model for GD screening and GD early diagnosis based on real-world clinical data using the Maccabi Healthcare Services electronic database, which contains 20 years of longitudinal data on approximately 2.6 million patients.","Avraham Tenenbaum, Shoshana Revel-Vilk, Sivan Gazit, Michael Roimi, Aidan Gill, Dafna Gilboa, Ora Paltiel, Orly Manor, Varda Shalev, Gabriel Chodick",2024
Upregulation of NFE2L1 reduces ROS levels and α-synuclein aggregation caused by GBA1 knockdown.,"Biallelic mutations in the GBA1 gene result in Gaucher disease (GD), and both patients with GD and carriers of a single GBA1 mutation have an increased susceptibility to Parkinson's disease (PD), but the underlying mechanisms of this association are not yet clear. In previous studies, we established Gba1 F213I point mutation mice and found that homozygous Gba1 F213I mutant mice died shortly after birth, while heterozygous mice could survive normally. In this study, we investigated the transcriptomic changes in the brain tissue of Gba1 F213I heterozygous mice, identifying 138 differentially expressed genes. Among them, Nfe2l1 was the most significantly downregulated gene. Inhibition or knockdown of GBA1 in BE(2)-M17 cells resulted in decreased expression levels of NFE2L1. Knockdown of GBA1 or NFE2L1 could lead to an elevation in intracellular aggregation of α-synuclein (α-syn) and reactive oxygen species (ROS) levels, while upregulation of NFE2L1 effectively mitigated those cellular manifestations induced by GBA1 knockdown. In summary, our in vitro results showed that upregulation of NFE2L1 may provide a therapeutic benefit for cellular phenotypes resulting from GBA1 knockdown, providing new insights for future research on GD and GBA1-associated PD.","Yajun Li, Shuxia Wen, Wanqing Xiang, Fei Shen, Nan Jiang, Jin Zhang, Duan Ma",2024
Pediatric Gaucher Disease Type 3 Presenting with Oculomotor Apraxia: A Case Report.,"We report on a 4-year-old boy affected by Gaucher disease (GD) type 3, who presented with splenomegaly and a history of oculomotor apraxia. GD is a rare lysosomal storage disorder caused by glucocerebrosidase deficiency with multi-organ involvement. Besides common clinical features such as hepatosplenomegaly and skeletal involvement, less frequent neurological symptoms, such as oculomotor apraxia, are indicative of neuronopathic forms of the disease, namely GD type 3, to be confirmed both by enzyme activity and genetic testing. Overall, GD management requires a multidisciplinary approach involving metabolic pediatricians, neurologists, psychologists, and geneticists, and currently relies on early enzyme replacement therapy. Although enzyme replacement therapy has proved to be effective in improving systemic signs and symptoms, it is unable to alleviate neurological complications once these have occurred, as it does not pass across the blood-brain barrier. Neurological improvements may occur through indirect mechanisms. Thus, our case report aims to highlight the importance of considering GD in the differential diagnosis of pediatric patients presenting with splenomegaly associated with neurological manifestations, as early intervention may significantly modify the disease progression and prevent further irreversible complications.","Margherita Di Costanzo, Nicoletta de Paulis, Giuseppe Cannalire, Nicola Morelli, Giacomo Biasucci",2024
Machine Learning-Driven Biomarker Discovery for Skeletal Complications in Type 1 Gaucher Disease Patients.,"Type 1 Gaucher disease (GD1) is a rare, autosomal recessive disorder caused by glucocerebrosidase deficiency. Skeletal manifestations represent one of the most debilitating and potentially irreversible complications of GD1. Although imaging studies are the gold standard, early diagnostic/prognostic tools, such as molecular biomarkers, are needed for the rapid management of skeletal complications. This study aimed to identify potential protein biomarkers capable of predicting the early diagnosis of bone skeletal complications in GD1 patients using artificial intelligence. An in silico study was performed using the novel Therapeutic Performance Mapping System methodology to construct mathematical models of GD1-associated complications at the protein level. Pathophysiological characterization was performed before modeling, and a data science strategy was applied to the predicted protein activity for each protein in the models to identify classifiers. Statistical criteria were used to prioritize the most promising candidates, and 18 candidates were identified. Among them, PDGFB, IL1R2, PTH and CCL3 (MIP-1α) were highlighted due to their ease of measurement in blood. This study proposes a validated novel tool to discover new protein biomarkers to support clinician decision-making in an area where medical needs have not yet been met. However, confirming the results using in vitro and/or in vivo studies is necessary.","Jorge J Cebolla, Pilar Giraldo, Jessica Gómez, Carmen Montoto, Javier Gervas-Arruga",2024
The natural history of Gaucher disease type 1 in 31 patients over a median of 15 years: a retrospective study.,"The natural history of untreated patients with type 1 Gaucher disease (GD1) is not well documented, and there is controversy over when and how to treat such patients, especially if they are only mildly symptomatic. Treatment of GD1 is inconvenient, very costly, and may result in undesirable side effects. We documented the clinical history of 31 untreated patients with GD1 followed in our clinic for 4-26 (median 15) years.","Siavash Piran, Graeme A M Nimmo, Amélie Chaboureau, Rakesh Mohankumar, Lorraine V Kalia, Dominick Amato",2024
"A 6-month randomized controlled trial for vitamin E supplementation in pediatric patients with Gaucher disease: Effect on oxidative stress, disease severity and hepatic complications.","Enzymatic deficiency in Gaucher disease (GD) may induce oxidative stress. Vitamin E is the nature's most effective lipid-soluble antioxidant. This prospective clinical trial assessed the oxidant-antioxidant status in Egyptian patients with GD and the efficacy and safety and of vitamin E as an adjuvant antioxidant therapy. Forty children and adolescents with GD on stable doses of enzyme replacement therapy (ERT) were enrolled. Abdominal ultrasonography and transient elastography were performed. Malondialdehyde (MDA), vitamin E, and antioxidant enzymes (reduced glutathione [GSH], superoxide dismutase [SOD], glutathione peroxidase [GPx], and peroxiredoxin 2 [PRDX2]) were assessed. Patients were compared with 40 age- and sex-matched healthy controls. Patients with GD were randomized either to receive oral vitamin E for 6 months or not. All patients with GD had significantly higher MDA levels with lower levels of vitamin E and antioxidant enzymes compared with healthy controls (p < 0.001). Vitamin E and PRDX2 were negatively correlated to severity score index (SSI), lyso GL1, and MDA. After 6 months of vitamin E supplementation, SSI and liver and spleen volumes and liver stiffness were significantly lower. Lyso GL1 and MDA were significantly decreased post-vitamin E therapy while antioxidant enzymes were significantly higher compared with baseline levels and with patients without vitamin E therapy. Oxidative stress is related to disease severity in pediatric patients with GD. A 6-month vitamin E supplementation for those patients represents a safe therapeutic adjuvant agent increasing the efficacy of ERT, reducing oxidative stress, and improving outcomes.","Amira Abdel Moneam Adly, Eman Abdel Rahman Ismail, Fatma A Ibrahim, Mira Atef, Khaled Anwar El Sayed, Nihal Hussien Aly",2024
Two delayed-diagnosis case reports of long-lasting thrombocytopenia with splenomegaly.,"Gaucher disease (GD) is a rare hereditary lysosomal storage disorder disease progression and inappropriate treatment. However, not all patients with GD receive timely diagnosis and treatment.","Bing Chen, Wenchu Dai, Yuni Xu, Feng Wang, Jinlin Liu",2024
Efficacy of an AAV vector encoding a thermostable form of glucocerebrosidase in alleviating symptoms in a Gaucher disease mouse model.,"Almost all attempts to date at gene therapy approaches for monogenetic disease have used the amino acid sequences of the natural protein. In the current study, we use a designed, thermostable form of glucocerebrosidase (GCase), the enzyme defective in Gaucher disease (GD), to attempt to alleviate neurological symptoms in a GD mouse that models type 3 disease, i.e. the chronic neuronopathic juvenile subtype. Upon injection of an AAVrh10 (adeno-associated virus, serotype rh10) vector containing the designed GCase (dGCase) into the left lateral ventricle of Gba<sup>-/-</sup>;Gba<sup>tg</sup> mice, a significant improvement in body weight and life-span was observed, compared to injection of the same mouse with the wild type enzyme (wtGCase). Moreover, a reduction in levels of glucosylceramide (GlcCer), and an increase in levels of GCase activity were seen in the right hemisphere of Gba<sup>-/-</sup>;Gba<sup>tg</sup> mice, concomitantly with a significant improvement in motor function, reduction of neuroinflammation and a reduction in mRNA levels of various genes shown previously to be elevated in the brain of mouse models of neurological forms of GD. Together, these data pave the way for the possible use of modified proteins in gene therapy for lysosomal storage diseases and other monogenetic disorders.","Ivan Milenkovic, Shani Blumenreich, Ariel Hochfelder, Aviya Azulay, Inbal E Biton, Mirie Zerbib, Roni Oren, Michael Tsoory, Tammar Joseph, Sarel J Fleishman, Anthony H Futerman",2024
Burden of rare genetic disorders in India: twenty-two years' experience of a tertiary centre.,"Rare disorders comprise of ~ 7500 different conditions affecting multiple systems. Diagnosis of rare diseases is complex due to dearth of specialized medical professionals, testing labs and limited therapeutic options. There is scarcity of data on the prevalence of rare diseases in different populations. India being home to a large population comprising of 4600 population groups, of which several thousand are endogamous, is likely to have a high burden of rare diseases. The present study provides a retrospective overview of a cohort of patients with rare genetic diseases identified at a tertiary genetic test centre in India.","Jayesh Sheth, Aadhira Nair, Frenny Sheth, Manali Ajagekar, Tejasvi Dhondekar, Inusha Panigrahi, Ashish Bavdekar, Sheela Nampoothiri, Chaitanya Datar, Ajit Gandhi, Mamta Muranjan, Anupriya Kaur, Manisha Desai, Mehul Mistri, Chitra Patel, Premal Naik, Maulin Shah, Koumudi Godbole, Seema Kapoor, Neerja Gupta, Sunita Bijarnia-Mahay, Sandeep Kadam, Dhaval Solanki, Soham Desai, Anand Iyer, Ketan Patel, Harsh Patel, Raju C Shah, Shalmi Mehta, Ruchi Shah, Riddhi Bhavsar, Jhanvi Shah, Mili Pandya, Bhagyadhan Patel, Sudhir Shah, Heli Shah, Shalin Shah, Shruti Bajaj, Siddharth Shah, Nilam Thaker, Umesh Kalane, Mahesh Kamate, Vykunta Raju Kn, Naresh Tayade, Sujatha Jagadeesan, Deepika Jain, Mitesh Chandarana, Jitendra Singh, Sanjiv Mehta, Beena Suresh, Harsh Sheth",2024
Clinical and preclinical insights into high-dose ambroxol therapy for Gaucher disease type 2 and 3: A comprehensive systematic review.,"Gaucher disease (GD), an autosomal recessive lysosomal storage disease, results from GBA1 variants causing glucocerebrosidase (GCase) deficiency. While enzyme replacement therapy (ERT) helps with systemic symptoms, neurological complications in GD2 and GD3 persist due to the blood-brain-barrier (BBB) limiting ERT efficacy. Ambroxol, a BBB-permeable chaperone, enhances GCase activity. Our review explores high-dose ambroxol's therapeutic potential, both preclinical and clinical, in GD2 and GD3.","Bibiche den Hollander, Hoang Lan Le, Eleonora L Swart, Hennie Bikker, Carla E M Hollak, Marion M Brands",2024
Gaucher disease provides a unique window into Parkinson disease pathogenesis.,"An exciting development in the field of neurodegeneration is the association between the rare monogenic disorder Gaucher disease and the common complex disorder Parkinson disease (PD). Gaucher disease is a lysosomal storage disorder resulting from an inherited deficiency of the enzyme glucocerebrosidase, encoded by GBA1, which hydrolyses the glycosphingolipids glucosylceramide and glucosylsphingosine. The observation of parkinsonism in a rare subgroup of individuals with Gaucher disease first directed attention to the role of glucocerebrosidase deficiency in the pathogenesis of PD. PD occurs more frequently in people heterozygous for Gaucher GBA1 mutations, and 3-25% of people with Parkinson disease carry a GBA1 variant. However, only a small percentage of individuals with GBA1 variants develop parkinsonism, suggesting that the penetrance is low. Despite over a decade of intense research in this field, including clinical and radiological evaluations, genetic studies and investigations using model systems, the mechanism underlying GBA1-PD is still being pursued. Insights from this association have emphasized the role of lysosomal pathways in parkinsonism. Furthermore, different therapeutic strategies considered or developed for Gaucher disease can now inform drug development for PD.","Ellen Hertz, Yu Chen, Ellen Sidransky",2024
Presentation of ichthyosis after substrate reduction therapy in Gaucher type 1.,"We describe a case in which a type 1 Gaucher patient developed ichthyosis weeks after starting substrate reduction therapy (SRT) with eliglustat. There are no reports of ichthyosis in the literature in enzyme replacement or SRT for Gaucher disease. Ichthyosis is seen with type 2 and 3 Gaucher disease, but not type 1. This raises the question: Why would a patient develop ichthyosis after starting SRT?","Jack Herbster, Carlos E Prada, Carly A Rasmussen, Allegra Quadri, Victoria Kuritza, Michael Viglione, Sheryl Hoyer",2024
