Title,Abstract,Authors,Publication Date
Optimizing clinical outcomes: The journey of twins with CRIM-negative infantile-onset Pompe disease on high-dose enzyme replacement therapy and immunomodulation.,"Infantile-onset Pompe disease (IOPD) is caused by a deficiency in the enzyme acid alpha-glucosidase (GAA). It is characterized by severe and progressive hypertrophic cardiomyopathy and muscle weakness with death in the first 2 years of life if left untreated. Enzyme replacement therapy (ERT) with alglucosidase-alfa is lifesaving, but its effectiveness is influenced by the patient's cross-reactive immunologic material (CRIM) status, dose of ERT, and the development of high antibody titers, which can reduce the therapy's efficacy. The inability of CRIM-negative IOPD patients to produce native GAA exposes them to a high risk of development of anti-rhGAA IgG antibody titers, leading to treatment failure. We present the case of CRIM-negative dizygotic twins treated with high-dose alglucosidase-alfa (40 mg/kg/week), initiated at 28 days (Twin A) and 44 days (Twin B). Both twins received immune tolerance induction (ITI) with rituximab, methotrexate, and IVIG to mitigate antibody response. Initial evaluations revealed elevated left ventricular mass index (LVMI) and elevated biomarkers (urine glucose tetrasaccharide (Glc<sub>4</sub>), creatine kinase (CK), and aspartate aminotransferase (AST)) in both twins. Following treatment, cardiac function and biomarkers normalized within several months, with a slight delay in Twin B compared to Twin A, likely attributed to the later initiation of ERT. Both twins safely tolerated ITI, achieving immune tolerance with low antibody titers. At 28 months, the twins transitioned to avalglucosidase-alfa (40 mg/kg every other week (EOW)), which was well tolerated without an increase in antibody titers. At 39 months, both twins exhibited normal cardiac function, LVMI, and biomarkers. Motor skills continued to improve, though some kinematic concerns persisted. These cases underscore the importance of early, high-dose ERT combined with ITI in managing CRIM-negative IOPD. While transitioning to avalglucosidase-alfa at 40 mg/kg/EOW was beneficial and well-tolerated in our patients, further studies are needed to confirm its long-term efficacy compared to the high-dose weekly 40 mg/kg alglucosidase-alfa.","Angie H Fares, Ankit K Desai, Laura E Case, Cassie Sharon, Amy Klinepeter, Amelia Kirby, Matthew T Lisi, Rebecca L Koch, Priya S Kishnani",2024
Brain glycogen build-up measured by magnetic resonance spectroscopy in classic infantile Pompe disease.,"Classic infantile Pompe disease is caused by abnormal lysosomal glycogen accumulation in multiple tissues, including the brain due to a deficit in acid α-glucosidase. Although treatment with recombinant human acid α-glucosidase has dramatically improved survival, recombinant human acid α-glucosidase does not reach the brain, and surviving classic infantile Pompe patients develop progressive cognitive deficits and white matter lesions. We investigated the feasibility of measuring non-invasively glycogen build-up and other metabolic alterations in the brain of classic infantile Pompe patients. Four classic infantile patients (8-16 years old) and 4 age-matched healthy controls were scanned on a 7 T MRI scanner. We used T<sub>2</sub>-weighted MRI to assess the presence of white matter lesions as well as <sup>1</sup>H magnetic resonance spectroscopy and magnetic resonance spectroscopy imaging to obtain the neurochemical profile and its spatial distribution, respectively. All patients had widespread white matter lesions on T<sub>2</sub>-weighted images. Magnetic resonance spectroscopy data from a single volume of interest positioned in the periventricular white matter showed a clear shift in the neurochemical profile, particularly a significant increase in glycogen (result of acid α-glucosidase deficiency) and decrease in <i>N</i>-acetyl-aspartate (marker of neuronal damage) in patients. Magnetic resonance spectroscopy imaging results were in line and showed a widespread accumulation of glycogen and a significant lower level of <i>N</i>-acetyl-aspartate in patients. Our results illustrate the unique potential of <sup>1</sup>H magnetic resonance spectroscopy (imaging) to provide a non-invasive readout of the disease pathology in the brain. Further study will assess its potential to monitor disease progression and the correlation with cognitive decline.","Chloé Najac, Nadine A M E van der Beek, Vincent O Boer, Pieter A van Doorn, Ans T van der Ploeg, Itamar Ronen, Hermien E Kan, Johanna M P van den Hout",2024
Assessing Gene Therapy Efficacy in Infantile-Onset Pompe Disease: Myocardial Native T1 Values of CMR.,We report the novel finding of a widespread reduction in myocardial native T1 values and size of abnormal regions following gene therapy in a pediatric patient with infantile-onset Pompe disease. We emphasize the importance of serial cardiac magnetic resonance in assessing the efficacy of gene therapy and monitoring myocardial alterations in Pompe disease.,"Wanbing Wang, Xinghua Zhang, Jinhao Lyu, Fei Yan, Xin Lou",2024
Preclinical lentiviral hematopoietic stem cell gene therapy corrects Pompe disease-related muscle and neurological manifestations.,"Pompe disease, a rare genetic neuromuscular disorder, is caused by a deficiency of acid alpha-glucosidase (GAA), leading to an accumulation of glycogen in lysosomes, and resulting in the progressive development of muscle weakness. The current standard treatment, enzyme replacement therapy (ERT), is not curative and has limitations such as poor penetration into skeletal muscle and both the central and peripheral nervous systems, a risk of immune responses against the recombinant enzyme, and the requirement for high doses and frequent infusions. To overcome these limitations, lentiviral vector-mediated hematopoietic stem and progenitor cell (HSPC) gene therapy has been proposed as a next-generation approach for treating Pompe disease. This study demonstrates the potential of lentiviral HSPC gene therapy to reverse the pathological effects of Pompe disease in a preclinical mouse model. It includes a comprehensive safety assessment via integration site analysis, along with single-cell RNA sequencing analysis of central nervous tissue samples to gain insights into the underlying mechanisms of phenotype correction.","John K Yoon, Jeffrey W Schindler, Mariana Loperfido, Cristina Baricordi, Mark P DeAndrade, Mary E Jacobs, Christopher Treleaven, Robert N Plasschaert, Aimin Yan, Cecilia N Barese, Yildirim Dogan, Vicky Ping Chen, Claudia Fiorini, Fritz Hull, Luigi Barbarossa, Zeenath Unnisa, Daniel Ivanov, Robert H Kutner, Swaroopa Guda, Christine Oborski, Tim Maiwald, Véronique Michaud, Michael Rothe, Axel Schambach, Richard Pfeifer, Chris Mason, Luca Biasco, Niek P van Til",2024
Association between under-dose of enzyme replacement therapy and quality of life in adults with late-onset Pompe disease in China: A retrospective matched cohort study.,"Due to the high cost of enzyme replacement therapy (ERT), most of adults with late-onset Pompe disease (LOPD) who received ERT used the medication with insufficient dosefs in China.","Huanyu Zhang, Shanquan Chen, Richard Huan Xu, Siyue Yu, Jiazhou Yu, Dong Dong",2024
Comparing the efficacy of cipaglucosidase alfa plus miglustat with other enzyme replacement therapies for late-onset Pompe disease: a network meta-analysis utilizing patient-level and aggregate data.,"<b>Aim:</b> Late-onset Pompe disease is characterized by progressive loss of muscular and respiratory function. Until recently, standard of care was enzyme replacement therapy (ERT) with alglucosidase alfa. Second-generation ERTs avalglucosidase alfa (aval) and cipaglucosidase alfa with miglustat (cipa+mig) are now available. Without head-to-head trials comparing aval with cipa+mig, an indirect treatment comparison is informative and timely for understanding potential clinical differentiation. <b>Materials & methods:</b> A systematic literature review was performed to identify relevant studies on cipa+mig and aval. Using patient-level and aggregate published data from randomized controlled trials (RCTs) and phase I/II and open-label extension (OLE) trials, a multi-level network meta-regression was conducted, adjusting for various baseline covariates, including previous ERT duration, to obtain relative effect estimates on 6-minute walk distance (6MWD, meters [m]) and forced vital capacity (FVC, % predicted [pp]). Analyses of two networks were conducted: Network A, including only RCTs, and network B, additionally including single-arm OLE and phase I/II studies. <b>Results:</b> Network B (full evidence analysis) showed that cipa+mig was associated with a relative increase in 6MWD (mean difference 28.93 m, 95% credible interval [8.26-50.11 m]; Bayesian probability 99.7%) and FVC (2.88 pp [1.07-4.71 pp]; >99.9%) compared with aval. The comparison between cipa+mig and aval became more favorable for cipa+mig with increasing previous ERT duration for both end points. Analysis of network A showed that cipa+mig was associated with a relative decrease in 6MWD (-10.02 m [-23.62 to 4.00 m]; 91.8%) and FVC (-1.45 pp [-3.01 to 0.07 pp]; 96.8%) compared with aval. <b>Conclusion:</b> Cipa+mig showed a favorable effect versus aval when all available evidence was used in the analysis.","Simon Shohet, Noemi Hummel, Shuai Fu, Ian Keyzor, Alasdair MacCulloch, Neil Johnson, Jeff Castelli, Ilona Czarny-Ozga, Tahseen Mozaffar, Howard Thom",2024
An expert rule-based approach for identifying infantile-onset Pompe disease patients using retrospective electronic health records.,"Pompe disease (OMIM #232300), a rare genetic disorder, leads to glycogen buildup in the body due to an enzyme deficiency, particularly harming the heart and muscles. Infantile-onset Pompe disease (IOPD) requires urgent treatment to prevent mortality, but the unavailability of these methods often delays diagnosis. Our study aims to streamline IOPD diagnosis in the UAE using electronic health records (EHRs) for faster, more accurate detection and timely treatment initiation. This study utilized electronic health records from the Abu Dhabi Healthcare Company (SEHA) healthcare network in the UAE to develop an expert rule-based screening approach operationalized through a dashboard. The study encompassed six diagnosed IOPD patients and screened 93,365 subjects. Expert rules were formulated to identify potential high-risk IOPD patients based on their age, particular symptoms, and creatine kinase levels. The proposed approach was evaluated using accuracy, sensitivity, and specificity. The proposed approach accurately identified five true positives, one false negative, and four false positive IOPD cases. The false negative case involved a patient with both Pompe disease and congenital heart disease. The focus on CHD led to the overlooking of Pompe disease, exacerbated by no measurement of creatine kinase. The false positive cases were diagnosed with Mitochondrial DNA depletion syndrome 12-A (SLC25A4 gene), Immunodeficiency-71 (ARPC1B mutation), Niemann-Pick disease type C (NPC1 gene mutation leading to frameshift), and Group B Streptococcus meningitis. The proposed approach of integrating expert rules with a dashboard facilitated efficient data visualization and automated patient screening, which aids in the early detection of Pompe disease. Future studies are encouraged to investigate the application of machine learning methodologies to enhance further the precision and efficiency of identifying patients with IOPD.","Jaloliddin Rustamov, Zahiriddin Rustamov, Mohd Saberi Mohamad, Nazar Zaki, Amal Al Tenaiji, Mariam Al Harbi, Fatma Al Jasmi",2024
Neurological glycogen storage diseases and emerging therapeutics.,"Glycogen storage diseases (GSDs) comprise a group of inherited metabolic disorders characterized by defects in glycogen metabolism, leading to abnormal glycogen accumulation in multiple tissues, most notably affecting the liver, skeletal muscle, and heart. Recent findings have uncovered the importance of glycogen metabolism in the brain, sustaining a myriad of physiological functions and linking its perturbation to central nervous system (CNS) pathology. This link resulted in classification of neurological-GSDs (n-GSDs), a group of diseases with shared deficits in neurological glycogen metabolism. The n-GSD patients exhibit a spectrum of clinical presentations with common etiology while requiring tailored therapeutic approaches from the traditional GSDs. Recent research has elucidated the genetic and biochemical mechanisms and pathophysiological basis underlying different n-GSDs. Further, the last decade has witnessed some promising developments in novel therapeutic approaches, including enzyme replacement therapy (ERT), substrate reduction therapy (SRT), small molecule drugs, and gene therapy targeting key aspects of glycogen metabolism in specific n-GSDs. This preclinical progress has generated noticeable success in potentially modifying disease course and improving clinical outcomes in patients. Herein, we provide an overview of current perspectives on n-GSDs, emphasizing recent advances in understanding their molecular basis, therapeutic developments, underscore key challenges and the need to deepen our understanding of n-GSDs pathogenesis to develop better therapeutic strategies that could offer improved treatment and sustainable benefits to the patients.","Matthieu Colpaert, Pankaj K Singh, Katherine J Donohue, Natacha T Pires, David D Fuller, Manuela Corti, Barry J Byrne, Ramon C Sun, Craig W Vander Kooi, Matthew S Gentry",2024
Mutation Spectrum of <i>GAA</i> Gene in Pompe Disease: Current Knowledge and Results of an Italian Study.,"Studying a patient with Pompe disease (PD) is like opening Pandora's box. The specialist is faced with numerous clinical features similar to those of several diseases, and very often the symptoms are well hidden and none is associated with this rare disease. In recent years, scientific interest in this disease has been growing more and more, but still no symptom is recognized as key to a correct diagnosis of it, nor is there any specific disease marker to date. New diagnostic/therapeutic proposals on disease allow for the diffusion of knowledge of this pathology for timely diagnosis of the patient. Due to unawareness and difficulty in diagnosis, many adults with PD are diagnosed with great delay. In this article, we report and discuss current knowledge of PD and provide new data from work conducted on a cohort of 2934 Italian subjects recruited in recent years. A genetic analysis of the <i>GAA</i> gene was performed on patients with significant clinical signs and pathological enzyme activity to define the genetic profile of subjects. This identified 39 symptomatic PD subjects with low acid alpha-glucosidase enzyme activity and the presence of two causative mutations in <i>GAA</i> gene regions. Furthermore, 22 subjects with genetic variants of uncertain significance (GVUS) were identified.","Marta Moschetti, Alessia Lo Curto, Miriam Giacomarra, Daniele Francofonte, Carmela Zizzo, Elisa Messina, Giovanni Duro, Paolo Colomba",2024
Non-invasive optoacoustic imaging of glycogen-storage and muscle degeneration in late-onset Pompe disease.,"Pompe disease (PD) is a rare autosomal recessive glycogen storage disorder that causes proximal muscle weakness and loss of respiratory function. While enzyme replacement therapy (ERT) is the only effective treatment, biomarkers for disease monitoring are scarce. Following ex vivo biomarker validation in phantom studies, we apply multispectral optoacoustic tomography (MSOT), a laser- and ultrasound-based non-invasive imaging approach, in a clinical trial (NCT05083806) to image the biceps muscles of 10 late-onset PD (LOPD) patients and 10 matched healthy controls. MSOT is compared with muscle magnetic resonance imaging (MRI), ultrasound, spirometry, muscle testing and quality of life scores. Next, results are validated in an independent LOPD patient cohort from a second clinical site. Our study demonstrates that MSOT enables imaging of subcellular disease pathology with increases in glycogen/water, collagen and lipid signals, providing higher sensitivity in detecting muscle degeneration than current methods. This translational approach suggests implementation in the complex care of these rare disease patients.","Lina Tan, Jana Zschüntzsch, Stefanie Meyer, Alica Stobbe, Hannah Bruex, Adrian P Regensburger, Merle Claßen, Frauke Alves, Jörg Jüngert, Ulrich Rother, Yi Li, Vera Danko, Werner Lang, Matthias Türk, Sandy Schmidt, Matthias Vorgerd, Lara Schlaffke, Joachim Woelfle, Andreas Hahn, Alexander Mensch, Martin Winterholler, Regina Trollmann, Rafael Heiß, Alexandra L Wagner, Roman Raming, Ferdinand Knieling",2024
High-risk screening for late-onset Pompe disease in China: An expanded multicenter study.,"Late-onset Pompe disease (LOPD) is caused by a genetic deficiency of the lysosomal enzyme acid alpha-glucosidase (GAA), leading to progressive limb-girdle weakness and respiratory impairment. The insidious onset of non-specific early symptoms often prohibits timely diagnosis. This study aimed to validate the high-risk screening criteria for LOPD in the Chinese population. A total of 726 patients were included, including 96 patients under 14 years of age. Dried blood spots (DBS) and tandem mass spectrometry (MS/MS) were employed to evaluate serum GAA activity. Forty-four patients exhibited a decreased GAA activity, 16 (2.2%) of which were confirmed as LOPD by genetic testing. Three previously unreported GAA mutations were also identified. The median diagnostic delay was shortened to 3 years, which excelled the previous retrospective studies. At diagnosis, most patients exhibited impaired respiratory function and/or limb-girdle weakness. Elevated serum creatine kinase (CK) levels were more frequently observed in patients who manifested before age 16. Overall, high-risk screening is a feasible and efficient method to identify LOPD patients at an early stage. Patients over 1 year of age with either weakness in axial and/or proximal limb muscles, or unexplained respiratory distress shall be subject to GAA enzymatic test, while CK levels above 2 times the upper normal limit shall be an additional criterion for patients under 16. This modified high-risk screening criteria for LOPD requires further validation in larger Chinese cohorts.","Kexin Jiao, Bochen Zhu, Xueli Chang, Junhong Guo, Jun Fu, Xueqin Song, Xuen Yu, Xiaoge Zhang, Jihong Dong, Wang Yan, Xinghua Luan, Zhiqiang Wang, Hong Han, Lijun Du, Liqiang Yu, Yali Zhang, Jingjing Zhang, Yan Chen, Jing Hu, Zhe Zhao, Juan Kang, Song Tan, Zhiyun Wang, Shanshan Mao, Fangyuan Qian, Ronghua Luo, Changxia Liu, Zhengyu Huang, Gang Li, Xia Li, Lijun Luo, Dong Li, Yuanlin Zhou, Xiafei Hu, Xuefan Yu, Yongguang Shi, Jianming Jiang, Jialong Zhang, Nachuan Cheng, Ningning Wang, Xingyu Xia, Dongyue Yue, Mingshi Gao, Jianying Xi, Sushan Luo, Jiahong Lu, Chongbo Zhao, Qing Ke, Mingming Ma, Wenhua Zhu",2024
Improving outcome measures in late onset Pompe disease: Modified Rasch-Built Pompe-Specific Activity scale.,"The Rasch-Built Pompe-Specific Activity (R-PAct) scale is a patient-reported outcome measure specifically designed to quantify the effects of Pompe disease on daily life activities, developed for use in Dutch- and English-speaking countries. This study aimed to validate the R-PAct for use in other countries.","Harmke A van Kooten, Mike C Horton, Stephan Wenninger, Haris Babačić, Benedikt Schoser, Claire Lefeuvre, Najib Taouagh, Pascal Laforêt, Sonia Segovia, Jordi Díaz-Manera, Kristl G Claeys, Tiziana Mongini, Olimpia Musumeci, Antonio Toscano, Thomas Hundsberger, Esther Brusse, Pieter A van Doorn, Ans T van der Ploeg, Nadine A M E van der Beek",2024
The lived experience of mothers caring for school-age children with Pompe disease: A qualitative study.,To explore the lived experiences of mothers caring for school-age children with Pompe disease.,"Ju-Chun Cheng, Chia-Feng Yang, Cheng-Chen Chou, Ying-Mei Shu, Pei-Ching Liu, Kao-Wen Lo, Chi-Wen Chen",2024
[Diagnosis and treatment of late onset Pompe disease: a case report].,,"L L Zhou, Y Q Shao, P Xia, X Q Wu, Q Y Chen, Q L Xu",2024
