Title,Abstract,Authors,Publication Date
MicroRNA-451 from Human Umbilical Cord-Derived Mesenchymal Stem Cell Exosomes Inhibits Alveolar Macrophage Autophagy <i>via</i> Tuberous Sclerosis Complex 1/Mammalian Target of Rapamycin Pathway to Attenuate Burn-Induced Acute Lung Injury in Rats.,Our previous studies established that microRNA (miR)-451 from human umbilical cord mesenchymal stem cell-derived exosomes (hUC-MSC-Exos) alleviates acute lung injury (ALI). This study aims to elucidate the mechanisms by which miR-451 in hUC-MSC-Exos reduces ALI by modulating macrophage autophagy.,"Zhi Gang Jia, Lin Li, Peng Zhao, Guo Fei, Shuang Ru Li, Qin Qin Song, Guang Peng Liu, Ji Song Liu",2024
Angiomyolipomatous Lesions of the Nasal Cavity (Sinonasal Angioleiomyoma with Adipocytic Differentiation): A Multi-Institutional Immunohistochemical and Molecular Study.,"Mesenchymal neoplasms composed of vascular, smooth muscle, and adipocytic components are uncommon in the nasal cavity. While angioleiomyoma (AL) is a smooth muscle tumor in the Head & Neck WHO classification, it is considered of pericytic origin in the Skin as well as Soft Tissue and Bone classifications. For nasal AL with an adipocytic component, the terms AL with adipocytic differentiation and angiomyolipoma (AML) have been applied, among others. AML is a type of perivascular epithelioid cell tumor (PEComa), most often arising in the kidney, sometimes associated with the tuberous sclerosis complex (TSC). It is uncertain whether nasal cavity AML and AL are best considered hamartomas or neoplasms, as their genetics are largely unexplored.","Victoria M Jones, Lester D R Thompson, Jason R Pettus, Donald C Green, Joel A Lefferts, Parth S Shah, Gregory J Tsongalis, Dipti P Sajed, Julie M Guilmette, James S Lewis, Adam S Fisch, Laura J Tafe, Darcy A Kerr",2024
Clinical and ultrasound features of uterine perivascular epithelioid cell tumors: case series and literature review.,To describe the clinical and ultrasonographic features of uterine perivascular epithelioid cell tumor (PEComa) using standardized terminology.,"R Wang, H Luo, W Cao",2024
"Autism Spectrum Disorder Symptom Profiles in Fragile X Syndrome, Angelman Syndrome, Tuberous Sclerosis Complex and Neurofibromatosis Type 1.","Studying Autism Spectrum Disorder (ASD) heterogeneity in biologically homogeneous samples may increase our knowledge of ASD etiology. Fragile X syndrome (FXS), Angelman syndrome (AS), Tuberous Sclerosis Complex (TSC), and Neurofibromatosis type 1 (NF1) are monogenic disorders with high a prevalence of ASD symptomatology. This study aimed to identify ASD symptom profiles in a large group of children and adolescents (0;9-28 years) with FXS, AS, TSC, and NF1. Data on ASD symptomatology (Autism Diagnostic Observation Scale (ADOS-2) & Social Responsiveness Scale (SRS-2)) were collected from children and adolescents with FXS (n = 54), AS (n = 93), TSC (n = 112), and NF1 (n = 278). To identify groups of individuals with similar ASD profiles, we performed two latent profile analyses. We identified a four-profile model based on the ADOS-2, with a (1) 'Non-spectrum symptom profile', (2) 'Social Affect symptom profile', (3)'Restricted/Repetitive Behaviors symptom profile', and (4)'ASD symptom profile'. We also identified a four-profile model based on the SRS, with a (1)'Non-clinical symptom profile', (2)'Mild symptom profile', (3)'Moderate symptom profile', and (4)'Severe symptom profile'. Although each syndrome group exhibited varying degrees of severity, they also displayed heterogeneity in the profiles in which they were classified. We found distinct ASD symptom profiles in a population consisting of children and adolescents with FXS, AS, TSC, and NF1. Our study highlights the importance of a personalized approach to the identification and management of ASD symptoms in rare genetic syndromes. Future studies should aim to include more domains of functioning and investigate the stability of latent profiles over time.","Kyra Lubbers, Kamil R Hiralal, Gwendolyn C Dieleman, Doesjka A Hagenaar, Bram Dierckx, Jeroen S Legerstee, Pieter F A de Nijs, André B Rietman, Rianne Oostenbrink, Karen G C B Bindels-de Heus, Marie-Claire Y de Wit, Manon H J Hillegers, Leontine W Ten Hoopen, Sabine E Mous",2024
Cortical Gyrification Is Associated With the Clinical Phenotype in Tuberous Sclerosis Complex.,"Tuberous sclerosis complex (TSC) is characterized by cortical tubers, determining cortical disarrangement and consequently drug-resistant epilepsy, intellectual disability, and TSC-associated neuropsychiatric disorders (TAND).","Nicolò Trevisan, Francesco Brunello, Fabio Sambataro, Gaia Biscalchin, Margherita Nosadini, Stefano Sartori, Concetta Luisi, Maria Federica Pelizza, Renzo Manara, Irene Toldo",2024
Neuromodulation strategies in developmental and epileptic encephalopathies.,"Developmental and epileptic encephalopathies (DEEs) are a group of childhood-onset epilepsy syndromes characterized by frequent seizures, severe cognitive and behavioral impairments, and poor long-term outcomes. These conditions are typically refractory to currently available medical therapies, prompting recent exploration of neuromodulation treatments such as deep brain stimulation (DBS) and responsive neurostimulation (RNS), which aim to modulate epileptic networks spanning cortical and subcortical regions. These advances have occurred alongside an improved understanding of syndrome-specific and interictal epileptiform discharge/seizure-specific brain networks. By targeting key nodes within these networks, DBS and RNS hold promise for influencing seizures and associated cognitive and behavioral comorbidities. Initial experiences with centromedian (CM) thalamic DBS for Lennox-Gastaut syndrome (LGS) have shown modest efficacy across multiple seizure types. Reports also indicate the application of DBS and RNS across various genetic and structural etiologies commonly associated with DEEs, with mixed success. Although DBS and RNS are increasingly used in LGS and other DEEs, their mixed efficacy highlights a knowledge gap in understanding why some patients with LGS do not respond and which neuromodulation approach is most effective for other DEEs. To address these issues, this review first discusses recent neuroimaging studies showing similarities and differences in the epileptic brain networks underlying various DEEs, revealing the common involvement of the thalamus and the default-mode network (DMN) across multiple DEEs. We then examine thalamic DBS for LGS to illustrate how such network insights may be used to optimize neuromodulation. Although network-based neuromodulation is still in its infancy, the LGS model may serve as a framework for other DEEs, where optimal treatment necessitates consideration of the underlying epileptic networks. Lastly, the review suggests future research directions, including individualized connectivity assessment and biomarker identification through collaborative efforts, which may enhance the therapeutic potential of neuromodulation for individuals living with DEEs.","Debopam Samanta, Zulfi Haneef, Gregory W Albert, Sunil Naik, Puck C Reeders, Puneet Jain, Taylor J Abel, Ruba Al-Ramadhani, George M Ibrahim, Aaron E L Warren",2024
"A case report and review of rheumatoid arthritis co-occurring with tuberous sclerosis complex, a rare occurrence.","Rheumatoid arthritis (RA) is a common autoimmune disease. Tuberous sclerosis complex(TSC) is a rare autosomal dominant disorder. We report a case of RA with TSC. The patient was a 46-year-old woman with polyarthritis and cough symptoms, rheumatoid arthritis associated interstitial lung disease (RA-ILD) was initially considered, and after more than 3 months of anti-rheumatic treatment, the patient still had cough, and further examination revealed that the patient had lymphangioleiomyomatosis in the lungs, hepatic and renal angiomyolipomas, multiple subependymal nodules, Vertebral osteosclerotic nodules, as well as facial angiofibromas and periungual fibroma, RA was finally diagnosed with TSC, and everolimus 10mg qd was added to anti-rheumatic therapy for 1 month, and the patient's cough symptoms were relieved.","Hai-Qin Yin, Xue-Fei Li, Yao Fu, Hui-Ling Zhu, Yu-Sheng Luo",2024
"Tuberous sclerosis complex: Diagnostic features, surveillance, and therapeutic strategies.","Tuberous sclerosis complex (TSC) is a rare neurocutaneous disorder of mTOR pathway dysregulation resulting from pathogenic variants in the TSC1 or TSC2 genes. Expression of this disorder may involve abnormal tissue growth and dysfunction within the brain, kidneys, heart, lungs, eyes, skin, bones, and teeth. Neurological manifestations can include subependymal giant cell astrocytomas (SEGAs), high rates of infantile spasms, drug-resistant epilepsy, developmental delay, cognitive impairment, autism spectrum disorder, and other neurobehavioral manifestations. Here we review the potential clinical manifestations of TSC by system, recommended diagnostic and surveillance testing, genetic testing, currently available therapeutic options, and considerations for education and social support resources given the unique challenges of this multi-system disorder.","Kristen H Arredondo, Kristina Jülich, E Steve Roach",2024
Genetic principles related to neurocutaneous disorders.,"A detailed understanding of genetics is critical to the diagnosis, management, and prognostication of neurocutaneous disorders. Inheritance patterns can provide a key to the identification of different neurocutaneous disorders. Autosomal dominant disorders, like neurofibromatosis type 1 and tuberous sclerosis complex, affect males and females equally and are typically seen in every generation of a pedigree due to pathogenic changes to one copy of a gene on a somatic chromosome. Autosomal recessive disorders, such as ataxia-telangiectasia, affect males and females equally but typically skip generations on pedigrees as there needs to be a pathogenic variant of the gene on each of the pair of somatic chromosomes. X-linked disorders such as incontinentia pigmenti and Fabry disease primarily affect males or affect them more severely, but in the case of incontinentia pigmenti, the condition is lethal in males and only females are noted to be affected. The pathogenic variant that is disease causing is on the X sex chromosome, of which females have two and males have one. Somatic mosaic disorders like Sturge Weber syndrome are due to pathogenic variants only in a subset of cells post-fertilization and are not present in gametes, and so are not passed on to the next generation. Conditions that are a result of germline mosaicism are usually identified as autosomal dominant conditions that have not been present in the family prior to a single child being affected, with suspicion strengthening if siblings are diagnosed with the same condition. Regardless of the suspected inheritance pattern, it is essential to consider the ethical implications of genetic testing, including family planning, discovery of consanguinity, disclosure to other potentially affected family members, and diagnostic uncertainty.","Leah Ferrante, Chelsey Ortman",2024
Spontaneous angiomyolipoma rupture: A case of hemorrhagic shock and urgent embolization.,"This case report discusses a 64-year-old male with tuberous sclerosis complex (TSC), a genetic disorder characterized by benign tumor formation across multiple organ systems. The patient presented with a spontaneous hemorrhage from a right renal angiomyolipoma, a common and potentially life-threatening manifestation of TSC, particularly in patients with TSC2 mutations. The patient's significant comorbidities, including hypertension and dyslipidemia, further complicated his clinical course. Initial management involved aggressive fluid resuscitation and blood product transfusion, followed by urgent embolization to control active bleeding. Despite developing complications such as transfusion-associated circulatory overload (TACO), the patient was successfully stabilized. This case highlights the necessity for careful monitoring and prompt intervention in patients with TSC, given the high risk of hemorrhage from angiomyolipomas, especially those larger than 3 cm. We also emphasize the importance of differentiating TSC-associated angiomyolipomas from other renal masses, considering the variability in clinical presentation and the potential for late-onset symptoms. Additionally, it highlights the critical role of a multidisciplinary approach in managing TSC patients, addressing both acute complications and long-term surveillance to prevent recurrence and other systemic manifestations of the disease.","Ameer Awashra, Zaid Sawaftah, Fathi Milhem, Dawoud Hamdan, Ali Bani Odah, Ahmad Sawafta, Ola Ahmad, Jehad Khamaysa, Mohammed Khader, Omar Naseef",2024
AKT-mediated phosphorylation of TSC2 controls stimulus- and tissue-specific mTORC1 signaling and organ growth.,"Mechanistic target of rapamycin (mTOR) complex 1 (mTORC1) integrates diverse intracellular and extracellular growth signals to regulate cell and tissue growth. How the molecular mechanisms regulating mTORC1 signaling established through biochemical and cell biological studies function under physiological states in specific mammalian tissues are unknown. Here, we characterize a genetic mouse model lacking the 5 phosphorylation sites on the tuberous sclerosis complex 2 (TSC2) protein through which the growth factor-stimulated protein kinase AKT can active mTORC1 signaling in cell culture models. These phospho-mutant mice (TSC2-5A) are developmentally normal but exhibit reduced body weight and the weight of specific organs, such as brain and skeletal muscle, associated with cell intrinsic decreases in growth factor-stimulated mTORC1 signaling. The TSC2-5A mouse model demonstrates that TSC2 phosphorylation is a primary mechanism of mTORC1 activation in some, but not all, tissues and provides a genetic tool to facilitate studies on the physiological regulation of mTORC1.","Yann Cormerais, Samuel C Lapp, Krystle C Kalafut, Madi Y Cissé, Jong Shin, Benjamin Stefadu, Jean Personnaz, Sandra Schrotter, Angelica D'Amore, Emma R Martin, Catherine L Salussolia, Mustafa Sahin, Suchithra Menon, Vanessa Byles, Brendan D Manning",2024
Severe Epilepsy in an Individual With a TSC2 R905Q Variant Prompting Late Diagnosis in Affected Family Members.,"Tuberous sclerosis complex (TSC) is a multisystemic disorder caused by inactivating variants in the mTOR pathway inhibitor genes TSC1 and TSC2. Individuals with TSC are predisposed to benign tumors in multiple organs as well as TSC-associated neuropsychiatric disorders (TAND) and epilepsy. Pathogenic variants in TSC2 are typically associated with a more severe phenotype compared with TSC1; the TSC2 R905Q variant has been shown to be an exception, where patients have been reported to present with unusually mild TSC features that may be undetected.","Alice Man, Matteo Di Scipio, Breanne Dale, Paula Teixeira Marques, Cynthia Sloan Birbeck, Puneet Jain, Elisabetta Trinari, Resham Ejaz, Robyn Whitney",2024
Branch retinal vein occlusion and peripheral nonperfusion associated with astrocytic hamartoma of the optic nerve head in a patient with tuberous sclerosis.,To report a case of branch retinal vein occlusion (BRVO) causing retinal neovascularization (NV) and vitreous hemorrhage associated with astrocytic hamartoma (AH) involving the optic nerve head in a patient with tuberous sclerosis complex (TSC). We review the natural history of the clinical presentation and posit its etiology.,"Sabrina Y Bulas, Adam M Hanif, Merina Thomas",2024
Responsive neurostimulation of the frontal lobe for the detection and treatment of seizures in intractable epilepsy due to tuberous sclerosis complex: illustrative case.,"Responsive neurostimulation (RNS) is often considered to be a palliative therapy for drug-resistant epilepsy (DRE) and is generally not considered to be a treatment for patients with tuberous sclerosis complex (TSC). Here, the authors present the case of a 24-year-old male with TSC who obtained seizure freedom following RNS device implantation.","Paige J Brabant, Cameron P Beaudreault, Steven M Wolf, Patricia E McGoldrick, Saadi Ghatan, Carrie R Muh",2024
Calvarial thickening in tuberous sclerosis complex.,"Tuberous sclerosis complex (TSC)-related skeletal abnormalities are under-studied. Awareness of skull thickening in TSC patient is important from the surgical standpoint because thick skull might complicate craniotomy. This study, aimed at revealing if TSC patients are generally prone to skull thickening, had led us to retrospectively investigate the frequency and characteristics of skull thickening in these patients.","Hideki Kuroda, Hui Ming Khoo, Yuya Fujita, Koji Tominaga, Kuriko Kagitani-Shimono, Koichi Hosomi, Naoki Tani, Satoru Oshino, Mari Wataya-Kaneda, Haruhiko Kishima",2024
Radiosensitivity in individuals with tuberous sclerosis complex.,"Benign tumors, but rarely cancer, are common in patients with tuberous sclerosis complex (TSC). Blood samples from patients undergoing treatment for TSC at our institution were analyzed for their individual sensitivity to ionizing radiation. Blood samples were collected from 13 adult patients with TSC. The samples were irradiated ex vivo and analyzed by 3-color fluorescence in situ hybridization. In each patient, aberrations were analyzed in 200 metaphases of chromosomes 1, 2, and 4 and scored as breaks. Radiosensitivity was determined by mean breaks per metaphase (B/M) and compared to both healthy donors and oncologic patients. The radiosensitivity (B/M) of the TSC patient cohort (n = 13; female: 46.2%, B/M: 0.48 ± 0.11) was clearly increased compared to healthy individuals of similar age (n = 90; female: 54.4%; B/M: 0.40 ± 0.09; p = 0.001). There was no difference compared to age-matched oncological patients (n = 78; female: 67.9%; B/M 0.49 ± 0.14; p = 0.246). Similarly, the proportion of radiosensitive (B/M > 0.5) and distinctly radiosensitive individuals (B/M > 0.6) was increased in the TSC and oncological patient cohorts (TSC: 30.8% and 7.7%, oncological patients: 46.2% and 14.1%) compared to the healthy individuals (11.1% and 2.2%). Although patients with TSC develop mostly benign and rarely malignant tumors, they are similarly sensitive to radiation as patients with malignant tumors.","Lukas Kuhlmann, Jenny Stritzelberger, Rainer Fietkau, Luitpold V Distel, Hajo M Hamer",2024
Left ventricular lipoma with tuberous sclerosis complex: A case report.,,"Weikai Dong, Wei Li",2024
"Letter to the Editor: ""Nutritional status as a predictive factor for paediatric tuberous sclerosis complex-associated kidney angiomyolipomas: a retrospective analysis"".",,"Maanini Singhvi, Vivekhan Raja, Rohan Nikhil Dubeer",2024
"Deep Sequencing and Phenotyping in an Australian Tuberous Sclerosis Complex ""No Mutations Identified"" Cohort.","Tuberous sclerosis complex (TSC) is a variable multisystem disorder. The ""no mutations identified"" (NMI) group are reportedly phenotypically milder than those with an identified molecular cause, and often have mosaic or intronic variants not detected by standard sequencing methods.","Clara W T Chung, Adam M Bournazos, Lok Chi Denise Chan, Vanessa Sarkozy, John Lawson, Sean E Kennedy, Sandra T Cooper, Edwin P Kirk, David Mowat",2024
Gastrointestinal Symptoms in Autism Spectrum Disorder: A Case-Control Study.,"Background and objectives This study aimed to explore the frequency of gastrointestinal (GI) symptoms and associated risk factors among children with autism spectrum disorder (ASD). Methods This was a retrospective case-control study including children aged 2-14 years diagnosed with ASD by the Diagnostic and Statistical Manual of Mental Disorders (DSM)-5 criteria and the assessment card in the ASD center at King Salman Armed Forces Hospital. Data were obtained using a self-developed questionnaire that included demographic features, nutritional and behavioral characteristics, and GI symptoms in the previous six months. The control group consisted of typically developing (TD) children matched to the ASD group for age and gender. Syndromic autism with defined somatic abnormalities and recognized genetic causes (e.g., fragile X syndrome, tuberous sclerosis) were excluded Results A total of 146 ASD children and 114 normal children were included. No significant demographic differences were found between the groups. The ASD group had a higher frequency of low income and a significantly lower rate of exclusive breastfeeding in the first six months. GI symptoms, specifically constipation, abdominal gases and distension, diarrhea, undigested food particles in stool, and mouth ulcers, were significantly more frequent in the ASD group. Weight abnormalities (both increase and decrease) were also more common. Family history of ASD was significantly more in ASD children with GI symptoms while low maternal education was more in those without. Conclusion This study reveals a high prevalence of GI symptoms in ASD children. Family history of ASD and maternal education may influence the GI symptoms reported in ASD children.","Khaled Alqoaer, Maryam O Alenzi, Doha Abuharfel, Aziza Alenazi",2024
