Title,Abstract,Authors,Publication Date
The epigenetic modification of DNA methylation in neurological diseases.,"Methylation, a key epigenetic modification, is essential for regulating gene expression and protein function without altering the DNA sequence, contributing to various biological processes, including gene transcription, embryonic development, and cellular functions. Methylation encompasses DNA methylation, RNA methylation and histone modification. Recent research indicates that DNA methylation is vital for establishing and maintaining normal brain functions by modulating the high-order structure of DNA. Alterations in the patterns of DNA methylation can exert significant impacts on both gene expression and cellular function, playing a role in the development of numerous diseases, such as neurological disorders, cardiovascular diseases as well as cancer. Our current understanding of the etiology of neurological diseases emphasizes a multifaceted process that includes neurodegenerative, neuroinflammatory, and neurovascular events. Epigenetic modifications, especially DNA methylation, are fundamental in the control of gene expression and are critical in the onset and progression of neurological disorders. Furthermore, we comprehensively overview the role and mechanism of DNA methylation in in various biological processes and gene regulation in neurological diseases. Understanding the mechanisms and dynamics of DNA methylation in neural development can provide valuable insights into human biology and potentially lead to novel therapies for various neurological diseases.","Linke Li, Rui Chen, Hui Zhang, Jinsheng Li, Hao Huang, Jie Weng, Huan Tan, Tailin Guo, Mengyuan Wang, Jiang Xie",2024
USP15 inhibits hypoxia-induced IL-6 signaling by deubiquitinating and stabilizing MeCP2.,"Methyl-CpG binding protein 2 (MeCP2) is an important X-linked DNA methylation reader and a key heterochromatin organizer. The expression level of MeCP2 is crucial, as indicated by the observation that loss-of-function mutations of MECP2 cause Rett syndrome, whereas an extra copy spanning the MECP2 locus results in MECP2 duplication syndrome, both being progressive neurodevelopmental disorders. Our previous study demonstrated that MeCP2 protein expression is rapidly induced by renal ischemia-reperfusion injury (IRI) and protects the kidney from IRI through transcriptionally repressing the interleukin-6 (IL-6)/signal transducer and activator of transcription 3 signaling pathway. However, the mechanisms underlying the upregulation of MeCP2 have remained elusive. Here, by using two hypoxia cell models, hypoxia and reoxygenation and cobalt chloride stimulation, we confirmed that the removal of lysine 48-linked ubiquitination from MeCP2 prevented its proteasome-dependent degradation under hypoxic conditions. Through unbiased screening based on a deubiquitinating enzymes library, we identified ubiquitin-specific protease 15 (USP15) as a stabilizer of MeCP2. Further studies revealed that USP15 could attenuate hypoxia-induced MeCP2 degradation by cleaving lysine 48-linked ubiquitin chains from MeCP2, primarily targeting its C-terminal domain. Consistently, USP15 inhibited hypoxia-induced signal transducer and activator of transcription 3 activation, resulting in reduced transcription of IL-6 downstream genes. In summary, our study reveals an important role for USP15 in the maintenance of MeCP2 stability and the regulation of IL-6 signaling.","Zi-Tong Zhang, Shu-Xuan Niu, Chen-Hao Yu, Shi-Yuan Wan, Jiao Wang, Cheng-Yu Liu, Ling Zheng, Kun Huang, Yu Zhang",2024
Rett Syndrome and the Broader Implications of the Use of Eponyms in Medicine.,,"Augustine W Kang, Kevin W Chi, Terrell N Stevenson",2024
Effects of Immersive Virtual Reality with Treadmill in Subjects with Rett Syndrome: A Pilot Study.,"Rett syndrome is a rare neurodevelopmental disorder that can severely affect motor functioning, particularly walking. Previous training programs proposed treadmills as tools to increase walking endurance of patients with Rett syndrome, but these trainings did not include virtual reality (VR). The aim of this study was to assess the feasibility of a short treadmill training coupled to VR in girls with Rett syndrome.","Daniele Panzeri, Michela Perina, Emilia Biffi, Martina Semino, Eleonora Diella, Tindara Caprì",2024
[Rett syndrome: from pathophysiology to developments in treatment].,"Rett Syndrome (RTT) is a neurodevelopment disorder which primarily affects females and is caused by pathogenic variants in the MECP2 gene. The disease has a characteristic developmental regression resulting in impairment of expressive language, hand skills, and ambulation that is accompanied by hand stereotypies. The goal of this article it to provide an overview of the diagnosis, natural history, and treatment.","Ana M Cabal-Herrera, Christopher W Beatty",2024
Protocol for the neonatal intracerebroventricular delivery of adeno-associated viral vectors for brain restoration of MECP2 for Rett syndrome.,"Here, we present a protocol for neonatal intracerebroventricular (ICV) delivery of adeno-associated viral vectors (AAVs), achieving gene therapy for a Rett syndrome mouse model. We describe steps for preparing mouse lines, replacing foster mothers, sex typing, and genotyping. We then detail procedures for ICV delivery and validation through immunofluorescent and immunoblot techniques. This protocol is also applicable to preclinical gene therapy research that targets the neonatal mouse brain for other neurodevelopmental disorders. For complete details on the use and execution of this protocol, please refer to Yang et al.<sup>1</sup>.","Kan Yang, Tianshu Li, Yixiao Geng, Ru Zhang, Zhankui Xu, Jun Wu, Yiting Yuan, Yuefang Zhang, Zilong Qiu, Fei Li",2024
The Multifaceted Role of L-Type Amino Acid Transporter 1 at the Blood-Brain Barrier: Structural Implications and Therapeutic Potential.,"L-type amino acid transporter 1 (LAT1) is integral to the transport of large neutral amino acids across the blood-brain barrier (BBB), playing a crucial role in brain homeostasis and the delivery of therapeutic agents. This review explores the multifaceted role of LAT1 in neurological disorders, including its structural and functional aspects at the BBB. Studies using advanced BBB models, such as induced pluripotent stem cell (iPSC)-derived systems and quantitative proteomic analyses, have demonstrated LAT1's significant impact on drug permeability and transport efficiency. In Alzheimer's disease, LAT1-mediated delivery of anti-inflammatory and neuroprotective agents shows promise in overcoming BBB limitations. In Parkinson's disease, LAT1's role in transporting L-DOPA and other therapeutic agents highlights its potential in enhancing treatment efficacy. In phenylketonuria, studies have revealed polymorphisms and genetic variations of LAT1, which could be correlated to disease severity. Prodrugs of valproic acid, pregabalin, and gabapentin help use LAT1-mediated transport to increase the therapeutic activity and bioavailability of the prodrug in the brain. LAT1 has also been studied in neurodevelopment disorders like autism spectrum disorders and Rett syndrome, along with neuropsychiatric implications in depression. Its implications in neuro-oncology, especially in transporting therapeutic agents into cancer cells, show immense future potential. Phenotypes of LAT1 have also shown variations in the general population affecting their ability to respond to painkillers and anti-inflammatory drugs. Furthermore, LAT1-targeted approaches, such as functionalized nanoparticles and prodrugs, show promise in overcoming chemoresistance and enhancing drug delivery to the brain. The ongoing exploration of LAT1's structural characteristics and therapeutic applications reiterates its critical role in advancing treatments for neurological disorders.",H Shafeeq Ahmed,2024
Functional Neural Networks in Human Brain Organoids.,"Human brain organoids are 3-dimensional brain-like tissues derived from human pluripotent stem cells and hold promising potential for modeling neurological, psychiatric, and developmental disorders. While the molecular and cellular aspects of human brain organoids have been intensively studied, their functional properties such as organoid neural networks (ONNs) are largely understudied. Here, we summarize recent research advances in understanding, characterization, and application of functional ONNs in human brain organoids. We first discuss the formation of ONNs and follow up with characterization strategies including microelectrode array (MEA) technology and calcium imaging. Moreover, we highlight recent studies utilizing ONNs to investigate neurological diseases such as Rett syndrome and Alzheimer's disease. Finally, we provide our perspectives on the future challenges and opportunities for using ONNs in basic research and translational applications.","Longjun Gu, Hongwei Cai, Lei Chen, Mingxia Gu, Jason Tchieu, Feng Guo",2024
Involvement of extracellular vesicle microRNA clusters in developing healthy and Rett syndrome brain organoids.,"Rett syndrome (RTT) is a neurodevelopmental disorder caused by de novo mutations in the MECP2 gene. Although miRNAs in extracellular vesicles (EVs) have been suggested to play an essential role in several neurological conditions, no prior study has utilized brain organoids to profile EV-derived miRNAs during normal and RTT-affected neuronal development. Here we report the spatiotemporal expression pattern of EV-derived miRNAs in region-specific forebrain organoids generated from female hiPSCs with a MeCP2:R255X mutation and the corresponding isogenic control. EV miRNA and protein expression profiles were characterized at day 0, day 13, day 40, and day 75. Several members of the hsa-miR-302/367 cluster were identified as having a time-dependent expression profile with RTT-specific alterations at the latest developmental stage. Moreover, the miRNA species of the chromosome 14 miRNA cluster (C14MC) exhibited strong upregulation in RTT forebrain organoids irrespective of their spatiotemporal location. Together, our results suggest essential roles of the C14MC and hsa-miR-302/367 clusters in EVs during normal and RTT-associated neurodevelopment, displaying promising prospects as biomarkers for monitoring RTT progression.","Nasim Bahram Sangani, Jarno Koetsier, Ana Rita Gomes, Maria Margarida Diogo, Tiago G Fernandes, Freek G Bouwman, Edwin C M Mariman, Mehrnaz Ghazvini, Joost Gribnau, Leopold M G Curfs, Chris P Reutelingsperger, Lars M T Eijssen",2024
Neural precursor cells rescue symptoms of Rett syndrome by activation of the Interferon γ pathway.,"The beneficial effects of Neural Precursor Cell (NPC) transplantation in several neurological disorders are well established and they are generally mediated by the secretion of immunomodulatory and neurotrophic molecules. We therefore investigated whether Rett syndrome (RTT), that represents the first cause of severe intellectual disability in girls, might benefit from NPC-based therapy. Using in vitro co-cultures, we demonstrate that, by sensing the pathological context, NPC-secreted factors induce the recovery of morphological and synaptic defects typical of Mecp2 deficient neurons. In vivo, we prove that intracerebral transplantation of NPCs in RTT mice significantly ameliorates neurological functions. To uncover the molecular mechanisms underpinning the mediated benefic effects, we analyzed the transcriptional profile of the cerebellum of transplanted animals, disclosing the possible involvement of the Interferon γ (IFNγ) pathway. Accordingly, we report the capacity of IFNγ to rescue synaptic defects, as well as motor and cognitive alterations in Mecp2 deficient models, thereby suggesting this molecular pathway as a potential therapeutic target for RTT.","Angelisa Frasca, Federica Miramondi, Erica Butti, Marzia Indrigo, Maria Balbontin Arenas, Francesca M Postogna, Arianna Piffer, Francesco Bedogni, Lara Pizzamiglio, Clara Cambria, Ugo Borello, Flavia Antonucci, Gianvito Martino, Nicoletta Landsberger",2024
Clinical-grade intranasal NGF fuels neurological and metabolic functions of Mecp2-deficient mice.,"MECP2 deficiency causes a broad spectrum of neuropsychiatric disorders that can affect both genders. Rett syndrome is the most common and is characterized by an apparently normal growth period followed by a regression phase in which patients lose most of their previously acquired skills. After this dramatic period, various symptoms progressively appear, including severe intellectual disability, epilepsy, apraxia, breathing abnormalities and motor deterioration. MECP2 encodes for an epigenetic transcription factor that is particularly abundant in the brain; consequently, several transcriptional defects characterize the Rett syndrome brain. The well-known deficiency of several neurotrophins and growth factors, together with the positive effects exerted by Trofinetide, a synthetic analogue of insulin-like growth factor 1, in Rett patients and in mouse models of Mecp2 deficiency, prompted us to investigate the therapeutic potential of nerve growth factor. Initial in vitro studies demonstrated a healing effect of rhNGF on neuronal maturation and activity in cultured Mecp2-null neurons. Subsequently, we designed in vivo studies with clear translational potential using intranasally administered recombinant human GMP-grade NGF (rhNGF) already used in the clinic. Efficacy of rhNGF in vivo in Mecp2-null hemizygous male mice and heterozygous female mice was assessed. General well-being was evaluated by a conventional phenotypic score and motor performance through the Pole and Beam Walking tests, while cognitive function and interaction with the environment were measured by the Novel Object Recognition Test and the Marble Burying test, respectively. At the end of the treatment, mouse cortices were dissected and bulk RNA sequencing was performed to identify the molecular pathways involved in the protective effects of rhNGF. rhNGF exerted positive effects on cognitive and motor functions in both male and female mouse models of Rett syndrome. In male hemizygous mice, which suffer from significantly more severe and rapidly advancing symptoms, the drug's ability to slow the disease's progression was more pronounced. The unbiased research for the molecular mechanisms triggering the observed benefits revealed a strong positive effect on gene sets related to oxidative phosphorylation, mitochondrial structure and function. These results were validated by demonstrating the drug's ability to improve mitochondrial structure and respiration in Mecp2-null cerebral cortices. Furthermore, GO analyses indicated that NGF exerted the expected improvement in neuronal maturation. We conclude that intranasal administration of rhNGF is a non-invasive and effective route of administration for the treatment of Rett syndrome and possibly for other neurometabolic disorders with overt mitochondrial dysfunction.","Diego Pozzer, Marzia Indrigo, Martina Breccia, Elena Florio, Camilla Aurora Franchino, Giuseppina De Rocco, Francesca Maltecca, Antonio Fadda, Marzia Rossato, Andrea Aramini, Marcello Allegretti, Angelisa Frasca, Lidia De Filippis, Nicoletta Landsberger",2024
Pharmacological inhibition of the CB1 cannabinoid receptor restores abnormal brain mitochondrial CB1 receptor expression and rescues bioenergetic and cognitive defects in a female mouse model of Rett syndrome.,"Defective mitochondria and aberrant brain mitochondrial bioenergetics are consistent features in syndromic intellectual disability disorders, such as Rett syndrome (RTT), a rare neurologic disorder that severely affects mainly females carrying mutations in the X-linked MECP2 gene. A pool of CB1 cannabinoid receptors (CB1R), the primary receptor subtype of the endocannabinoid system in the brain, is located on brain mitochondrial membranes (mtCB1R), where it can locally regulate energy production, synaptic transmission and memory abilities through the inhibition of the intra-mitochondrial protein kinase A (mtPKA). In the present study, we asked whether an overactive mtCB1R-mtPKA signaling might underlie the brain mitochondrial alterations in RTT and whether its modulation by systemic administration of the CB1R inverse agonist rimonabant might improve bioenergetics and cognitive defects in mice modeling RTT.","Livia Cosentino, Chiara Urbinati, Chiara Lanzillotta, Domenico De Rasmo, Daniela Valenti, Mattia Pellas, Maria Cristina Quattrini, Fabiana Piscitelli, Magdalena Kostrzewa, Fabio Di Domenico, Donatella Pietraforte, Tiziana Bisogno, Anna Signorile, Rosa Anna Vacca, Bianca De Filippis",2024
The Kir channel in the nucleus tractus solitarius integrates the chemosensory system with REM sleep executive machinery for homeostatic balance.,"The locus coeruleus (LC), nucleus tractus solitarius (NTS), and retrotrapezoid nucleus (RTN) are critical chemosensory regions in the brainstem. In the LC, acid-sensing ion channels and proton pumps serve as H<sup>+</sup> sensors and facilitate the transition from non-rapid eye movement (NREM) to rapid eye movement (REM) sleep. Interestingly, the potassium inward rectifier (KIR) channels in the LC, NTS, and RTN also act as H<sup>+</sup>-sensors and are a primary target for improving sleep in obstructive sleep apnea and Rett syndrome patients. However, the role of Kir channels in NREM to REM sleep transition for H<sup>+</sup> homeostasis is not known. Male Wistar rats were surgically prepared for chronic sleep-wake recording and drug delivery into the LC, NTS, and RTN. In different animal cohorts, microinjections of the Kir channel inhibitor, barium chloride (BaCl<sub>2</sub>), at concentrations of 1 mM (low dose) and 2 mM (high dose) in the LC and RTN significantly increased wakefulness and decreased NREM sleep. However, BaCl<sub>2</sub> microinjection into the LC notably reduced REM sleep, whereas it didn't change in the RTN-injected group. Interestingly, BaCl<sub>2</sub> microinjections into the NTS significantly decreased wakefulness and increased the percent amount of NREM and REM sleep. Additionally, with the infusion of BaCl<sub>2</sub> into the NTS, the mean REM sleep episode numbers significantly increased, but the length of the REM sleep episode didn't change. These findings suggest that the Kir channels in the NTS, but not in the LC and RTN, modulate state transition from NREM to REM sleep.","Fayaz A Mir, Sushil K Jha",2024
Vglut2-based glutamatergic signaling in central noradrenergic neurons is dispensable for normal breathing and chemosensory reflexes.,"Central noradrenergic (NA) neurons are key constituents of the respiratory homeostatic network. NA dysfunction is implicated in several developmental respiratory disorders including Congenital Central Hyperventilation Syndrome (CCHS), Sudden Infant Death Syndrome (SIDS), and Rett Syndrome. The current unchallenged paradigm in the field, supported by multiple studies, is that glutamate co-transmission in subsets of central NA neurons plays a role in breathing control. If true, NA-glutamate co-transmission may also be mechanistically important in respiratory disorders. However, the requirement of NA-derived glutamate in breathing has not been directly tested and the extent of glutamate co-transmission in the central NA system remains uncharacterized. Therefore, we fully characterized the cumulative fate maps and acute adult expression patterns of all three vesicular glutamate transporters (<i>Slc17a7</i> (Vglut1), <i>Slc17a6</i> (Vglut2), and <i>Slc17a8</i> (Vglut3)) in NA neurons, identifying a novel, dynamic expression pattern for Vglut2 and an undescribed co-expression domain for Vglut3 in the NA system. In contrast to our initial hypothesis that NA-derived glutamate is required to breathing, our functional studies showed that loss of Vglut2 throughout the NA system failed to alter breathing or metabolism under room air, hypercapnia, or hypoxia in unrestrained and unanesthetized mice. These data demonstrate that Vglut2-based glutamatergic signaling within the central NA system is not required for normal baseline breathing and hypercapnic, hypoxic chemosensory reflexes. These outcomes challenge the current understanding of central NA neurons in the control of breathing and suggests that glutamate may not be a critical target to understand NA neuron dysfunction in respiratory diseases.","Yuan Chang, Savannah Lusk, Andersen Chang, Christopher S Ward, Russell S Ray",2024
Modeling antisense oligonucleotide therapy in MECP2 duplication syndrome human iPSC-derived neurons reveals gene expression programs responsive to MeCP2 levels.,"Genomic copy-number variations (CNVs) that can cause neurodevelopmental disorders often encompass many genes, which complicates our understanding of how individual genes within a CNV contribute to pathology. MECP2 duplication syndrome (MDS or MRXSL in OMIM; OMIM#300260) is one such CNV disorder caused by duplications spanning methyl CpG-binding protein 2 (MECP2) and other genes on Xq28. Using an antisense oligonucleotide (ASO) to normalize MECP2 dosage is sufficient to rescue abnormal neurological phenotypes in mouse models overexpressing MECP2 alone, implicating the importance of increased MECP2 dosage within CNVs of Xq28. However, because MDS CNVs span MECP2 and additional genes, we generated human neurons from multiple MDS patient-derived induced pluripotent cells (iPSCs) to evaluate the benefit of using an ASO against MECP2 in a MDS human neuronal context. Importantly, we identified a signature of genes that is partially and qualitatively modulated upon ASO treatment, pinpointed genes sensitive to MeCP2 function, and altered in a model of Rett syndrome, a neurological disorder caused by loss of MeCP2 function. Furthermore, the signature contained genes that are aberrantly altered in unaffected control human neurons upon MeCP2 depletion, revealing gene expression programs qualitatively sensitive to MeCP2 levels in human neurons. Lastly, ASO treatment led to a partial rescue of abnormal neuronal morphology in MDS neurons. All together, these data demonstrate that ASOs targeting MECP2 benefit human MDS neurons. Moreover, our study establishes a paradigm by which to evaluate the contribution of individual genes within a CNV to pathogenesis and to assess their potential as a therapeutic target.","Sameer S Bajikar, Yehezkel Sztainberg, Alexander J Trostle, Harini P Tirumala, Ying-Wooi Wan, Caroline L Harrop, Jesse D Bengtsson, Claudia M B Carvalho, Davut Pehlivan, Bernhard Suter, Jeffrey L Neul, Zhandong Liu, Paymaan Jafar-Nejad, Frank Rigo, Huda Y Zoghbi",2024
Ex vivo disease modelling of Rett syndrome: the transcriptomic and metabolomic implications of direct neuronal conversion.,"Rett syndrome (RTT) is a rare neurodevelopmental disorder that primarily affects females and is characterized by a period of normal development followed by severe cognitive, motor, and communication impairment. The syndrome is predominantly caused by mutations in the MECP2. This study aimed to use comprehensive multi-omic analysis to identify the molecular and metabolic alterations associated with Rett syndrome.","Beren Karaosmanoglu, Gozde Imren, M Samil Ozisin, Tuba Reçber, Pelin Ozlem Simsek Kiper, Goknur Haliloglu, Mehmet Alikaşifoğlu, Emirhan Nemutlu, Ekim Z Taskiran, Gulen Eda Utine",2024
