Title,Abstract,Authors,Publication Date
Characterization of Fabry disease-associated lyso-Gb<sub>3</sub> on mouse colonic ion transport and motility.,"Fabry disease (FD) is a rare X-linked lysosomal storage disorder caused by a deficiency in α-galactosidase A leading to the accumulation of globotriaosylceramide (Gb<sub>3</sub>) and subsequent increase in globotriaosylsphingosine (lyso-Gb<sub>3</sub>) in different cells and organs, including the gastrointestinal (GI) tract. GI symptoms represent some of the earliest manifestations of FD and significantly impact quality of life. The origin of these symptoms is complex, and the exact mechanisms remain poorly understood. Here, we sought to determine whether lyso-Gb<sub>3</sub> contributes to the pathophysiology of GI symptoms associated with FD by examining its effects on mouse colonic ion transport and motility <i>ex vivo</i> using Ussing chambers and organ baths respectively. Lyso-Gb<sub>3</sub> significantly increased colonic baseline short-circuit current (I<sub>SC</sub>). This increase in I<sub>SC</sub> was insensitive to inhibition of the cystic fibrosis transmembrane conductance regulator and Na-K-Cl cotransporter 1 suggesting that the increase in I<sub>SC</sub> is Cl<sup>-</sup> ion independent. This response was also insensitive to inhibition with the neurotoxin, tetrodotoxin. Additionally, pretreatment with lyso-Gb<sub>3</sub> did not significantly influence subsequent responses to either veratridine or capsaicin implying that the response to lyso-Gb<sub>3</sub> does not involve the enteric nervous system. In terms of colonic motility, lyso-Gb<sub>3</sub> did not significantly influence colonic tone, spontaneous contractility or cholinergic-induced contractions. These data suggest that lyso-Gb<sub>3</sub>, significantly influences ion transport in mouse colon, but that accumulation of Gb<sub>3</sub> may be a pre-requisite for the more pronounced disturbances in GI physiology characteristic of FD.","Cecilia Delprete, Friederike Uhlig, Marco Caprini, Niall P Hyland",2024
Oncological Aspects of Lysosomal Storage Diseases.,"Lysosomal storage diseases (LSDs) are caused by the deficient activity of a lysosomal hydrolase or the lack of a functional membrane protein, transporter, activator, or other protein. Lysosomal enzymes break down macromolecular compounds, which contribute to metabolic homeostasis. Stored, undegraded materials have multiple effects on cells that lead to the activation of autophagy and apoptosis, including the toxic effects of lyso-lipids, the disruption of intracellular Ca<sup>2+</sup> ion homeostasis, the secondary storage of macromolecular compounds, the activation of signal transduction, apoptosis, inflammatory processes, deficiencies of intermediate compounds, and many other pathways. Clinical observations have shown that carriers of potentially pathogenic variants in LSD-associated genes and patients affected with some LSDs are at a higher risk of cancer, although the results of studies on the frequency of oncological diseases in LSD patients are controversial. Cancer is found in individuals affected with Gaucher disease, Fabry disease, Niemann-Pick type A and B diseases, alfa-mannosidosis, and sialidosis. Increased cancer prevalence has also been reported in carriers of a potentially pathogenic variant of an LSD gene, namely <i>CLN3</i>, <i>SGSH</i>, <i>GUSB</i>, <i>NEU1</i>, and, to a lesser extent, in other genes. In this review, LSDs in which oncological events can be observed are described.",Agnieszka Ługowska,2024
"Resistive index of central retinal artery, aortic arterial stiffness and OCTA correlated parameters in the early stage of fabry disease.","This study aimed to evaluate the impact of Fabry disease (FD) on retinal microvasculature using optical coherence tomography angiography (OCTA), arterial stiffness, and the resistive index (RI) of the central retinal artery (CRA) in early disease stages. Twenty-nine genetically confirmed FD patients and twenty-six healthy controls were enrolled. Vessel density (VD) values of the superficial, deep, and choriocapillaris plexuses (SCP, DCP, and CC) were measured via OCTA. CRA RI was studied using color Doppler and grayscale sonography, and aortic pulse wave velocity (PWV) was assessed with the Complior method. CRA RI was significantly lower in the control group compared to the Fabry group (p < 0.001). Central VD was found to be significantly higher in the control group compared to the Fabry group in all the retinal layers (SCP (p < 0.001), DCP (p < 0.005), CC (p < 0.001)). PWV was significantly higher in the Fabry group than in the control group (p = 0.03). Fabry disease patients demonstrate elevated arterial stiffness, increased CRA RI, and diminished retinal microvascular density compared to healthy controls, indicating early ocular damage. Continuous monitoring and targeted screening for organ impairment are crucial in FD management. Identifying biomarkers for assessing ocular vascular involvement and treatment response is imperative. Further research is needed.","Michele Rinaldi, Flavia Chiosi, Maria Laura Passaro, Francesco Natale, Alessia Riccardo, Luca D'Andrea, Martina Caiazza, Marta Rubino, Emanuele Monda, Gilda Cennamo, Francesco Calabrò, Giuseppe Limongelli, Ciro Costagliola",2024
Artificial Intelligence Electrocardiography for the Evaluation of Cardiac Involvement in Fabry Disease.,,"Muhannad A Abbasi, Elias Akiki, Edward A El-Am, Jeffrey B Geske, J Martijn Bos, Michael J Ackerman, Zachi I Attia, Paul A Friedman, Konstantinos C Siontis, Darrell B Newman",2024
Usefulness of Native T1 in Cardiac Magnetic Resonance Imaging and Echocardiographic Strain Parameters for Detecting Early Cardiac Involvement in Fabry Cardiomyopathy.,"Non-invasive diagnosis of disease stage in Fabry cardiomyopathy with multimodality imaging is pivotal when deciding on the appropriate time to initiate enzyme replacement therapy. However, this approach has not been well established.","Shoko Nakagawa, Masashi Amano, Yurie Tamai, Ayaka Mizumoto, Shinichi Kurashima, Yuki Irie, Kenji Moriuchi, Takahiro Sakamoto, Makoto Amaki, Hideaki Kanzaki, Yoshiaki Morita, Takeshi Kitai, Chisato Izumi",2024
Infrared spectroscopy as a new approach for early fabry disease screening: a pilot study.,"Fabry disease (FD) is a rare X-linked lysosomal storage disorder marked by alpha-galactosidase-A (α-Gal A) deficiency, caused by pathogenic mutations in the GLA gene, resulting in the accumulation of glycosphingolipids within lysosomes. The current screening test relies on measuring α-Gal A activity. However, this approach is limited to males. Infrared (IR) spectroscopy is a technique that can generate fingerprint spectra of a biofluid's molecular composition and has been successfully applied to screen numerous diseases. Herein, we investigate the discriminating vibration profile of plasma chemical bonds in patients with FD using attenuated total reflection Fourier-transform IR (ATR-FTIR) spectroscopy.","Carolina Teles Barretto, Márcia Helena Cassago Nascimento, Bruna Ferro Brun, Tiago Barcelos da Silva, Pedro Augusto Costa Dias, Cassiano Augusto Braga Silva, Maneesh N Singh, Francis L Martin, Paulo Roberto Filgueiras, Wanderson Romão, Luciene Cristina Gastalho Campos, Valerio Garrone Barauna",2024
Genetic principles related to neurocutaneous disorders.,"A detailed understanding of genetics is critical to the diagnosis, management, and prognostication of neurocutaneous disorders. Inheritance patterns can provide a key to the identification of different neurocutaneous disorders. Autosomal dominant disorders, like neurofibromatosis type 1 and tuberous sclerosis complex, affect males and females equally and are typically seen in every generation of a pedigree due to pathogenic changes to one copy of a gene on a somatic chromosome. Autosomal recessive disorders, such as ataxia-telangiectasia, affect males and females equally but typically skip generations on pedigrees as there needs to be a pathogenic variant of the gene on each of the pair of somatic chromosomes. X-linked disorders such as incontinentia pigmenti and Fabry disease primarily affect males or affect them more severely, but in the case of incontinentia pigmenti, the condition is lethal in males and only females are noted to be affected. The pathogenic variant that is disease causing is on the X sex chromosome, of which females have two and males have one. Somatic mosaic disorders like Sturge Weber syndrome are due to pathogenic variants only in a subset of cells post-fertilization and are not present in gametes, and so are not passed on to the next generation. Conditions that are a result of germline mosaicism are usually identified as autosomal dominant conditions that have not been present in the family prior to a single child being affected, with suspicion strengthening if siblings are diagnosed with the same condition. Regardless of the suspected inheritance pattern, it is essential to consider the ethical implications of genetic testing, including family planning, discovery of consanguinity, disclosure to other potentially affected family members, and diagnostic uncertainty.","Leah Ferrante, Chelsey Ortman",2024
The unlikely combination: Anderson-Fabry disease and congenital dyserythropoietic anemia type II in a pediatric patient.,"Anderson-Fabry disease, a rare X-linked lysosomal disorder, and congenital dyserythropoietic anemia (CDA) Type II, an autosomal recessive condition, both have distinct inheritance patterns. Their co-occurrence is extremely rare, never been reported before. Therefore, screening is crucial for early management, and families should seek genetic counseling for children showing unusual presentations.","Yasmine Elsherif, Ismail A Ibrahim, Omar Elsherif, Hana J Abukhadijah",2024
The contribution of the sphingosine 1-phosphate signaling pathway to chronic kidney diseases: recent findings and new perspectives.,"Chronic kidney disease (CKD) is a multifactorial condition with diverse etiologies, such as diabetes mellitus, hypertension, and genetic disorders, often culminating in end-stage renal disease (ESRD). A hallmark of CKD progression is kidney fibrosis, characterized by the excessive accumulation of extracellular matrix components, for which there is currently no effective anti-fibrotic therapy. Recent literature highlights the critical role of sphingosine 1-phosphate (S1P) signaling in CKD pathogenesis and renal fibrosis. This review provides an in-depth analysis of the latest findings on S1P metabolism and signaling in renal fibrosis and in specific CKDs, including diabetic nephropathy (DN), lupus nephritis (LN), focal segmental glomerulosclerosis (FSGS), Fabry disease (FD), and IgA nephropathy (IgAN). Emerging studies underscore the therapeutic potential of modulating S1P signaling with receptor modulators and inhibitors, such as fingolimod (FTY720) and more selective agents like ozanimod and cenerimod. Additionally, the current knowledge about the effects of established kidney protective therapies such as glucocorticoids and SGLT2 and ACE inhibitors on S1P signaling will be summarized. Furthermore, the review highlights the potential role of S1P as a biomarker for disease progression in CKD models, particularly in Fabry disease and diabetic nephropathy. Advanced technologies, including spatial transcriptomics, are further refining our understanding of S1P's role within specific kidney compartments. Collectively, these insights emphasize the need for continued research into S1P signaling pathways as promising targets for CKD treatment strategies.","Stephanie Schwalm, Roxana Manaila, Anke Oftring, Liliana Schaefer, Stephan von Gunten, Josef Pfeilschifter",2024
[Lysosomal storage disorders - Fabry disease and Gaucher disease].,"Lysosomal storage disorders (LSD) are a heterogenous group of inborn errors of metabolism due to lysosomal malfunction. LSDs affect 1 in 5000 live births, albeit every LSD itself has a low incidence. The most common LSDs are Fabry disease and Gaucher disease. The underlying cause mainly is an enzyme deficiency but may also be due to defects in transport or activation proteins, which result in progressive intra- and extra-lysosomal accumulation of undegraded storage material. The lysosomes play a key role in degradation and cellular recycling of macromolecules. Besides disturbance of cellular function, substrate accumulation may result in secondary toxic and/or inflammatory processes. For treatment of Fabry and Gaucher disease, several therapeutic approaches are approved including enzyme replacement therapy, chaperon therapy for Fabry disease and substrate reduction therapy for Gaucher disease.","Lucia Segura Schmitz, Julia B Hennermann, André Lollert",2024
"A phase III, open-label clinical trial evaluating pegunigalsidase alfa administered every 4 weeks in adults with Fabry disease previously treated with other enzyme replacement therapies.","Pegunigalsidase alfa, a PEGylated α-galactosidase A enzyme replacement therapy (ERT) for Fabry disease, has a longer plasma half-life than other ERTs administered intravenously every 2 weeks (E2W). BRIGHT (NCT03180840) was a phase III, open-label study in adults with Fabry disease, previously treated with agalsidase alfa or beta E2W for ≥3 years, who switched to 2 mg/kg pegunigalsidase alfa every 4 weeks (E4W) for 52 weeks. Primary objective assessed safety, including number of treatment-emergent adverse events (TEAEs). Thirty patients were enrolled (24 males); 23 previously received agalsidase beta. Pegunigalsidase alfa plasma concentrations remained above the lower limit of quantification throughout the 4-week dosing interval. Thirty-three of 182 TEAEs (in 9 patients) were considered treatment-related; all were mild/moderate. No patients developed de novo anti-drug antibodies (ADAs). In the efficacy analysis (n = 29), median (inter-quartile range) eGFR change from baseline over 52 weeks was -1.9 (-5.9; 1.8) mL/min/1.73 m<sup>2</sup> (n = 28; males [n = 22]: -2.4 [-5.2; 3.2]; females [n = 6]: -0.7 [-9.2; 2.0]). Overall, median eGFR slope was -1.9 (-8.3; 1.9) mL/min/1.73 m<sup>2</sup>/year (ADA-negative [n = 20]: -1.2 [-6.4; 2.6]; ADA-positive [n = 9]: -8.4 [-11.6; -1.0]). Lyso-Gb3 concentrations were low and stable in females, with a slight increase in males (9/24 ADA-positive). The BRIGHT study results suggest that 2 mg/kg pegunigalsidase alfa E4W is tolerated well in stable adult patients with Fabry disease. Due to the low number of patients in this study, more research is needed to demonstrate the effects of pegunigalsidase alfa given E4W. Further evidence, outside of this clinical trial, should be factored in for physicians to prolong the biweekly ERT intervals to E4W. TAKE-HOME MESSAGE: Treatment with 2 mg/kg pegunigalsidase alfa every 4 weeks could offer a new treatment option for patients with Fabry disease.","Myrl Holida, Aleš Linhart, Antonio Pisani, Nicola Longo, François Eyskens, Ozlem Goker-Alpan, Eric Wallace, Patrick Deegan, Camilla Tøndel, Ulla Feldt-Rasmussen, Derralynn Hughes, Anat Sakov, Rossana Rocco, Einat Brill Almon, Sari Alon, Raul Chertkoff, David G Warnock, Stephen Waldek, William R Wilcox, John A Bernat",2024
Many faces of Fabry Disease - variable clinical course with typical non-cardiac symptoms and unexpected heart involvement.,,"Wojciech Wróbel, Zbigniew Olczak, Ewelina Szymańska, Katarzyna Mizia-Stec",2024
Fabry disease in female monozygotic twins with complex intronic haplotype variants: a case report.,"Fabry disease is an X-linked lysosomal storage disease caused by the impairment of α-galactosidase A. The complex intronic haplotype (CIH) variants, located in promoter and intronic regulatory lesions, has been found in patients with classical forms of Fabry disease. We present a case of Fabry disease in female monozygotic twins exhibiting the CIH mutation and classical manifestations.","Hong Sang Choi, Oh Il Kwon, Sung Sun Kim, Jae Yeong Cho, Eun Hui Bae, Seong Kwon Ma, Soo Wan Kim, Chang Seong Kim",2024
[Analysis of a family with Fabry disease with 15 patients].,,"J L Yang, J N Jiang, Z Y Wei, S Q Peng, B Wang, F M Wang, L Sun, W M He, X L Zhang",2024
[Pharmacological Chaperone Therapy for Fabry Disease].,"Pharmacological chaperone therapy (PCT) structurally stabilizes mutant enzyme proteins and increases their activity. Although ease of oral administration and effectiveness in patients with central nervous system disorders serve as advantages, PCT is effective only for patients with amenable mutations because its efficacy depends on gene mutations. PCT, which prevents progression of Fabry cardiomyopathy and nephropathy, was approved in Japan in 2018. It is expected that PCT will also be developed for lysosomal diseases that cause central nervous system disorders in the future.",Masahisa Kobayashi,2024
"Different diseases, different needs: Patient preferences for gene therapy in lysosomal storage disorders, a probabilistic threshold technique survey.","Gene therapy is currently in development for several monogenetic diseases including lysosomal storage disorders. Limited evidence is available on patient preferences for gene therapy in this population. In this study, we compare gene therapy-related risk tolerance between people affected by three lysosomal storage diseases currently faced with different therapeutic options and prognoses.","Eleonore M Corazolla, Eline C B Eskes, Jorien Veldwijk, Marion M M G Brands, Hanka Dekker, Erica van de Mheen, Mirjam Langeveld, Carla E M Hollak, Barbara Sjouke",2024
Investigation of serum neurofilament light chain as a biomarker in Fabry disease.,"Fabry disease (FD) constitutes a rare, X-linked lysosomal storage disorder affecting multiple organ systems, most notably heart, kidneys, and the central nervous system. Neurofilament light chains (NfL) have emerged as a prime candidate for a body fluid biomarker reflecting neuro-axonal injury. We aimed to evaluate its addition to the diagnostic and monitoring armamentarium in FD. Serum NfL concentrations (sNfL) were measured in 50 people with FD (PwFD) and 30 healthy control subjects (HC) using the Simoa© technology, followed by calculation of Z-scores adjusted for age and body mass index. In addition, clinical disease severity in PwFD was measured using the FOS-MSSI (Fabry outcome study - Mainz severity score index), which comprises clinical and paraclinical parameters. PwFD show elevated sNfL Z-scores compared to HC (PwFD: 1.12 [SD 1.5], HC: 0.01 [SD 1.2], p < 0.001). In PwFD, males showed higher sNfL Z-scores than females (1.75 [SD 1.5] vs. 0.73 [SD 1.4]). Importantly, sNfL Z-scores were increased in PwFD with ischemic white matter lesions of the CNS (1.5, SD 2.2 vs. 0.5, SD 2.9, p = 0.03). In our small cohort, sNfL Z-scores correlated fairly with FOS-MSSI (Kendall's-Tau [τ] = 0.25, p = 0.01), and, interestingly with serum creatinine (τ = 0.28, p = 0.005) and estimated glomerular filtration rate (eGFR, τ =-0.28, p = 0.005). Based on these exploratory results, sNfL might provide value as a biomarker of neuroaxonal damage in FD, possibly reflecting cerebrovascular injury. Additionally, the correlation of sNfL with renal function warrants further investigation.","Markus Ponleitner, Constantin Gatterer, Gabriel Bsteh, Jakob Rath, Patrick Altmann, Thomas Berger, Senta Graf, Gere Sunder-Plassmann, Paulus Stefan Rommer",2024
Decreased trabecular bone score in patients affected by Fabry disease.,"Fabry disease (FD) is an inherited X-linked lysosomal storage disease characterized by increased risk of osteoporosis and fractures. The impact of FD on clinical measures of bone quality is unknown. This considered, aim of our study was to evaluate whether trabecular bone microarchitecture, measured by trabecular bone score (TBS), is altered in patients with FD compared to control subjects.","Emanuele Varaldo, Beatrice Giannone, Francesca Viglino, Fabio Settanni, Fabio Bioletto, Marco Barale, Massimo Procopio, Silvia Deaglio, Ezio Ghigo, Andrea Benso",2024
"Insights of Fabry disease: Expert consensus approach for screening, diagnosis, and multidisciplinary management in chronic kidney disease.","The prevalence of Fabry disease (FD) among males with chronic kidney disease (CKD) of unknown etiology in Taiwan is 0.6%. Despite this, FD is frequently overlooked in clinical settings. To address this issue, two consensus meetings were conducted in Taiwan-one in August 2022 and another in April 2023. The first meeting established screening criteria based on age, gender, family history, cardiac involvement, and symptoms. The second meeting, with a multidisciplinary team, developed treatment recommendations. The consensus emphasizes the importance of proactive data collection in dialysis units and outpatient follow-ups to enhance FD detection and management. The screening algorithm recommends incorporating FD screening into the diagnostic process for CKD patients, regardless of age. Priority is given to patients with a family history of FD, early stroke history, or classical FD symptoms. Comprehensive screening is also advised for CKD patients without obvious classical symptoms. Screening protocols for males include measuring α-galactosidase A enzyme activity, with reduced activity leading to further tests such as lyso-Gb3 level quantification and genetic analysis. For females, the protocol involves evaluating lyso-Gb3 plasma levels and genetic testing. FD, though often underestimated, is more prevalent than recognized and necessitates a multidisciplinary approach for timely diagnosis. Enhancing awareness and adopting a comprehensive approach are essential for improving patient outcomes.","Cheng-Jui Lin, Feng-Jung Yang, Chih-Jen Wu, Ming-Ju Wu, Mai-Szu Wu",2024
Fabry Disease with Genetic Variants of Unknown Significance and Concomitant Immunoglobulin A Nephropathy.,The diagnosis of Fabry disease (FD) with genetic variants of unknown significance (VUSs) is relatively difficult. We explored patients with novel VUS variants and concomitant immunoglobulin A nephropathy (IgAN) to improve the understanding of VUS.,"Huan Zhou, Siqing Wang, Yilin Chen, Dandan Yang, Yi Tang, Jiaxing Tan, Wei Qin",2024
