Title,Abstract,Authors,Publication Date
Parent-child discrepancies in reports of child psychosocial functioning in neurofibromatosis type 1.,"Children with neurofibromatosis type 1 (NF1) are at an increased risk for social-emotional difficulties. These difficulties, including depression and anxiety, are typically measured through parental report of child functioning in research and rarely have children with NF1 rated their own well-being. Discrepancies between parent proxy- and child self-report of psychosocial functioning in other populations have been shown to relate to socioemotional problems and distress. This study examined the concordance of parent proxy- and child self-report of child behavioral and social-emotional functioning on selected Behavior Assessment System for Children-Second Edition subscales in families of children with NF1 and plexiform neurofibroma tumors (pNFs). We also sought to explore possible child, family, and community factors relating to discrepancies in reporting for youth with NF1 and pNFs. Overall, parents reported higher symptoms across psychosocial domains (anxiety, depression, and atypicality) in comparison to their children. Furthermore, characteristics like child sex, attention-deficit hyperactivity disorder diagnosis, and family functioning significantly predicted differences in ratings of child functioning. These findings indicate that multi-informant studies are crucial to understanding multiple perspectives among family members in symptom-reporting and risk factors for these discrepancies. (PsycInfo Database Record (c) 2024 APA, all rights reserved).","Nour Al Ghriwati, Paige Little, Staci Martin, Mary Anne Tamula, Brigitte C Widemann, Pamela L Wolters",2024
Retinal vascular abnormality of non-perfusion and neovascularization in a toddler with neurofibromatosis type 1.,"This report describes the case of a 13-month-old boy diagnosed with neurofibromatosis type 1, who presented with retinal vascular abnormalities including extensive non-perfusion and neovascularization. We also discuss the observed changes following photocoagulation treatment.","Qiaozhu Zeng, Yusheng Zhong, Tong Qian, Yong Cheng",2024
Stimulator of interferon gene facilitates recruitment of effector CD8 T cells that drive neurofibromatosis type 1 nerve tumor initiation and maintenance.,"Plexiform neurofibromas (PNFs) are benign nerve tumors driven by loss of the <i>NF1</i> tumor suppressor in Schwann cells. PNFs are rich in immune cells, but whether immune cells are necessary for tumorigenesis is unknown. We show that inhibition of stimulator of interferon gene (STING) reduces plasma CXCL10, tumor T cell and dendritic cell (DC) recruitment, and tumor formation. Further, mice lacking XCR-1<sup>+</sup> DCs showed reduced tumor-infiltrating T cells and PNF tumors. Antigen-presenting cells from tumor-bearing mice promoted CD8<sup>+</sup> T cell proliferation in vitro, and PNF T cells expressed high levels of CCL5, implicating T cell activation. Notably, tumors and nerve-associated macrophages were absent in Rag1<sup>-/-</sup>; Nf1<sup>f/f</sup>; DhhCre mice and adoptive transfer of CD8<sup>+</sup> T cells from tumor-bearing mice restored PNF initiation. In this setting, PNF shrunk upon subsequent T cell removal. Thus, STING pathway activation contributes to CD8<sup>+</sup> T cell-dependent inflammatory responses required for PNF initiation and maintenance.","Jay Pundavela, Samantha Anne Dinglasan, Melissa Touvron, Sarah A Hummel, Liang Hu, Tilat A Rizvi, Kwangmin Choi, David A Hildeman, Nancy Ratner",2024
Spontaneous Tension Hemothorax in a Patient With Neurofibromatosis Type 1.,"Neurofibromatosis type 1 (NF1), also known as von Recklinghausen disease, is the most common phacomatosis. It is characterized by neurofibromas but also manifests vascular complications including stenosis, arterial ectasia, and aneurysms. We report the case of an otherwise healthy 45-year-old male who developed a fatal tension hemothorax due to bleeding from the left costocervical artery. Tension hemothorax without trauma is rare except in cases with a rupture of an aortic aneurysm; we successfully treated the patient by promptly diagnosing tension hemothorax and performing chest drainage, as well as timely transcatheter arterial embolization (TAE) to control bleeding. When encountering shock patients with NF1, clinicians should be mindful of the potential for non-traumatic hemorrhagic complications due to vascular malformation.","Yuki Koike, Daiyu Kousen, Takayuki Kurinobu, Keiki Shimizu",2024
The Multimodality Management of Malignant Peripheral Nerve Sheath Tumours.,"Malignant peripheral nerve sheath tumours (MPNST) are aggressive sarcomas that have nerve sheath differentiation and can present at any anatomical site. They can arise from precursor neurofibroma in the context of neurofibromatosis type 1 (NF1) or as de novo and sporadic tumours in the absence of an underlying genetic predisposition. The primary therapeutic approach is most often radical surgery, with non-surgical modalities playing an important role, especially in locally advanced or metastatic cases. The aim of multimodality approaches is to optimize both local and systemic control while keeping to a minimum acute and late treatment morbidity. Advances in the understanding of the underlying biology of MPNSTs in both sporadic and NF-1-related contexts are essential for the management and implementation of novel therapeutic approaches.","Remus Seres, Hassan Hameed, Martin G McCabe, David Russell, Alexander T J Lee",2024
Proof of Concept for Genome Profiling of the Neurofibroma/Sarcoma Sequence in Neurofibromatosis Type 1.,"Neurofibromatosis type 1 (NF1) is an autosomal dominant genetic disorder characterized by the predisposition to develop tumors such as malignant peripheral nerve sheath tumors (MPNSTs) which represents the primary cause of death for NF1-affected patients. Regardless of the high incidence and mortality, the molecular mechanisms underneath MPNST growth and metastatic progression remain poorly understood. In this proof-of-concept study, we performed somatic whole-exome sequencing (WES) to profile the genomic alterations in four samples from a patient with NF1-associated MPNST, consisting of a benign plexiform neurofibroma, a primary MPNST, and metastases from lung and skin tissues. By comparing genomic patterns, we identified a high level of variability across samples with distinctive genetic changes which allow for the definition of profiles of the early phase with respect to the late metastatic stages. Pathogenic and likely pathogenic variants were abundant in the primary tumor, whereas the metastatic samples exhibited a high level of copy-number variations (CNVs), highlighting a possible genomic instability in the late phases. The most known MPNST-related genes, such as <i>TP53</i> and <i>SUZ12</i>, were identified in CNVs observed within the primary tumor. Pathway analysis of altered early genes in MPNST pointed to a potential role in cell motility, division and metabolism. Moreover, we employed survival analysis with the <i>TCGA</i> sarcoma genomic dataset on 262 affected patients, in order to corroborate the predictive significance of the identified early and metastatic MPNST driver genes. Specifically, the expression changes related to the mutated genes, such as in <i>RBMX</i>, <i>PNPLA6</i> and <i>AGAP2</i>, were associated with reduced patient survival, distinguishing them as potential prognostic biomarkers. This study underlines the relevance of integrating genomic results with clinical information for early diagnosis and prognostic understanding of tumor aggressiveness.","Ilenia Rita Cannizzaro, Mirko Treccani, Antonietta Taiani, Enrico Ambrosini, Sabrina Busciglio, Sofia Cesarini, Anita Luberto, Erika De Sensi, Barbara Moschella, Pierpacifico Gismondi, Cinzia Azzoni, Lorena Bottarelli, Giovanna Giordano, Domenico Corradi, Enrico Maria Silini, Valentina Zanatta, Federica Cennamo, Patrizia Bertolini, Patrizia Caggiati, Davide Martorana, Vera Uliana, Antonio Percesepe, Valeria Barili",2024
Duodenal ampulla neuroendocrine tumor and gastrointestinal stromal tumors in a case of neurofibromatosis type 1: a case report.,"Neurofibromatosis type 1 (NF-1) is commonly associated with a variety of rare tumors. However, no case of multiple gastric gastrointestinal stromal tumors (GISTs) or duodenal ampulla neuroendocrine tumors (NETs) with multiple liver metastases in a patient with NF-1 has yet been reported. Here, we describe a case of a 55-year-old female patient with NF-1 whose serum Pro-Gastrin-Releasing Peptide (pro-GRP) levels were elevated. Gastrointestinal endoscopy and biopsy showed duodenal papilla space-occupying mass, and the pathological diagnosis turned out to be neuroendocrine tumors (NETs). During surgical exploration, multiple tumors were found on the serosal surface of the stomach and numerous miliary metastases in the liver. Following histopathological examination, it was determined that the liver metastases were NF-1 and the tumors in the gastric wall were GISTs. The patient benefited from targeted therapy and had an uneventful hospital stay. In this case, we emphasize treating patients with neurofibromatosis type 1 who exhibit abdominal symptoms with a high degree of clinical suspicion and performing thorough evaluations to rule out multiple tumors.","Tingting Zhang, Nanmu Yang, Peng Zheng, Jiaqi Chen, Bo Meng, Yi Wang, Dapeng Qiu, Xianzhou Zhang, Feng Han, Hao Zhuang, Lu Zheng",2024
Fungiform Papillae and Gustatory Function in Neurofibromatosis Type 1: A Case-Control Study.,"Fungiform papillae enlargement is a common oral manifestation of neurofibromatosis type 1 (NF1). This study aimed to objectively evaluate the size, number, and symmetry of fungiform papillae in NF1 individuals and investigate the relationship between these alterations and taste perception, salivary flow, dietary habits, and BMI.","Flavia Kleinsorgen, Eloá Borges Luna, Pâmella de Pinho Montovani, Analucia Rampazzo Xavier, Alexandra Anastacio Monteiro Silva, Rafaela Elvira Rozza-de-Menezes, Karin Soares Cunha",2024
"Intrathyroidal neurofibroma, a case report.","Neurofibromatosis type 1 (NF1) is the most common neurocutaneous disease. It is characterized by café-au-lait spots, melanocytic hamartomas of the iris, pseudo-freckles, neurofibromas, and tumor predisposition. The presence of neurofibromas in the thyroid gland is extremely rare. Here we present the case of a 6-year-old male patient with NF1 who consulted at the Department of Endocrinology due to a thyroid tumor and whose ultrasound confirmed a heterogeneous mass at the posterior level of the right lobe. A cervical surgery found the tumor was adhered to the larynx and trachea, with the recurrent laryngeal nerve entering the tumor. Due to the impossibility of dissection, a right hemithyroidectomy was performed and the pathological examination confirmed the presence of plexiform neurofibroma and intrathyroidal neurofibroma. This is the second case reported in childhood and the youngest case to date. Neurofibroma with thyroid involvement should be suspected in patients with cervical mass and NF1, since diagnostic guidance allows avoiding unnecessary studies and guide treatment.","Ana Feller, Deborah De Guevara, Viviana Herzovich, Noelia Dujovne, Marta Ciaccio, Natalia Gazek",2024
Long-term quality of survival after pediatric low-grade glioma.,"Low-grade glioma is the most common brain tumor in children with different modes of treatment and a high overall survival. Low-grade glioma is considered a chronic disease, since residual tumor is present in many children. The tumor and its treatment lead to acquired brain injury with diverse consequences for later life based on factors like the diverse tumor locations, treatment(s) applied, neurofibromatosis type 1, and age at diagnosis.","Judith M de Bont, Antoinette Y N Schouten-van Meeteren",2024
"Autism Spectrum Disorder Symptom Profiles in Fragile X Syndrome, Angelman Syndrome, Tuberous Sclerosis Complex and Neurofibromatosis Type 1.","Studying Autism Spectrum Disorder (ASD) heterogeneity in biologically homogeneous samples may increase our knowledge of ASD etiology. Fragile X syndrome (FXS), Angelman syndrome (AS), Tuberous Sclerosis Complex (TSC), and Neurofibromatosis type 1 (NF1) are monogenic disorders with high a prevalence of ASD symptomatology. This study aimed to identify ASD symptom profiles in a large group of children and adolescents (0;9-28 years) with FXS, AS, TSC, and NF1. Data on ASD symptomatology (Autism Diagnostic Observation Scale (ADOS-2) & Social Responsiveness Scale (SRS-2)) were collected from children and adolescents with FXS (n = 54), AS (n = 93), TSC (n = 112), and NF1 (n = 278). To identify groups of individuals with similar ASD profiles, we performed two latent profile analyses. We identified a four-profile model based on the ADOS-2, with a (1) 'Non-spectrum symptom profile', (2) 'Social Affect symptom profile', (3)'Restricted/Repetitive Behaviors symptom profile', and (4)'ASD symptom profile'. We also identified a four-profile model based on the SRS, with a (1)'Non-clinical symptom profile', (2)'Mild symptom profile', (3)'Moderate symptom profile', and (4)'Severe symptom profile'. Although each syndrome group exhibited varying degrees of severity, they also displayed heterogeneity in the profiles in which they were classified. We found distinct ASD symptom profiles in a population consisting of children and adolescents with FXS, AS, TSC, and NF1. Our study highlights the importance of a personalized approach to the identification and management of ASD symptoms in rare genetic syndromes. Future studies should aim to include more domains of functioning and investigate the stability of latent profiles over time.","Kyra Lubbers, Kamil R Hiralal, Gwendolyn C Dieleman, Doesjka A Hagenaar, Bram Dierckx, Jeroen S Legerstee, Pieter F A de Nijs, André B Rietman, Rianne Oostenbrink, Karen G C B Bindels-de Heus, Marie-Claire Y de Wit, Manon H J Hillegers, Leontine W Ten Hoopen, Sabine E Mous",2024
Neurofibromatosis type 1-associated gastrointestinal stromal tumor of the stomach.,,"M Cernat, L Antoci, I Mishin",2024
Genetic principles related to neurocutaneous disorders.,"A detailed understanding of genetics is critical to the diagnosis, management, and prognostication of neurocutaneous disorders. Inheritance patterns can provide a key to the identification of different neurocutaneous disorders. Autosomal dominant disorders, like neurofibromatosis type 1 and tuberous sclerosis complex, affect males and females equally and are typically seen in every generation of a pedigree due to pathogenic changes to one copy of a gene on a somatic chromosome. Autosomal recessive disorders, such as ataxia-telangiectasia, affect males and females equally but typically skip generations on pedigrees as there needs to be a pathogenic variant of the gene on each of the pair of somatic chromosomes. X-linked disorders such as incontinentia pigmenti and Fabry disease primarily affect males or affect them more severely, but in the case of incontinentia pigmenti, the condition is lethal in males and only females are noted to be affected. The pathogenic variant that is disease causing is on the X sex chromosome, of which females have two and males have one. Somatic mosaic disorders like Sturge Weber syndrome are due to pathogenic variants only in a subset of cells post-fertilization and are not present in gametes, and so are not passed on to the next generation. Conditions that are a result of germline mosaicism are usually identified as autosomal dominant conditions that have not been present in the family prior to a single child being affected, with suspicion strengthening if siblings are diagnosed with the same condition. Regardless of the suspected inheritance pattern, it is essential to consider the ethical implications of genetic testing, including family planning, discovery of consanguinity, disclosure to other potentially affected family members, and diagnostic uncertainty.","Leah Ferrante, Chelsey Ortman",2024
A Rare Case of Malignant Triton Tumor Without Associated Neurofibromatosis.,"This paper describes a rare case of malignant triton tumor (MTT), a malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation, that occurred in a 21-year-old male with no concomitant clinical signs of neurofibromatosis. Although total surgical excision is ideal, the high recurrence rate and distant metastases frequently result in a poor prognosis. A biopsy, in this case, revealed spindle cells organized in short fascicles, with minor anisonucleosis and cross-striations indicating rhabdomyomatous differentiation. Positive immunohistochemistry for epithelial membrane antigen (EMA), Desmin, and S100 markers validated the diagnosis. For further treatment, the patient was referred to a cancer center. Even without clinical signs of neurofibromatosis type 1 (NF-1), the research emphasizes the need to evaluate MTTs as a differential diagnosis for individuals presenting with tumors in the head and neck area. Histopathology and immunohistochemistry are useful diagnostic techniques, and early intervention with surgical excision may enhance the outcome. The paper concludes with a review of the histological criteria needed to establish the diagnosis of MTT and the distinctions between sporadic and NF-1-associated tumors.","Hriday Shah, Prutha Tailor, Khushbu Shah, Twinkle Shah",2024
Case report: MEK inhibitor as treatment for multi-lineage mosaic KRAS G12D-associated epidermal nevus syndrome in a pediatric patient.,"The RASopathies, collectively, are a spectrum of genetic syndromes caused by mutations in genes involved in the RAS/ mitogen-activated protein kinase (MAPK) pathway, including but not limited to <i>PTPN11</i>, <i>NRAS</i>, <i>KRAS</i>, <i>HRAS</i>, <i>BRAF</i>, and <i>MAP2K1</i>. Recognized RASopathy conditions include neurofibromatosis type 1 (NF1), Noonan syndrome, capillary malformation-arteriovenous malformation syndrome, Costello syndrome, cardiofacio-cutaneous (CFC) syndrome, LEOPARD syndrome and Legius syndrome. The RASopathies often display overlapping clinical features, presumably owing to common RAS-MAPK signaling pathway activation driving dysregulated cell proliferation. Epidermal nevus syndromes (ENS) are described as the presence of epidermal nevi, in individuals also affected by extra-cutaneous organ system involvement, and there is recent recognition of mosaic RAS mutations as molecular drivers of ENS. Currently, no curative treatments exist for RASopathy driven conditions, but rather symptom-directed management is the currently accepted standard. Here, we detail a unique case of a child exhibiting diffuse spinal nerve root hypertrophy in the context of epidermal nevus syndrome driven by molecularly confirmed <i>KRAS G12D</i> mosaicism, treated with the MEK 1/2 inhibitor selumetinib. Herein, we report the response of this patient to targeted therapy of more than two years' duration, including stabilization of multilevel nerve root hypertrophy as well as significant improvement in epidermal nevi. While the effectiveness of MEK inhibitors such as selumetinib is established in <i>NF1</i>-associated inoperable plexiform neurofibromas, their use in managing hyperactive <i>KRAS</i>-driven epidermal nevi and hypertrophic neuropathy remains unproven, and this case, to our knowledge, is the first such case to be reported. Shared molecular dysregulation and overlapping clinical features between these conditions suggest potential for effective therapeutic application of MEK directed therapy to address a range of conditions resulting from germline and/ or mosaic expression of aberrantly regulated RAS signaling.","Margarita Dionysiou, Stavriani C Makri, Shivani Ahlawat, Melike Guryildirim, Kristin W Barañano, Mari L Groves, Pedram Argani, Christine A Pratilas",2024
T2Hs in Children with Neurofibromatosis type 1.,"Areas of increased signal intensity, known as T2 hyperintensities (T2Hs), observed on T2-weighted magnetic resonance imaging (MRI) scans, are linked to a spectrum of brain abnormalities in children with neurofibromatosis type 1 (NF1). Defining the radiological characteristics that distinguish non-neoplastic from neoplastic T2Hs in children with NF1 is crucial. Then, we could identify lesions that most likely to require oncologic surveillance.","Yong Han, Hangzhou Wang, Yulun Huang",2024
