Title,Abstract,Authors,Publication Date
Genetic and cellular basis of impaired phagocytosis and photoreceptor degeneration in CLN3 disease.,"CLN3 Batten disease (also known as Juvenile Neuronal Ceroid Lipofuscinosis; JNCL) is a lysosomal storage disorder that typically initiates with retinal degeneration but is followed by seizure onset, motor decline and premature death. Patient-derived CLN3 disease iPSC-RPE cells show defective phagocytosis of photoreceptor outer segments (POSs). Because modifier genes are implicated in CLN3 disease, our goal here was to investigate a direct link between <i>CLN3</i> mutation and POS phagocytosis defect.","Jimin Han, Sueanne Chear, Jana Talbot, Vicki Swier, Clarissa Booth, Cheyenne Reuben-Thomas, Sonal Dalvi, Jill M Weimer, Alex W Hewitt, Anthony L Cook, Ruchira Singh",2024
Loss of the lysosomal protein CLN3 modifies the lipid content of the nuclear envelope leading to DNA damage and activation of YAP1 pro-apoptotic signaling.,"Batten disease is characterized by early-onset blindness, juvenile dementia and death during the second decade of life. The most common genetic causes are mutations in the <i>CLN3</i> gene encoding a lysosomal protein. There are currently no therapies targeting the progression of the disease, mostly due to the lack of knowledge about the disease mechanisms. To gain insight into the impact of CLN3 loss on cellular signaling and organelle function, we generated CLN3 knock-out cells in a human cell line (CLN3-KO), and performed RNA sequencing to obtain the cellular transcriptome. Following a multi-dimensional transcriptome analysis, we identified the transcriptional regulator YAP1 as a major driver of the transcriptional changes observed in CLN3-KO cells. We further observed that YAP1 pro-apoptotic signaling is hyperactive as a consequence of CLN3 functional loss in retinal pigment epithelia cells, and in the hippocampus and thalamus of CLN3<sup>exΔ7/8</sup> mice, an established model of Batten disease. Loss of CLN3 activates YAP1 by a cascade of events that starts with the inability of releasing glycerophosphodiesthers from CLN3-KO lysosomes, which leads to perturbations in the lipid content of the nuclear envelope and nuclear dysmorphism. This results in increased number of DNA lesions, activating the kinase c-Abl, which phosphorylates YAP1, stimulating its pro-apoptotic signaling. Altogether, our results highlight a novel organelle crosstalk paradigm in which lysosomal metabolites regulate nuclear envelope content, nuclear shape and DNA homeostasis. This novel molecular mechanism underlying the loss of CLN3 in mammalian cells and tissues may open new c-Abl-centric therapeutic strategies to target Batten disease.","Neuza Domingues, Alessia Calcagni', Joana Pires, Sofia Roque Freire, Niculin Joachim Herz, Tuong Huynh, Katarzyna Wieciorek, Maria João Moreno, Tiago Fleming Outeiro, Henrique Girão, Ira Milosevic, Andrea Ballabio, Nuno Raimundo",2024
Intragenic MFSD8 duplication and histopathological findings in a rabbit with neuronal ceroid lipofuscinosis.,"Neuronal ceroid lipofuscinoses (NCL) are among the most prevalent neurodegenerative disorders of early life in humans. Disease-causing variants have been described for 13 different NCL genes. In this study, a refined pathological characterization of a female rabbit with progressive neurological signs reminiscent of NCL was performed. Cytoplasmic pigment present in neurons was weakly positive with Sudan black B and autofluorescent. Immunohistology revealed astrogliosis, microgliosis and axonal degeneration. During the subsequent genetic investigation, the genome of the affected rabbit was sequenced and examined for private variants in NCL candidate genes. The analysis revealed a homozygous ~10.7 kb genomic duplication on chromosome 15 comprising parts of the MFSD8 gene, NC_013683.1:g.103,727,963_103,738,667dup. The duplication harbors two internal protein coding exons and is predicted to introduce a premature stop codon into the transcript, truncating ~50% of the wild-type MFSD8 open reading frame encoding the major facilitator superfamily domain containing protein 8, XP_002717309.2:p.(Glu235Leufs*23). Biallelic loss-of-function variants in MFSD8 have been described to cause NCL7 in human patients, dogs and a single cat. The available clinical and pathological data, together with current knowledge about MFSD8 variants and their functional impact in other species, point to the MFSD8 duplication as a likely causative defect for the observed phenotype in the affected rabbit.","Matthias Christen, Katharina M Gregor, Ariane Böttcher-Künneke, Mara S Lombardo, Wolfgang Baumgärtner, Vidhya Jagannathan, Christina Puff, Tosso Leeb",2024
"Corrigendum to ""Upregulation of tripeptidyl-peptidase 1 by 3-hydroxy-(2,2)-dimethyl butyrate, a brain endogenous ligand of PPARα: Implications for late-infantile Batten disease therapy"" [Neurobiology of Disease 127 (2019) 362-373].",,"Sudipta Chakrabarti, Sujyoti Chandra, Avik Roy, Madhuchhanda Kundu, Kalipada Pahan",2024
"Natural History of Neuronal Ceroid Lipofuscinosis Type 6, Late Infantile Disease.","Mutations in the CLN6 gene cause late infantile neuronal ceroid lipofuscinosis, a neurodegenerative lysosomal storage disease of childhood onset. Clinically, individuals present with progressive motor and cognitive regression, ataxia, and early death. The aim of this study is to establish natural history data of individuals with classic, late-infantile-onset (age less than five years) CLN6 disease.","Matthew O'Neal, Ines Noher de Halac, Shawn C Aylward, Vedat Yildiz, Bianca Zapanta, Nicolas Abreu, Emily de Los Reyes",2024
A recessive <i>CLN3</i> variant is responsible for delayed-onset retinal degeneration in Hereford cattle.,"Thirteen American Hereford cattle were reported blind with presumed onset when ~12-mo-old. All blind cattle shared a common ancestor through both the maternal and paternal pedigrees, suggesting a recessive genetic origin. Given the pedigree relationships and novel phenotype, we characterized the ophthalmo-pathologic changes associated with blindness and identified the responsible gene variant. Ophthalmologic examinations of 5 blind cattle revealed retinal degeneration. Histologically, 2 blind cattle had loss of the retinal photoreceptor layer. Whole-genome sequencing (WGS) of 7 blind cattle and 9 unaffected relatives revealed a 1-bp frameshift deletion in ceroid lipofuscinosis neuronal 3 (<i>CLN3</i>; chr25 g.26043843del) for which the blind cattle were homozygous and their parents heterozygous. The identified variant in exon 16 of 17 is predicted to truncate the encoded protein (p. Pro369Argfs*8) battenin, which is involved in lysosomal function necessary for photoreceptor layer maintenance. Of 462 cattle genotyped, only blind cattle were homozygous for the deletion. A query of WGS data of > 5,800 animals further revealed that the variant was only observed in related Hereford cattle. Mutations in <i>CLN3</i> are associated with human juvenile neuronal ceroid lipofuscinosis (JNCL), or Batten disease, which results in early-onset retinal degeneration and lesions similar to those observed in our cases. Our data support the frameshift variant of <i>CLN3</i> as causative of blindness in these Hereford cattle, and provide additional evidence of the role of this gene in retinal lesions, possibly as a model for human non-syndromic JNCL.","Rachel R Reith, Mackenzie C Batt, Anna M Fuller, Jessica M Meekins, Kathryn A Diehl, You Zhou, Patrick S Bedwell, Jack A Ward, Stacy K Sanders, Jessica L Petersen, David J Steffen",2024
The parent and family impact of CLN3 disease: an observational survey-based study.,"CLN3 disease (also known as CLN3 Batten disease or Juvenile Neuronal Ceroid Lipofuscinosis) is a rare pediatric neurodegenerative disorder caused by biallelic mutations in CLN3. While extensive efforts have been undertaken to understand CLN3 disease etiology, pathology, and clinical progression, little is known about the impact of CLN3 disease on parents and caregivers. Here, we investigated CLN3 disease progression, clinical care, and family experiences using semi-structured interviews with 39 parents of individuals with CLN3 disease. Analysis included response categorization by independent observers and quantitative methods.","Angela Schulz, Nita Patel, Jon J Brudvig, Frank Stehr, Jill M Weimer, Erika F Augustine",2024
Identification of New Modulators and Inhibitors of Palmitoyl-Protein Thioesterase 1 for CLN1 Batten Disease and Cancer.,"Palmitoyl-protein thioesterase 1 (PPT1) is an understudied enzyme that is gaining attention due to its role in the depalmitoylation of several proteins involved in neurodegenerative diseases and cancer. PPT1 is overexpressed in several cancers, specifically cholangiocarcinoma and esophageal cancers. Inhibitors of PPT1 lead to cell death and have been shown to enhance the killing of tumor cells alongside known chemotherapeutics. PPT1 is hence a viable target for anticancer drug development. Furthermore, mutations in PPT1 cause a lysosomal storage disorder called infantile neuronal ceroid lipofuscinosis (CLN1 disease). Molecules that can inhibit, stabilize, or modulate the activity of this target are needed to address these diseases. We used PPT1 enzymatic assays to identify molecules that were subsequently tested by using differential scanning fluorimetry and microscale thermophoresis. Selected compounds were also tested in neuroblastoma cell lines. The resulting PPT1 screening data was used for building machine learning models to help select additional compounds for testing. We discovered two of the most potent PPT1 inhibitors reported to date, orlistat (IC<sub>50</sub> 178.8 nM) and palmostatin B (IC<sub>50</sub> 11.8 nM). When tested in HepG2 cells, it was found that these molecules had decreased activity, indicating that they were likely not penetrating the cells. The combination of in vitro enzymatic and biophysical assays enabled the identification of several molecules that can bind or inhibit PPT1 and may aid in the discovery of modulators or chaperones. The molecules identified could be used as a starting point for further optimization as treatments for other potential therapeutic applications outside CLN1 disease, such as cancer and neurological diseases.","Ana C Puhl, Renuka Raman, Tammy M Havener, Eni Minerali, Anthony J Hickey, Sean Ekins",2024
"Classic and Atypical Late Infantile Neuronal Ceroid Lipofuscinosis in Latin America: Clinical and Genetic Aspects, and Treatment Outcome with Cerliponase Alfa.","Late infantile neuronal ceroid lipofuscinosis type 2 (CLN2), is a neurodegenerative autosomal recessive disease caused by <i>TPP1</i> gene variants<i>,</i> with a spectrum of classic and atypical phenotypes. The aim of treatment is to slow functional decline as early as possible in an attempt to improve quality of life and survival. This study describes the clinical characteristics as well as the response to treatment with cerliponase alfa.","Norberto Guelbert, Oscar Mauricio Espitia Segura, Carolina Amoretti, Angélica Arteaga Arteaga, Nora Graciela Atanacio, Sabrina Bazan Natacha, Ellaine Doris Fernandes Carvalho, Maria Denise Fernandes Carvalho de Andrade, Inés María Denzler, Consuelo Durand, Erlane Ribeiro, Juan Carlos Giugni, Gabriel González, Dolores González Moron, Guillermo Guelbert, Zulma Janneth Hernández Rodriguez, Katiane Embiruçu Emilia, Marcelo Andrés Kauffman, Nury Isabel Mancilla, Laureano Marcon, Alessandra Marques Pereira, Carolina Fischinger Moura de Souza, Victor Adrián Muñoz, Ricardo Andrés Naranjo Flórez, André Luiz Pessoa, María Victoria Ruiz, Martha Luz Solano Villareal, Norma Spécola, Lina Marcela Tavera, Javiera Tello, Mónica Troncoso Schifferli, Sonia Ugrina, María Magdalena Vaccarezza, Diane Vergara, María Mercedes Villanueva",2024
Glycerophosphodiesters inhibit lysosomal phospholipid catabolism in Batten disease.,"Batten disease, the most prevalent form of neurodegeneration in children, is caused by mutations in the CLN3 gene, which encodes a lysosomal transmembrane protein. CLN3 loss leads to significant accumulation of glycerophosphodiesters (GPDs), the end products of glycerophospholipid catabolism in the lysosome. Despite GPD storage being robustly observed upon CLN3 loss, the role of GPDs in neuropathology remains unclear. Here, we demonstrate that GPDs act as potent inhibitors of glycerophospholipid catabolism in the lysosome using human cell lines and mouse models. Mechanistically, GPDs bind and competitively inhibit the lysosomal phospholipases PLA2G15 and PLBD2, which we establish to possess phospholipase B activity. GPDs effectively inhibit the rate-limiting lysophospholipase activity of these phospholipases. Consistently, lysosomes of CLN3-deficient cells and tissues accumulate toxic lysophospholipids. Our work establishes that the storage material in Batten disease directly disrupts lysosomal lipid homeostasis, suggesting GPD clearance as a potential therapeutic approach to this fatal disease.","Kwamina Nyame, Andy Hims, Aya Aburous, Nouf N Laqtom, Wentao Dong, Uche N Medoh, Julia C Heiby, Jian Xiong, Alessandro Ori, Monther Abu-Remaileh",2024
The Psychiatric Care of Children and Young Adults With Neurodegenerative Diseases.,"Pediatric neurodegenerative disorders (PNDs), such as juvenile neuronal ceroid lipofuscinosis (CLN3 disease, also called Batten disease) and juvenile Huntington disease, are devastating conditions that result in progressive neurological dysfunction and profound medical comorbidities leading to early mortality in children and young adults.<sup>1</sup> There are more than 70 PNDs, with a combined estimated prevalence of ∼0.1 in 1,000 live births.<sup>2,3</sup> Individuals with PNDs commonly experience complex neuropsychiatric manifestations such as neurocognitive symptoms (dementia), irritability, aggression and self-injury, mood disorders, sensory alterations, and psychosis. Symptoms are dynamic, changing with illness progression, and evolve over time. Effects on patients and families can be devastating, and caregiver burden is enormous.<sup>4</sup> We are a group of colleagues with backgrounds in pediatric neuropsychiatry, pediatric neuropalliative care, and pediatric neurology who care for patients together in specialized clinics.","Aaron J Hauptman, Erika F Augustine, Heather B Brown",2024
Mechanisms regulating the intracellular trafficking and release of CLN5 and CTSD.,"Ceroid lipofuscinosis neuronal 5 (CLN5) and cathepsin D (CTSD) are soluble lysosomal enzymes that also localize extracellularly. In humans, homozygous mutations in CLN5 and CTSD cause CLN5 disease and CLN10 disease, respectively, which are two subtypes of neuronal ceroid lipofuscinosis (commonly known as Batten disease). The mechanisms regulating the intracellular trafficking of CLN5 and CTSD and their release from cells are not well understood. Here, we used the social amoeba Dictyostelium discoideum as a model system to examine the pathways and cellular components that regulate the intracellular trafficking and release of the D. discoideum homologs of human CLN5 (Cln5) and CTSD (CtsD). We show that both Cln5 and CtsD contain signal peptides for secretion that facilitate their release from cells. Like Cln5, extracellular CtsD is glycosylated. In addition, Cln5 release is regulated by the amount of extracellular CtsD. Autophagy induction promotes the release of Cln5, and to a lesser extent CtsD. Release of Cln5 requires the autophagy proteins Atg1, Atg5, and Atg9, as well as autophagosomal-lysosomal fusion. Atg1 and Atg5 are required for the release of CtsD. Together, these data support a model where Cln5 and CtsD are actively released from cells via their signal peptides for secretion and pathways linked to autophagy. The release of Cln5 and CtsD from cells also requires microfilaments and the D. discoideum homologs of human AP-3 complex mu subunit, the lysosomal-trafficking regulator LYST, mucopilin-1, and the Wiskott-Aldrich syndrome-associated protein WASH, which all regulate lysosomal exocytosis in this model organism. These findings suggest that lysosomal exocytosis also facilitates the release of Cln5 and CtsD from cells. In addition, we report the roles of ABC transporters, microtubules, osmotic stress, and the putative D. discoideum homologs of human sortilin and cation-independent mannose-6-phosphate receptor in regulating the intracellular/extracellular distribution of Cln5 and CtsD. In total, this study identifies the cellular mechanisms regulating the release of Cln5 and CtsD from D. discoideum cells and provides insight into how altered trafficking of CLN5 and CTSD causes disease in humans.","Robert J Huber, William D Kim, Morgan L D M Wilson-Smillie",2024
Optical coherence tomography in children with inherited retinal disease.,"Recent advances have led to therapeutic options becoming available for people with inherited retinal disease. In particular, gene therapy has been shown to hold great promise for slowing vision loss from inherited retinal disease. Recent studies suggest that gene therapy is likely to be most effective when implemented early in the disease process, making consideration of paediatric populations important. It is therefore necessary to have a comprehensive understanding of retinal imaging in children with inherited retinal diseases, in order to monitor disease progression and to determine which early retinal biomarkers may be used as outcome measures in future clinical trials. In addition, as many optometrists will review children with an inherited retinal disease, an understanding of the expected imaging outcomes can improve clinical care. This review focuses on the most common imaging modality used in research assessment of paediatric inherited retinal diseases: optical coherence tomography. Optical coherence tomography findings can be used in both the clinical and research setting. In particular, the review discusses current knowledge of optical coherence tomography findings in eight paediatric inherited retinal diseases - Stargardt disease, Bests disease, Leber's congenital amaurosis, choroideremia, RPGR related retinitis pigmentosa, Usher syndrome, X-linked retinoschisis and, Batten disease.","Jasleen K Jolly, Brent M Rodda, Thomas L Edwards, Lauren N Ayton, Jonathan B Ruddle",2024
Splice-Modulating Antisense Oligonucleotides as Therapeutics for Inherited Metabolic Diseases.,"The last decade (2013-2023) has seen unprecedented successes in the clinical translation of therapeutic antisense oligonucleotides (ASOs). Eight such molecules have been granted marketing approval by the United States Food and Drug Administration (US FDA) during the decade, after the first ASO drug, fomivirsen, was approved much earlier, in 1998. Splice-modulating ASOs have also been developed for the therapy of inborn errors of metabolism (IEMs), due to their ability to redirect aberrant splicing caused by mutations, thus recovering the expression of normal transcripts, and correcting the deficiency of functional proteins. The feasibility of treating IEM patients with splice-switching ASOs has been supported by FDA permission (2018) of the first ""N-of-1"" study of milasen, an investigational ASO drug for Batten disease. Although for IEM, owing to the rarity of individual disease and/or pathogenic mutation, only a low number of patients may be treated by ASOs that specifically suppress the aberrant splicing pattern of mutant precursor mRNA (pre-mRNA), splice-switching ASOs represent superior individualized molecular therapeutics for IEM. In this work, we first summarize the ASO technology with respect to its mechanisms of action, chemical modifications of nucleotides, and rational design of modified oligonucleotides; following that, we precisely provide a review of the current understanding of developing splice-modulating ASO-based therapeutics for IEM. In the concluding section, we suggest potential ways to improve and/or optimize the development of ASOs targeting IEM.","Suxiang Chen, Saumya Nishanga Heendeniya, Bao T Le, Kamal Rahimizadeh, Navid Rabiee, Qurat Ul Ain Zahra, Rakesh N Veedu",2024
Developmental Skills and Neurorehabilitation for Children With Batten Disease: A Retrospective Chart Review of a Comprehensive Batten Clinic.,"Batten disease is a rare, progressive neurogenetic disorder composed of 13 genotypes that often presents in childhood. Children present with seizures, vision loss, and developmental regression. Neurorehabilitation services (i.e., physical therapy, occupational therapy, and speech-language therapy) can help improve the quality of life for children and their families. Owing to the rarity of Batten disease, there are no standardized clinical recommendations or outcome assessments. To describe developmental profiles, current dose of neurorehabilitation, and outcome assessments used clinically for children diagnosed with Batten disease.","Rachel Bican, Virginia Goddard, Nicolas Abreu, Danielle Peifer, Andrea Basinger, Michelle Sveda, Kelly Tanner, Emily C de Los Reyes",2024
CLN3 deficiency leads to neurological and metabolic perturbations during early development.,"Juvenile neuronal ceroid lipofuscinosis (or Batten disease) is an autosomal recessive, rare neurodegenerative disorder that affects mainly children above the age of 5 yr and is most commonly caused by mutations in the highly conserved <i>CLN3</i> gene. Here, we generated <i>cln3</i> morphants and stable mutant lines in zebrafish. Although neither morphant nor mutant <i>cln3</i> larvae showed any obvious developmental or morphological defects, behavioral phenotyping of the mutant larvae revealed hyposensitivity to abrupt light changes and hypersensitivity to pro-convulsive drugs. Importantly, in-depth metabolomics and lipidomics analyses revealed significant accumulation of several glycerophosphodiesters (GPDs) and cholesteryl esters, and a global decrease in bis(monoacylglycero)phosphate species, two of which (GPDs and bis(monoacylglycero)phosphates) were previously proposed as potential biomarkers for <i>CLN3</i> disease based on independent studies in other organisms. We could also demonstrate GPD accumulation in human-induced pluripotent stem cell-derived cerebral organoids carrying a pathogenic variant for <i>CLN3</i> Our models revealed that GPDs accumulate at very early stages of life in the absence of functional CLN3 and highlight glycerophosphoinositol and BMP as promising biomarker candidates for pre-symptomatic <i>CLN3</i> disease.","Ursula Heins-Marroquin, Randolph R Singh, Simon Perathoner, Floriane Gavotto, Carla Merino Ruiz, Myrto Patraskaki, Gemma Gomez-Giro, Felix Kleine Borgmann, Melanie Meyer, Anaïs Carpentier, Marc O Warmoes, Christian Jäger, Michel Mittelbronn, Jens C Schwamborn, Maria Lorena Cordero-Maldonado, Alexander D Crawford, Emma L Schymanski, Carole L Linster",2024
Assessing the integrity of auditory sensory memory processing in CLN3 disease (Juvenile Neuronal Ceroid Lipofuscinosis (Batten disease)): an auditory evoked potential study of the duration-evoked mismatch negativity (MMN).,"We interrogated auditory sensory memory capabilities in individuals with CLN3 disease (juvenile neuronal ceroid lipofuscinosis), specifically for the feature of ""duration"" processing. Given decrements in auditory processing abilities associated with later-stage CLN3 disease, we hypothesized that the duration-evoked mismatch negativity (MMN) of the event related potential (ERP) would be a marker of progressively atypical cortical processing in this population, with potential applicability as a brain-based biomarker in clinical trials.","Tufikameni Brima, Edward G Freedman, Kevin D Prinsloo, Erika F Augustine, Heather R Adams, Kuan Hong Wang, Jonathan W Mink, Luke H Shaw, Emma P Mantel, John J Foxe",2024
Intravitreal enzyme replacement for inherited retinal diseases.,This paper provides an update on intravitreal (IVT) enzyme replacement therapy (ERT) in metabolic retinal diseases; particularly neuronal ceroid lipofuscinosis type 2 (CLN2) also known as Batten disease.,"Ana Catalina Rodriguez-Martinez, James Wawrzynski, Robert H Henderson",2024
Characterization of two human induced pluripotent stem cell lines derived from Batten disease patient fibroblasts harbouring CLN5 mutations.,"The neuronal ceroid lipofuscinoses (NCLs) are a group of common inherited neurodegenerative disorders of childhood. All forms of NCLs are life-limiting with no curative treatments. Most of the 13 NCL genes encode proteins residing in endolysosomal pathways, such as CLN5, a potential lysosomal enzyme. Two induced pluripotent stem cell lines (hiPSCs) were generated from skin fibroblasts of CLN5 disease patients via non-integrating Sendai virus reprogramming. They demonstrate typical stem cell morphology, express pluripotency markers, exhibit trilineage differentiation potential and also successfully differentiate into neurons. These hiPSCs represent a potential resource to model CLN5 disease in a human context and investigate potential therapies.","Marisa Ofrim, Daniel Little, Mina Nazari, Christopher J Minnis, Michael J Devine, Sara E Mole, Paul Gissen, Maëlle Lorvellec",2024
