Title,Abstract,Authors,Publication Date
Mitochondria transfer-based therapies reduce the morbidity and mortality of Leigh syndrome.,"Mitochondria transfer is a recently described phenomenon in which donor cells deliver mitochondria to acceptor cells<sup>1-3</sup>. One possible consequence of mitochondria transfer is energetic support of neighbouring cells; for example, exogenous healthy mitochondria can rescue cell-intrinsic defects in mitochondrial metabolism in cultured ρ<sup>0</sup> cells or Ndufs4<sup>-</sup><sup>/-</sup> peritoneal macrophages<sup>4-7</sup>. Exposing haematopoietic stem cells to purified mitochondria before autologous haematopoietic stem cell transplantation allowed for treatment of anaemia in patients with large-scale mitochondrial DNA mutations<sup>8,9</sup>, and mitochondria transplantation was shown to minimize ischaemic damage to the heart<sup>10-12</sup>, brain<sup>13-15</sup> and limbs<sup>16</sup>. However, the therapeutic potential of using mitochondria transfer-based therapies to treat inherited mitochondrial diseases is unclear. Here we demonstrate improved morbidity and mortality of the Ndufs4<sup>-</sup><sup>/-</sup> mouse model of Leigh syndrome (LS) in multiple treatment paradigms associated with mitochondria transfer. Transplantation of bone marrow from wild-type mice, which is associated with release of haematopoietic cell-derived extracellular mitochondria into circulation and transfer of mitochondria to host cells in multiple organs, ameliorates LS in mice. Furthermore, administering isolated mitochondria from wild-type mice extends lifespan, improves neurological function and increases energy expenditure of Ndufs4<sup>-</sup><sup>/-</sup> mice, whereas mitochondria from Ndufs4<sup>-</sup><sup>/-</sup> mice did not improve neurological function. Finally, we demonstrate that cross-species administration of human mitochondria to Ndufs4<sup>-</sup><sup>/-</sup> mice also improves LS. These data suggest that mitochondria transfer-related approaches can be harnessed to treat mitochondrial diseases, such as LS.","Ritsuko Nakai, Stella Varnum, Rachael L Field, Henyun Shi, Rocky Giwa, Wentong Jia, Samantha J Krysa, Eva F Cohen, Nicholas Borcherding, Russell P Saneto, Rick C Tsai, Masashi Suganuma, Hisashi Ohta, Takafumi Yokota, Jonathan R Brestoff",2024
IARS2 mutations lead to Leigh syndrome with a combined oxidative phosphorylation deficiency.,"Leigh syndrome (LS) is a common mitochondrial disease caused by mutations in both mitochondrial and nuclear genes. Isoleucyl-tRNA synthetase 2 (IARS2) encodes mitochondrial isoleucine-tRNA synthetase, and variants in IARS2 have been reported to cause LS. However, the pathogenic mechanism of IARS2 variants is still unclear.","Qiyu Dong, Xiaojie Yin, Shuanglong Fan, Sheng Zhong, Wenxin Yang, Keer Chen, Qian Wang, Xue Ma, Refiloe Laurentinah Mahlatsi, Yanling Yang, Jianxin Lyu, Hezhi Fang, Ya Wang",2024
"Blonde hair, blue eyes.",,Elizabeth K Baker,2024
"dldhcri3 zebrafish exhibit altered mitochondrial ultrastructure, morphology, and dysfunction partially rescued by probucol or thiamine.","Dihydrolipoamide dehydrogenase (DLD) deficiency is a recessive mitochondrial disease caused by variants in DLD, the E3 subunit of mitochondrial α-keto (or 2-oxo) acid dehydrogenase complexes. DLD disease symptoms are multisystemic, variably manifesting as Leigh syndrome, neurodevelopmental disability, seizures, cardiomyopathy, liver disease, fatigue, and lactic acidemia. While most DLD disease symptoms are attributed to dysfunction of the pyruvate dehydrogenase complex, the effects of other α-keto acid dehydrogenase deficiencies remain unclear. Current therapies for DLD deficiency are ineffective, with no vertebrate animal model available for preclinical study. We created a viable Danio rerio (zebrafish) KO model of DLD deficiency, dldhcri3. Detailed phenotypic characterization revealed shortened larval survival, uninflated swim bladder, hepatomegaly and fatty liver, and reduced swim activity. These animals displayed increased pyruvate and lactate levels, with severe disruption of branched-chain amino acid catabolism manifest as increased valine, leucine, isoleucine, α-ketoisovalerate, and α-ketoglutarate levels. Evaluation of mitochondrial ultrastructure revealed gross enlargement, severe cristae disruption, and reduction in matrix electron density in liver, intestines, and muscle. Therapeutic modeling of candidate therapies demonstrated that probucol or thiamine improved larval swim activity. Overall, this vertebrate model demonstrated characteristic phenotypic and metabolic alterations of DLD disease, offering a robust platform to screen and characterize candidate therapies.","Manuela Lavorato, Donna Iadarola, Cristina Remes, Prabhjot Kaur, Chynna Broxton, Neal D Mathew, Rui Xiao, Christoph Seiler, Eiko Nakamaru-Ogiso, Vernon E Anderson, Marni J Falk",2024
Phenotypic assessment of Cox10 variants and their implications for Leigh Syndrome.,"Cox10 is an enzyme required for the activity of cytochrome c oxidase. Humans who lack at least one functional copy of Cox10 have a form of Leigh Syndrome, a genetic disease that is usually fatal in infancy. As more human genomes are sequenced, new alleles are being discovered; whether or not these alleles encode functional proteins remains unclear. Thus, we set out to measure the phenotypes of many human Cox10 variants by expressing them in yeast cells.","Thomas-Shadi Voges, Eun Bi Lim, Abigail MacKenzie, Kyle Mudler, Rebecca DeSouza, Nmesoma E Onyejekwe, Stephen D Johnston",2024
Effects of idebenone treatment in a patient with DNAJC30-associated Leigh Syndrome.,,"Kamil Dzwilewski, Karol Chojnowski, Magdalena Krygier, Marta Zawadzka, Magdalena Chylińska, Maria Mazurkiewicz-Bełdzińska",2024
Leigh Syndrome due to <i>MT-ATP6</i> Variants: A Case Presentation and the Review of the Literature.,"Leigh syndrome is a rare mitochondrial disorder characterized by subacute necrotizing encephalomyelopathy, resulting from defects in mitochondrial respiratory enzymes or pyruvate dehydrogenase complex. Symptoms can manifest in infancy, childhood, or adulthood. We present a case of a 7-month-old girl initially misdiagnosed with septic shock but was later found to have Leigh encephalomyelopathy due to <i>MT-ATP6</i> deficiency.","Halil Tuna Akar, Esra Sayar, Özlem Sarıtaş Nakip, Esra Sönmez, Mehmet Burak Özkan, Asburçe Olgaç",2024
The clinical and genetic spectrum of mitochondrial diseases in China: A multicenter retrospective cross-sectional study.,"Mitochondrial diseases (MtDs) present diverse clinical phenotypes, yet large-scale studies are hindered by their rarity. This retrospective, multicenter study, conducted across five Chinese hospitals' neurology departments from 2009 to 2019, aimed to address this gap. Nationwide, 1351 patients were enrolled, with a median onset age of 14.0 (18.5) years. The predominant phenotype was mitochondrial encephalomyopathy, lactic acidosis, and stroke-like episodes (MELAS) (45.0%). Mitochondrial DNA (mtDNA) mutations were prevalent (87.4%), with m.3243A>G being the most common locus (48.7%). Meanwhile, POLG mutations in nuclear DNA (nDNA) accounted for 16.5%. Comparative analysis based on age groups (with a cut-off at 14 years) revealed the highest prevalence of MELAS, with Leigh syndrome (LS) and chronic progressive external ophthalmoplegia (CPEO) being the second most common phenotypes in junior and senior groups, respectively. Notably, the most commonly mutated nuclear genes varied across age groups. In conclusion, MELAS predominated in this Chinese MtD cohort, underscored by m.3243A>G and POLG as principal mtDNA mutations and pathogenic nuclear genes. The phenotypic and genotypic disparities observed among different age cohorts highlight the complex nature of MtDs.","Yang Zhao, Xutong Zhao, Kunqian Ji, Junling Wang, Yuying Zhao, Jie Lin, Qiang Gang, Meng Yu, Yun Yuan, Haishan Jiang, Chong Sun, Fang Fang, Chuanzhu Yan, Zhaoxia Wang",2024
Endocrine Disorders in Children with Primary Mitochondrial Diseases: Single-Center Experience.,Endocrine abnormalities may represent the only clinical manifestation of primary mitochondrial disorders. This study aimed to evaluate the endocrinological characteristics of mitochondrial disease in our cohort.,"Esra Deniz Papatya Çakır, Melike Ersıoy, Nihan Çakır Biçer, Asuman Gedikbaşı",2024
A Method for Producing Induced Pluripotent Stem Cell-Derived Cardiomyocytes from Leigh Syndrome Patients for Its Application in Disease Modeling and Drug Validation.,"Leigh syndrome (LS), a complex multisystemic disorder, poses significant challenges in genetic medicine due to its intricate pathogenesis and wide-ranging clinical manifestations. Notably, these arise from mutations in either nuclear genetic DNA or mitochondrial DNA, affecting ATP production and resulting in diverse clinical outcomes. The unpredictable trajectory of this disease, ranging from severe developmental delays to early mortality, underscores the need for improved therapeutic solutions. This research pivots toward the novel use of induced pluripotent stem cells (iPSCs) as a promising platform for understanding disease mechanisms and spearheading patient-specific drug discoveries. Given the past successes of iPSCs in delineating organ-specific disorders and the recent endorsement of human iPSC-derived cardiomyocytes (CMs) by the FDA for drug evaluation, our work seeks to bridge this innovation to Leigh syndrome research. We detail a methodological approach to generate iPSCs from LS patients and differentiate them into iPSCs-CMs. Using multi-electrode array (MEA) analyses, we evaluate the field potential of these cells, spotlighting the potential of hiPSC-CM in drug validation and disease modeling. This pioneering approach offers a glimpse into the future of patient-centric therapeutic interventions for Leigh/Leigh-like syndrome.","Keshav Narayan Alagarsamy, Abhay Srivastava, Sanjiv Dhingra",2024
"Demographic characteristics, diagnostic challenges, treatment patterns, and caregiver burden of mitochondrial diseases: a retrospective cross-sectional study.","This study aimed to explore the demographic characteristics, diagnostic challenges, treatment patterns, and caregiver burden of mitochondrial diseases.","Xutong Zhao, Meng Yu, Wei Zhang, Yue Hou, Yun Yuan, Zhaoxia Wang",2024
Response to: Is pancreatitis actually a phenotypic manifestation of Leigh syndrome?,,"Kengo Nakashima, Ryosuke Bo, Hiroyuki Awano, Masahiro Nishiyama, Kazumoto Iijima",2024
Cranial and spinal nerve enhancement in SURF1-associated Leigh syndrome.,"A 23-month-old boy with poor growth, developmental delay, and hypotonia presented with acute onset of ataxia and fatigue. Magnetic resonance imaging (MRI) of the brain and spinal cord was performed as part of diagnostic work-up. MRI showed bilateral symmetrical lesions in basal ganglia, midbrain, and brainstem consistent with Leigh syndrome. Signal abnormalities were also present within the cervical cord, with enhancement of multiple cranial, spinal, and cauda equina nerve roots. Genetic testing confirmed compound heterozygosity for two pathogenic variants in SURF1 implicated in Leigh syndrome. Whilst nerve root enhancement has been described in other mitochondrial disorders, we believe this is the first published case of both cranial and spinal nerve root enhancement in Leigh syndrome.","Mhairi Dupré, Richard Warne, Peter Shipman, Maina Kava, Twinkle Ghia, Lily Loughman, Rahul Lakshmanan",2024
Mechanisms and Future Research Perspectives on Mitochondrial Diseases Associated with Isoleucyl-tRNA Synthetase Gene Mutations.,"Aminoacyl-tRNA synthetases are essential enzymes for the accurate translation of genetic information. IARS1 and IARS2 are isoleucyl-tRNA synthetases functioning in the cytoplasm and mitochondria, respectively, with genetic mutations in these enzymes causing diverse clinical phenotypes in specific organs and tissues. Mutations in <i>IARS1</i> and <i>IARS2</i> have recently been linked to mitochondrial diseases. This review aims to explore the relationship between IARS1 and IARS2 and these diseases, providing a comprehensive overview of their association with mitochondrial diseases. Mutations in <i>IARS1</i> cause weak calf syndrome in cattle and mitochondrial diseases in humans, leading to growth retardation and liver dysfunction. Mutations in <i>IARS2</i> are associated with Leigh syndrome, craniosynostosis and abnormal genitalia syndrome. Future research is expected to involve genetic analysis of a larger number of patients, identifying new mutations in <i>IARS1</i> and <i>IARS2</i>, and elucidating their impact on mitochondrial function. Additionally, genetically modified mice and the corresponding phenotypic analysis will serve as powerful tools for understanding the functions of these gene products and unraveling disease mechanisms. This will likely promote the development of new therapies and preventive measures.","Masaki Watanabe, Nobuya Sasaki",2024
A Fatal Case of 3-Hydroxyisobutyryl-CoA Hydrolase Deficiency in a Term Infant with Severe High Anion Gap Acidosis and Review of the Literature.,"3-hydroxy isobutyl-CoA hydrolase (HIBCH) deficiency is a recently described, rare inborn error of valine metabolism associated with a Leigh syndrome-like phenotype, neurodegenerative symptoms, and caused by recessive mutations in the HIBCH gene. We report the most severe case to date of an intrauterine growth-restricted term male who presented with severe acidosis and a high anion gap soon after birth. The manifestation was fatal that led to death within 36 hours of life. The diagnosis was made postnatally by Whole Genome Sequencing (WGS). We report a rapid and fatal event of HIBCN in a neonate and review of the literature.","Surasak Puvabanditsin, Ian Lee, Natasha Cordero, Keisha Target, Su Young Park, Rajeev Mehta",2024
