Title,Abstract,Authors,Publication Date
"Evaluation of Exposure to Bisphenol A, Bisphenol F, and Phthalates in Patients with Phenylketonuria and Its Differences According to Dietary Status.","Phenylketonuria (PKU) is the most common amino acid metabolism disorder. Patients with blood phenylalanine (Phe) levels of ≥6 mg/dL require treatment, and the most definitive treatment is the Phe-restricted diet. Bisphenols and phthalates are widely used endocrine-disrupting chemicals (EDCs) found in personal care products, baby bottles, and food packaging.","İzzet Erdal, Yılmaz Yıldız, Sıddıka Songül Yalçın, Anıl Yirün, Göksun Demirel, Pınar Erkekoğlu",2024
Factors Affecting Adherence to a Low Phenylalanine Diet in Patients with Phenylketonuria: A Systematic Review.,"Phenylketonuria (PKU) is an inherited metabolic disorder that requires lifelong adherence to a low-phenylalanine (Phe) diet to prevent severe neurological complications. However, maintaining dietary adherence can be challenging for patients and their families. This systematic review aimed to comprehensively evaluate the factors affecting adherence to a low-Phe diet in patients with PKU. A systematic search of multiple databases was conducted, and 49 studies were included in the final analysis. The quality of evidence was assessed using the Joanna Briggs Institute levels of evidence and the Quality Assessment with Diverse Studies tool. The review identified four main categories of factors influencing dietary adherence: family-related factors (social, psychological, behavioral, and educational), patient-specific factors (psychological, behavioral, educational, and demographic), environmental factors (healthcare professional support, educational and camp-based interventions, and the COVID-19 pandemic), and therapy-related factors (protein substitute formulation, clinic visits, blood tests, and telemedicine). The findings highlight the complex interplay between elements contributing to dietary adherence in PKU patients and underscore the importance of a multifaceted approach to support patients and their families. Future research should prioritize high-quality longitudinal and experimental studies to provide stronger evidence for the PKU community.","Roza Yagudina, Andrey Kulikov, Vyacheslav Serpik, Marina Protsenko, Kirill Kopeyka",2024
Transcriptome Profiling of Phenylalanine-Treated Human Neuronal Model: Spotlight on Neurite Impairment and Synaptic Connectivity.,"Phenylketonuria (PKU) is the most common inherited disorder of amino acid metabolism, characterized by high levels of phenylalanine (Phe) in the blood and brain, leading to cognitive impairment without treatment. Nevertheless, Phe-mediated brain dysfunction is not fully understood. The objective of this study was to address gene expression alterations due to excessive Phe exposure in the human neuronal model and provide molecular advances in PKU pathophysiology. Hence, we performed NT2/D1 differentiation in culture, and, for the first time, we used Phe-treated NT2-derived neurons (NT2/N) as a novel model for Phe-mediated neuronal impairment. NT2/N were treated with 1.25 mM, 2.5 mM, 5 mM, 10 mM, and 30 mM Phe and subjected to whole-mRNA short-read sequencing. Differentially expressed genes (DEGs) were analyzed and enrichment analysis was performed. Under three different Phe concentrations (2.5 mM, 5 mM, and 10 mM), DEGs pointed to the <i>PREX1</i>, <i>LRP4</i>, <i>CDC42BPG</i>, <i>GPR50</i>, <i>PRMT8</i>, <i>RASGRF2,</i> and <i>CDH6</i> genes, placing them in the context of PKU for the first time. Enriched processes included dendrite and axon impairment, synaptic transmission, and membrane assembly. In contrast to these groups, the 30 mM Phe treatment group clearly represented the neurotoxicity of Phe, exhibiting enrichment in apoptotic pathways. In conclusion, we established NT2/N as a novel model for Phe-mediated neuronal dysfunction and outlined the Phe-induced gene expression changes resulting in neurite impairment and altered synaptic connectivity.","Sara Stankovic, Andrijana Lazic, Marina Parezanovic, Milena Stevanovic, Sonja Pavlovic, Maja Stojiljkovic, Kristel Klaassen",2024
No Association Between Phenylketonuria or Hyperphenylalaninemia and Type 1 Diabetes: Insights From the German DPV Registry.,,"Svenja Meyhöfer, Johanna Hammersen, Stefanie Schmid, Semik Khodaverdi, Roschan Salimi Dafsari, Karl Otfried-Schwab, Matthias Papsch, Susanne Bechtold-Dalla Pozza, Sebastian M Meyhöfer, Reinhard W Holl, Nicole Prinz",2024
Impact of Phenylketonuria on the Serum Metabolome and Plasma Lipidome: A Study in Early-Treated Patients.,"Data suggest that metabolites, other than blood phenylalanine (Phe), better and independently predict clinical outcomes in patients with phenylketonuria (PKU).","Jorine C van der Weerd, Annemiek M J van Wegberg, Theo S Boer, Udo F H Engelke, Karlien L M Coene, Ron A Wevers, Stephan J L Bakker, Pim de Blaauw, Joost Groen, Francjan J van Spronsen, M Rebecca Heiner-Fokkema",2024
The Multifaceted Role of L-Type Amino Acid Transporter 1 at the Blood-Brain Barrier: Structural Implications and Therapeutic Potential.,"L-type amino acid transporter 1 (LAT1) is integral to the transport of large neutral amino acids across the blood-brain barrier (BBB), playing a crucial role in brain homeostasis and the delivery of therapeutic agents. This review explores the multifaceted role of LAT1 in neurological disorders, including its structural and functional aspects at the BBB. Studies using advanced BBB models, such as induced pluripotent stem cell (iPSC)-derived systems and quantitative proteomic analyses, have demonstrated LAT1's significant impact on drug permeability and transport efficiency. In Alzheimer's disease, LAT1-mediated delivery of anti-inflammatory and neuroprotective agents shows promise in overcoming BBB limitations. In Parkinson's disease, LAT1's role in transporting L-DOPA and other therapeutic agents highlights its potential in enhancing treatment efficacy. In phenylketonuria, studies have revealed polymorphisms and genetic variations of LAT1, which could be correlated to disease severity. Prodrugs of valproic acid, pregabalin, and gabapentin help use LAT1-mediated transport to increase the therapeutic activity and bioavailability of the prodrug in the brain. LAT1 has also been studied in neurodevelopment disorders like autism spectrum disorders and Rett syndrome, along with neuropsychiatric implications in depression. Its implications in neuro-oncology, especially in transporting therapeutic agents into cancer cells, show immense future potential. Phenotypes of LAT1 have also shown variations in the general population affecting their ability to respond to painkillers and anti-inflammatory drugs. Furthermore, LAT1-targeted approaches, such as functionalized nanoparticles and prodrugs, show promise in overcoming chemoresistance and enhancing drug delivery to the brain. The ongoing exploration of LAT1's structural characteristics and therapeutic applications reiterates its critical role in advancing treatments for neurological disorders.",H Shafeeq Ahmed,2024
Clinical Assessment of Breast Cancer Resistance Protein (BCRP)-Mediated Drug-Drug Interactions of Sepiapterin with Curcumin and Rosuvastatin in Healthy Volunteers.,"Sepiapterin, also known as PTC923 and CNSA-001, is a synthetic form of endogenous sepiapterin being developed as a novel oral treatment for phenylketonuria. Sepiapterin is a natural precursor of tetrahydrobiopterin (BH<sub>4</sub>) and, when orally administered, is converted to BH<sub>4</sub> via the pterin salvage pathway. In vitro studies have demonstrated that both sepiapterin and BH<sub>4</sub> are both substrates and inhibitors of the breast cancer resistance protein (BCRP) transporter. This phase I study investigated BCRP-mediated drug-drug interactions of sepiapterin as a victim and as a perpetrator.","Lan Gao, Diksha Kaushik, Kimberly Ingalls, Sarah Milner, Neil Smith, Ronald Kong",2024
Treating the whole patient: Facilitating health care for patients facing health inequity.,"Social determinants of health (SDOH) are conditions in which people are born, grow, live, work, and age. Variations in these conditions are largely responsible for health inequities, the differences in health status or distribution of health resources within a population. Despite recent increases in attention to SDOH in research and clinical practice, few, if any, resources exist to describe how these complex dynamics impact patients with inborn errors of metabolism. Recognizing the role real-life narratives have as a powerful educational tool, we compiled a series of 3 original cases, published as part of this special supplement, to illustrate challenges and learnings related to SDOH within the context of urea cycle disorders and phenylketonuria.","Amarilis Sanchez-Valle, Corey Hicks",2024
Navigating social determinants of health barriers in the management of phenylketonuria.,"Phenylketonuria (PKU) is an inborn error of amino acid metabolism that is typically identified by newborn screening. With lifelong treatment consisting of dietary management, frequent laboratory monitoring, and regular metabolic clinic visits, patients with PKU can maintain good health and metabolic control. Here, we describe the case of an 8-year-old patient with PKU who has been followed by a metabolic clinic since birth. Despite responsiveness to sapropterin, this patient has had periods of poor metabolic control throughout her life due to her family's economic hardships, including limited access to transportation, housing, food, and health insurance. This case illustrates how social determinants of health may negatively affect rare disease management and potential strategies for addressing barriers to care.","Ashley Andrews, Kate McMinimee",2024
Evaluating the Influence of Social Determinants of Health on Blood Phenylalanine Levels in Phenylketonuria Patients.,"Phenylketonuria (PKU) is a genetic metabolic disorder that causes the accumulation of phenylalanine (Phe) in tissues, leading to intellectual disability, seizures, and socioemotional challenges. The role of social determinants of health (SDOH) in PKU management has not been formally studied, and this investigation evaluates the association between in-home and in-office factors on blood Phe levels in PKU patients. We conducted a retrospective chart review on over 200 patients attending the well-resourced PKU Clinic at Lurie Children's Hospital of Chicago. Data included patients' average Phe level, various demographic information, and CDC/ATSDR social vulnerability index (SVI) score. The analysis revealed no significant association between social vulnerability status and average Phe level. However, a significant correlation was found between sapropterin dihydrochloride use and average Phe level. Age interacted separately with sex assigned at birth, pegvaliase use, total Phe samples submitted, and the presence of genetic testing to significantly influence the average Phe level. This study highlights the multifactorial influences on PKU management and underscores the importance of social resources, such as clinic social workers and state-provided formula, in modulating the effects of SDOH on PKU control. Further research in different healthcare settings is needed to understand the social determinants affecting PKU patients comprehensively, which will strengthen advocacy efforts for this population.","Cassandra Afseth, Josh Knutsen, Thomas Lamborn, Erika Vucko, Kirsten Havens, Soo Shim, Joshua Baker",2024
Precision phenylalanine sensing in blood with nanomaterial-enhanced electrodes.,"Phenylketonuria (PKU) is a genetic disorder associated with the metabolic dysfunction of the phenylalanine hydroxylase enzyme, which catalyses the conversion of l-phenylalanine (Phe) to l-tyrosine. Elevated levels of phenylalanine disrupt the central nervous system by impairing the myelination process and leading to mental retardation. Currently, commonly used diagnostic methods for PKU include the Guthrie test, liquid chromatography, and tandem mass spectrometry, all of which necessitate sophisticated infrastructure and costly equipment. Conversely, electrochemical detection methods hold promise in clinical diagnosis due to their high accuracy, rapid response time, and user-friendly nature. The choice of electrodes in electrochemical methods significantly influences sensitivity and analytical performance. In this study, we evaluated the performance of various nanomaterial-modified electrodes and compared their responses to the redox reaction of phenylalanine, focusing on detection capabilities in blood samples. Specifically, we examined carbon nanotube-gold nanoparticle modified carbon electrode (C-CNT-GNP), graphene-gold nanoparticle modified carbon electrode (C-GPH-GNP), electrochemically reduced graphene oxide (ERGO) modified carbon electrode (C-ERGO), bare carbon electrode (C-BARE), ERGO modified gold electrode (Au-ERGO), and bare gold electrode (Au-BARE) using amperometric detection. The performance of these electrodes was compared in terms of their limit of detection (LOD), limit of quantification (LOQ), and sensitivity. Among all electrodes, ERGO gold electrode showed the lowest LOD, LOQ, and highest sensitivity. This study highlights the potential of ERGO-modified gold electrodes for enhancing electrocatalytic activity, thus offering promising prospects for further diagnostic applications.","Ipek Akyilmaz, Naim Yagiz Demir, Deniz Bas, Memed Duman",2024
Probing assembly/disassembly of ordered molecular hydrogels.,"Supramolecular hydrogels have a wide range of applications in the biomedical field, acting as scaffolds for cell culture, matrices for tissue engineering and vehicles for drug delivery. L-Phenylalanine (Phe) is a natural amino acid that plays a significant role in several physiological and pathophysiological processes (phenylketonuria and assembly of fibrils linked to tissue damage). Since Myerson <i>et al.</i> [<i>Chem. Eng. Commun.</i>, 2002, <b>189</b>(8), 1079-1090] reported that Phe forms a fibrous network <i>in vitro</i>, Phe's self-assembly processes in water have been thoroughly investigated. We have reported structural control over gelation by introduction of a halogen atom in the aromatic ring of Phe, driving changes in the packing motifs, and therefore, dictating gelation functionality. The additional level of control gained over supramolecular gelation <i>via</i> the preparation of multi-component gel systems offers significant advantages in tuning functional properties of such materials. Gaining molecular-level information on the distribution of gelators between the inherent structural and dynamic heterogeneities of these materials remains a considerable challenge. Using multicomponent gels based on Phe and amino-L-phenylalanine (NH<sub>2</sub>-Phe), we will explore the patterns of ordered/disordered domains in the gel fibres and will attempt to come up with general trends of interactions in the gel fibres and at the fibre/solution interfaces. Phe and NH<sub>2</sub>-Phe were found to self-assemble in water into crystalline hydrogels. The determined faster dynamics of exchange between the gel and solution states of NH<sub>2</sub>-Phe in comparison with Phe were correlated with weaker intermolecular interactions, highlighting the role of head groups in dictating the strength of intermolecular interactions. In the mixed Phe/NH<sub>2</sub>-Phe systems, at a low concentration of NH<sub>2</sub>-Phe, disruption of the network was promoted by interference of the aliphatics of NH<sub>2</sub>-Phe with the electrostatic interactions between Phe molecules. At high concentrations of NH<sub>2</sub>-Phe, multiple-gelator hydrogels were formed with crystal habits different from those of the pure gel fibres. NMR crystallography approaches combining the strengths of solid- and solution-state NMR proved particularly suitable to obtain structural and dynamic insights into the ""ordered"" fibres, solution phase and fibre/solution interfaces in these gels. These findings are supported by a plethora of experimental (diffraction, rheology, microscopy and thermal analysis) and computational methods.","Susana M Ramalhete, Karol P Nartowski, Hayley Green, Jesús Angulo, Dinu Iuga, László Fábián, Gareth O Lloyd, Yaroslav Z Khimyak",2024
Mapping the genetic landscape of treatable inherited metabolic disorders in a large Middle Eastern biobank.,"To date, approximately 1400 inherited metabolic disorders (IMDs) have been described, some of which are treatable. It is estimated that 2% to 3% of live births worldwide are affected by treatable IMDs. Roughly 80% of IMDs are autosomal recessive, leading to a potentially higher incidence in regions with high consanguinity.","Geethanjali Devadoss Gandhi, Elbay Aliyev, Najeeb Syed, Fazulur Rehaman Vempalli, Chadi Saad, Hamdi Mbarek, Omayma Al-Saei, Aljazi Al-Maraghi, Mona Abdi, Navaneethakrishnan Krishnamoorthy, Ramin Badii, Ammira A Akil, Tawfeg Ben-Omran, Khalid A Fakhro",2024
Perspectives and Insights Into Phenylketonuria: Patient Narratives About the Early Years Following Newborn Screening.,"Newborn screening for Phenylketonuria (PKU) began in 1963, and since then knowledge and treatment recommendations have evolved. In the decades following newborn screening for PKU, individual and family experiences varied widely. We present narratives by people living with PKU during these years, including individuals actively following in PKU clinic and those who have been out of PKU clinic for many years. These stories describe different individual experiences, including diet discontinuation in childhood, changing treatment guidelines, and new treatments that have become available.","Brittany M Holmes, Suzanne Hollander, Stephanie Sacharow",2024
Understanding the Effect of Ionic Liquid-Mediated Solvent Engineering on the Kinetics and Thermodynamic Stability of Phenylalanine Ammonia-Lyase.,"Phenylalanine ammonia-lyase (PAL) plays a central role in the phenylpropanoid pathway and in the treatment of phenylketonuria. However, the integration of PAL into sustainable industrial biocatalysis is hampered by its instability under harsh conditions. This study demonstrates that ionic liquid (IL)-assisted solvent (Tris-HCl buffer) engineering enables improvement of the reaction kinetics and thermodynamic stability of <i>Rhodotorula glutinis</i>PAL (<i>Rg</i>PAL) under various stresses. Under optimized conditions, a 66.2% higher K<sub>cat</sub> value, >60% remaining activity after 5 weeks of storage at room temperature, and >80% activity of <i>Rg</i>PAL after incubation at 60 °C for 1 h were obtained in the [Ch][Ac]-blended Tris-HCl solvent compared to pristine Tris-HCl. The spectroscopic and molecular docking results suggest that the higher extent of hydration and the soft interactions complemented by the ILs with the D-chain residues of <i>Rg</i>PAL jointly contributed to achieving more stable and active conformations of <i>Rg</i>PAL. The enzyme showed a higher melting temperature (<i>T</i><sub>m</sub>) in ILs+Tris-HCl compared to that in pristine Tris-HCl, with less change in enthalpy (Δ<i>H</i><sub>fu</sub>) and entropy (Δ<i>S</i><sub>fu</sub>) of unfolding. Overall, IL-mediated solvent engineering alters the microenvironment of <i>Rg</i>PAL and allows the development of a robust PAL-based biocatalytic system.","Pranav Bharadwaj, Avishak Barua, Meena Bisht, Dheeraj Kumar Sarkar, Sagar Biswas, Gregory Franklin, Dibyendu Mondal",2024
