text,chunk_id,title,publication_date,authors,disease
"assays, thrombin generation assays (TGA), and thromboelastography, have been proposed as more reliable methods to monitor coagulation in these patients [<xref rid=""bib24"" ref-type=""bibr"">[24]</xref>, <xref rid=""bib25"" ref-type=""bibr"">[25]</xref>, <xref rid=""bib26"" ref-type=""bibr"">[26]</xref>]. Decreased thrombin generation (TG) has been associated with the bleeding phenotype severity in persons with HA [<xref rid=""bib27"" ref-type=""bibr"">27</xref>]. Moreover, TGA allowed identification of the synergistic",0_10,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"TGA allowed identification of the synergistic effect of activated prothrombin complex concentrates and emicizumab <italic toggle=""yes"">in vitro</italic> [<xref rid=""bib28"" ref-type=""bibr"">28</xref>]. TGA is a promising tool for monitoring persons with HA treated with emicizumab because it allows assessing their hemostasis balance regardless of their inhibitor status [<xref rid=""bib29"" ref-type=""bibr"">29</xref>]. Little is known concerning hemostasis in persons with HA receiving both emicizumab and DOAC",0_11,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"with HA receiving both emicizumab and DOAC because routine coagulation tests cannot be used due to the interference of these drugs. Yet, data on their hemostatic balance are needed and are crucial in case of urgent surgery. To this aim, here, we analyzed the effect on TGA of various concentrations of FVIII added to HA plasma sample spiked with emicizumab and different DOAC at different concentrations (within the therapeutic range). This analysis will provide data for the management of persons with HA",0_12,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"data for the management of persons with HA treated with emicizumab and who require an anticoagulant. These data will also be useful for the management of bleeding events or surgery in persons with HA treated with emicizumab and anticoagulant therapy.   Our study gives an overview of the hemostatic capacity of FVIII-deficient plasma spiked or not with different concentrations of emicizumab, DOAC, and FVIII. Our results could help clinicians to choose the FVIII dose to be used before urgent surgery or during",0_13,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"dose to be used before urgent surgery or during a bleeding event for patients on emicizumab prophylaxis and taking or not a DOAC for a CVD. Our findings support the use of FVIII products, whatever the emicizumab dose, because emicizumab alone does not allow a sufficient TG level when a DOAC is concomitantly present in the plasma. Indeed, 100% FVIII completely masked emicizumab effect, as already documented, and did not fully compensate for the anticoagulant effect of a DOAC at a concentration >100 ng/mL.",0_14,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"effect of a DOAC at a concentration >100 ng/mL. We first assessed coagulation using routine tests and observed an increase in PT with DOAC supplementation and also a superior effect of rivaroxaban compared with apixaban, in agreement with the literature [<xref rid=""bib33"" ref-type=""bibr"">34</xref>]. As expected, aPTT was greatly shortened after spiking with emicizumab. In persons with HA on emicizumab-based prophylaxis and treated with a DOAC, PT, and aPTT should not be used to monitor their coagulation.",0_15,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"should not be used to monitor their coagulation. FVIII had a bigger effect on TGA than emicizumab, certainly due to its higher affinity for its substrates [<xref rid=""bib9"" ref-type=""bibr"">9</xref>]. Several studies analyzed supplementation of FVIII or recombinant FVIIa in persons with HA undergoing surgery and concluded that hemostatic supplementation is crucial for major surgical interventions, while it could be skipped for some minor surgeries [<xref rid=""bib34"" ref-type=""bibr"">35</xref>]. Some studies",0_16,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"ref-type=""bibr"">35</xref>]. Some studies assessed TGA to manage bypassing agents (activated prothrombin complex concentrates or recombinant FVIIa) or FVIII product dose adjustment in a few persons with HA (with or without inhibitors) on emicizumab-based prophylaxis. They found that TGA could be used to efficiently monitor the hemostatic balance of plasma samples containing emicizumab and procoagulant products and allowed the efficient and safe surgical management of such patients [<xref rid=""bib29""",0_17,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"management of such patients [<xref rid=""bib29"" ref-type=""bibr"">29</xref>,<xref rid=""bib35"" ref-type=""bibr"">36</xref>]. Dargaud et al. [<xref rid=""bib29"" ref-type=""bibr"">29</xref>] showed a successful adjustment of the bypassing agent dosage using TGA in 1 person with HA and inhibitors on emicizumab and undergoing surgery. They also used TGA to manage arterial bleeding by bypassing agent infusions in the same patient [<xref rid=""bib29"" ref-type=""bibr"">29</xref>]. Our study is in line with the literature and",0_18,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"Our study is in line with the literature and is in favor of FVIII supplementation for patients undergoing surgery to avoid any bleeding event or to treat a bleeding event. FVIII supplementation appears to be safe because it only has a weak additional effect with emicizumab at the lowest doses used and allows approaching the normal TG range. Spiking with DOAC produced different effects depending on the factor they target. Anti-FXa DOAC decreased ETP and peak thrombin from 50 ng/mL, but not dabigatran",0_19,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"peak thrombin from 50 ng/mL, but not dabigatran (anti-FIIa DOAC). Despite their similar anticoagulant profile by TGA, DOAC targeting FXa showed some discrepancies. Indeed, at 400 ng/mL, apixaban did not further decrease TG compared with 200 ng/mL, unlike rivaroxaban and edoxaban. Emicizumab partially reversed the anticoagulant effect of anti-FXa DOAC, as indicated by the continuous decrease of ETP and thrombin peak, reaching low values at the highest doses. Nonetheless, these data suggest that DOAC",0_20,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"doses. Nonetheless, these data suggest that DOAC concentration should be monitored before surgery because doses >100 ng/mL produce a strong anticoagulant effect. In this case, FVIII should be supplemented at high dose, over the emicizumab prophylaxis, to evaluate the DOAC effect and a complementary approach may be considered. Below 100 ng/mL of DOAC, FVIII seems sufficient to counter its procoagulant effect. While in persons without hemophilia, a surgery performed with a dose of DOAC <50 ng/mL or <100",0_21,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"performed with a dose of DOAC <50 ng/mL or <100 ng/mL does not result in significant blood loss, this result cannot be extrapolated to persons with HA [<xref rid=""bib36"" ref-type=""bibr"">37</xref>,<xref rid=""bib37"" ref-type=""bibr"">38</xref>]. However, it is interesting to determine a threshold for FVIII supplementation depending on the DOAC, its dosage and the emicizumab dosage in persons with HA to help clinicians to manage urgent cases. As routine coagulation tests cannot be used to monitor complex",0_22,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"tests cannot be used to monitor complex situations (i.e. plasma samples containing emicizumab), TGA appears as a solid assay to evaluate hemostasis in such samples [<xref rid=""bib22"" ref-type=""bibr"">22</xref>,<xref rid=""bib38"" ref-type=""bibr"">39</xref>]. In DOAC-free plasma containing FVIII, the ETP values obtained with low TF TGA were similar to those reported by previous studies performed with plasma from persons with mild, moderate, and severe HA [<xref rid=""bib39"" ref-type=""bibr"">40</xref>,<xref",0_23,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"rid=""bib39"" ref-type=""bibr"">40</xref>,<xref rid=""bib40"" ref-type=""bibr"">41</xref>], but were lower than in other studies [<xref rid=""bib41"" ref-type=""bibr"">42</xref>,<xref rid=""bib42"" ref-type=""bibr"">43</xref>]. TGA is not a standardized test and many different protocols can be found in the literature. We chose to perform the test with 2 TF concentrations to cover the maximum range of TG due to the complexity of the tested plasma samples. TGA has been used to monitor the hemostatic effect of molecules that",0_24,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"monitor the hemostatic effect of molecules that mimic FVIII activity (emicizumab and more recently mim8) with promising results [<xref rid=""bib43"" ref-type=""bibr"">44</xref>,<xref rid=""bib44"" ref-type=""bibr"">45</xref>]. TGA can be triggered by various components (eg, ellagic acid, TF, FXIa, and FIXa), thus giving different TG profiles. Among these components, FXIa is interesting for carrying out TGA of plasma samples that contain bispecific antibodies mimicking FVIII activity (eg, emicizumab). FXIa",0_25,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"mimicking FVIII activity (eg, emicizumab). FXIa supplementation allows producing a large amount of FIXa that no longer constitutes a limiting factor for TG [<xref rid=""bib45"" ref-type=""bibr"">46</xref>]. In our study, in the absence of DOAC, a normal ETP value was not observed even with 100% FVIII. This could be explained by the limited FIXa available for emicizumab. It could be interesting to use TGA with FXIa in the same conditions. Indeed, in TGA, FXIa generates more thrombin and accelerates TG onset",0_26,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"generates more thrombin and accelerates TG onset compared with TF [<xref rid=""bib38"" ref-type=""bibr"">39</xref>]. Lund et al. tested the effects of the combination of FVIII and mim8 on TG triggered by FXIa and found an additive effect of the 2 drugs when FVIII was used at low dose, which is similar to our observations with emicizumab [<xref rid=""bib46"" ref-type=""bibr"">47</xref>]. In line with the literature, our data also indicate that TGA allows monitoring plasma samples containing anti-FXa DOAC, but not",0_27,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"plasma samples containing anti-FXa DOAC, but not dabigatran (anti-FIIa DOAC) [<xref rid=""bib47"" ref-type=""bibr"">48</xref>]. Although TG decreased with increasing doses of dabigatran, its effect on ETP and thrombin peak was rather limited and did not reflect the anticoagulant effect of this DOAC. Time to peak and to a lesser extent, lag time were the parameters most influenced by dabigatran (data not shown) and should be monitored in persons with HA on dabigatran [<xref rid=""bib48""",0_28,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"persons with HA on dabigatran [<xref rid=""bib48"" ref-type=""bibr"">49</xref>]. However, we choose to not display them because emicizumab displays a delay kinetic response on TG traduced by a lengthening in time to peak and lag time while exerting a procoagulant effect. Recent recommendations on DOAC treated persons with HA, undergoing cardiac surgery, suggest FVIII peak levels of 80% to 100% [<xref rid=""bib21"" ref-type=""bibr"">21</xref>]. Our data are in line with these recommendations and support FVIII",0_29,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"line with these recommendations and support FVIII supplementation, whether emicizumab is present or not. Furthermore, in persons with HA who take emicizumab and DOAC and who require urgent, unplanned surgery, FVIII supplementation should be ≥100%, in function of the DOAC dose. As already known, special care should be taken with rivaroxaban because it seems to exert a stronger anticoagulant effect at high doses. Besides HA, emicizumab has been repositioned for von Willebrand disease (VWD) management and",0_30,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"for von Willebrand disease (VWD) management and showed promising results for reducing bleeding events in patients with type 3 VWD, with/without alloantibodies. It also increases thrombus formation <italic toggle=""yes"">in vitro</italic> in patients with type 2N VWD [<xref rid=""bib49"" ref-type=""bibr"">[50]</xref>, <xref rid=""bib50"" ref-type=""bibr"">[51]</xref>, <xref rid=""bib51"" ref-type=""bibr"">[52]</xref>]. Therefore, it would be interesting to test whether its beneficial effect on TG is still present in",0_31,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"its beneficial effect on TG is still present in patients with VWD receiving a DOAC. The main limitation of the study is the evaluation of only one FVIII-deficient plasma sample (severe HA), which is not representative of the clinical routine, but the use of this plasma allows evaluation of a large panel of conditions. Moreover, it could be interesting to perform the same study using plasma samples from persons with mild and moderate HA. In our study, the highest FVIII dose used (100%) had a limited effect",0_32,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"FVIII dose used (100%) had a limited effect in FVIII-deficient plasma spiked with high doses of DOAC. It is important to determine whether 150% FVIII would further increase TG and to what extent. Repeating this study at other centers could be interesting due to the inherent TGA variability. To conclude, our study brought insights into the effect on TG of FVIII supplementation in a FVIII-deficient plasma spiked with emicizumab and with different DOAC (increasing concentrations). Our findings demonstrated",0_33,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"concentrations). Our findings demonstrated the importance of FVIII supplementation in the presence of emicizumab to counter the anticoagulant effect induced by DOAC. FVIII and emicizumab can be safely used together because they do not potentiate each other. Our results bring data on the hemostatic response of complex plasma samples using TGA; however, more studies are needed to evaluate <italic toggle=""yes"">in vivo</italic> combinations.",0_34,Thrombin generation to evaluate the complex hemostatic balance of hemophilia A plasma containing direct oral anticoagulant and supplemented by factor VIII,23 9 2024,,Hemophilia
"Nonfactor Therapies in Hemophilia A: An Essential Drug Entity Inequity in the access to effective therapies for rare diseases, such as hemophilia A, is a significant concern in resource-limited settings. Including necessary medications in the essential drug list can ensure that populations have access to safe and affordable treatments. Emicizumab, a nonfactor therapy, addresses many of the challenges associated with traditional factor replacement for hemophilia A, including frequent administration and the",1_0,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"A, including frequent administration and the risk of inhibitor development. Studies in India show that emicizumab is cost-effective and clinically beneficial. The inclusion of emicizumab in the National Health Mission’s (NHM) Essential Drug List (India) would improve treatment access and adherence, reduce healthcare burden, and improve outcomes for patients, particularly those with high bleeding rates and poor accessibility to care. Moreover, it will ensure the continuity of therapy for all existing",1_1,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"ensure the continuity of therapy for all existing patients who have been on emicizumab supported by the NHM in the last four years. This review aims to consolidate evidence regarding the current status of care and the benefits of emicizumab in India to highlight the importance of the addition of emicizumab to NHM’s Essential Drug List. Hemophilia is a rare genetic disorder classified mainly into two types, hemophilia A and hemophilia B, and results from a deficiency or complete absence of clotting factors.",1_2,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"or complete absence of clotting factors. Spontaneous bleeding in joints and muscles can occur in severe patients with hemophilia (PwH). Repeated bleeding episodes can result in irreversible joint damage, potentially leading to disability [<xref rid=""REF1"" ref-type=""bibr"">1</xref>,<xref rid=""REF2"" ref-type=""bibr"">2</xref>]. Hemophilia A primarily impacts individuals by causing mobility challenges, unexpected bleeding episodes, pain, and uncertainty in their daily activities [<xref rid=""REF3""",1_3,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"in their daily activities [<xref rid=""REF3"" ref-type=""bibr"">3</xref>]. Patients with hemophilia (PwHA) tend to have a poor quality of life, affecting physical, social, psychological, and economic well-being [<xref rid=""REF4"" ref-type=""bibr"">4</xref>]. The associated burden of hemophilia A can be more severe than that of hemophilia B [<xref rid=""REF5"" ref-type=""bibr"">5</xref>]. The conventional management of hemophilia A includes episodic (on demand) or prophylactic factor replacement. Such treatment is",1_4,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"factor replacement. Such treatment is usually started at an early age and requires multiple intravenous access weekly. On-demand factor administration for acute bleeding is also needed [<xref rid=""REF6"" ref-type=""bibr"">6</xref>]. Prophylaxis facilitates sustained hemostatic control for preventing spontaneous and unpredictable bleeding among PwHA. Clotting factor concentrates (CFCs) derived from human plasma or produced using recombinant technology from cell cultures are typically used for prophylaxis.",1_5,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"cell cultures are typically used for prophylaxis. However, the short half-life, need for intravenous administration, and potential for inhibitor formation pose considerable limitations to their use [<xref rid=""REF7"" ref-type=""bibr"">7</xref>]. In addition, the lack of access to treatment remains a major factor in India that compromises the quality of life of patients [<xref rid=""REF8"" ref-type=""bibr"">8</xref>]. One of the key strategies for improving the quality and equity of healthcare access is ensuring",1_6,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"and equity of healthcare access is ensuring that a select group of essential drugs is available within functioning health systems, e.g., the National Health Mission (NHM) (India )[<xref rid=""REF9"" ref-type=""bibr"">9</xref>]. In 2015, bleeding disorders received attention under the NHM, reflecting an increased awareness and commitment to addressing these serious conditions. In 2024, the NHM helped to improve care by including hemophilia treatments in the Essential Drug List (D. O. No.",1_7,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"treatments in the Essential Drug List (D. O. No. NHSRC/13-14/Q1/01/DPSEPF-2) [<xref rid=""REF10"" ref-type=""bibr"">10</xref>]. This inclusion marked a pivotal step in increasing access to vital treatments for PwHA, ensuring that essential factor replacement therapies were more readily available in public healthcare facilities. Now, newer agents are making treatment easier and helping to reach patients in remote regions. The nonfactor replacement therapies are being adopted worldwide and even in many states in",1_8,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"adopted worldwide and even in many states in India. Nonfactor hemophilia therapies, such as emicizumab, were not included in the Essential Drug List. Emicizumab, a nonfactor therapy for hemophilia A, has been recognized for its significant benefits over traditional factor replacement therapies. It is included in the Central Government Health Scheme (CGHS) life-saving drug list, acknowledging its critical role in managing hemophilia A [<xref rid=""REF11"" ref-type=""bibr"">11</xref>]. Emicizumab offers several",1_9,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"Emicizumab offers several advantages, including subcutaneous administration, less frequent dosing, and a reduced risk of developing inhibitors [<xref rid=""REF6"" ref-type=""bibr"">6</xref>,<xref rid=""REF12"" ref-type=""bibr"">12</xref>]. This review assesses current issues and evidence outlining the advantages to outline the value of the inclusion of emicizumab in the NHM’s Essential Drug List. Hemophilia A and its impact Hemophilia A is the most common X-linked hereditary disorder of hemostasis occurring due to",1_10,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"disorder of hemostasis occurring due to a mutation in the F8 gene, which encodes coagulation factor (F) VIII, essential for normal blood clotting. It manifests as spontaneous or trauma-induced hemorrhagic episodes in patients, progressing to chronic disability and premature mortality in sub-optimally treated or untreated patients [<xref rid=""REF8"" ref-type=""bibr"">8</xref>]. Bleeding secondary to minor trauma is seen in mild (factor level >5% and <40% of normal; FVIII 0.05-0.4 IU/mL) and moderate (factor",1_11,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"FVIII 0.05-0.4 IU/mL) and moderate (factor level 1%-5% of normal; FVIII 0.01-0.05 IU/mL) types, but spontaneous bleeding occurs in severe (factor level <1% of normal; FVIII <0.01 IU/mL) cases [<xref rid=""REF7"" ref-type=""bibr"">7</xref>]. PwHA constitutes nearly 70% of patients with bleeding disorders and 80% of all hemophilia cases [<xref rid=""REF13"" ref-type=""bibr"">13</xref>,<xref rid=""REF14"" ref-type=""bibr"">14</xref>]. In 2011, the reported number of PwHA was 11,586, with an estimated prevalence of around",1_12,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"11,586, with an estimated prevalence of around 50,000 [<xref rid=""REF8"" ref-type=""bibr"">8</xref>]. However, according to a report by the Indian Council of Medical Research in 2019, there were an estimated 80,000-100,000 severe PwHA in India, with only 19,000 registered with the Hemophilia Federation of India [<xref rid=""REF15"" ref-type=""bibr"">15</xref>]. The lack of awareness and diagnostic facilities and the high cost of tests contribute to the underreporting of bleeding disorders in India. Hemophilia A",1_13,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"of bleeding disorders in India. Hemophilia A is linked to a considerable burden on individuals, healthcare systems, and society. The development of neutralizing antibodies, known as inhibitors, further increases the socioeconomic burden [<xref rid=""REF16"" ref-type=""bibr"">16</xref>]. Hemophilia A has been reported to be associated with negative impacts on employment and disability rates, absenteeism from work or school, perceived impact on education or career, and social functioning [<xref rid=""REF1""",1_14,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"career, and social functioning [<xref rid=""REF1"" ref-type=""bibr"">1</xref>]. Frequent bleeds and pain can result in increased activity impairment and work productivity loss. However, such issues can be prevented by lifelong prophylaxis and high therapy adherence [<xref rid=""REF17"" ref-type=""bibr"">17</xref>]. It has been reported that the out-of-pocket (OOP) expenditure of PwHA ranged from 1.5% to 12% of monthly family income. However, that estimate was based on the report that only one in four bleeding",1_15,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
"on the report that only one in four bleeding episodes was treated with factor concentrate [<xref rid=""REF18"" ref-type=""bibr"">18</xref>]. Even with government programs to reduce OOP expenditure, the major barrier to care has been reported to be the difficulty in commuting during active bleeding episodes [<xref rid=""REF19"" ref-type=""bibr"">19</xref>]. The socioeconomic implications of hemophilia A on patients, payers, and society are outlined in Figure <xref rid=""FIG1""",1_16,Nonfactor Therapies in Hemophilia A: An Essential Drug Entity,3 10 2024,,Hemophilia
