text,chunk_id,title,publication_date,authors,disease
"neurological function in KD; however, therapeutic interventions are currently limited. Acetylcholinesterase inhibitors (AChEi) are commonly used for symptomatic management of Alzheimer's Disease and are suggested to have potential disease-modifying effects, including regulating myelin state. In particular, donepezil, an AChEi, has demonstrated promising effects in cellular and animal models, including promotion of the expression of myelin-related genes and reduction of glial cell reactivity. This drug also",1_1,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"of glial cell reactivity. This drug also acts as an agonist for sigma-1 receptors (Sig-1R), which are implicated in demyelination diseases. In the context of drug repurposing, here, we demonstrate that administration of donepezil has protective effects in the twitcher mouse model of KD. We provide data showing that donepezil preserves myelin and reduces glial cell reactivity in the brains of twitcher mice. Moreover, donepezil also improves behavioral phenotypes and increases lifespan in twitcher animals.",1_2,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"and increases lifespan in twitcher animals. These findings suggest that donepezil, with its dual activity as an AChE inhibitor and Sig-1R agonist, may hold promise as a therapeutic candidate for demyelinating diseases, including KD. Krabbe disease (KD) is a demyelinating disease associated with oligodendrocyte cell death and aberrant myelin state. KD, also known as globoid cell leukodystrophy, is a rare autosomal recessive disease occurring in approximately 1:100,000 [<xref ref-type=""bibr""",1_3,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"in approximately 1:100,000 [<xref ref-type=""bibr"" rid=""CR1"">1</xref>]. This disease is a lipid storage disorder caused by mutations in the <italic toggle=""yes"">GALC</italic> gene, which codes for the enzyme galactosylceramidase (GALC). Mutations in <italic toggle=""yes"">GALC</italic> result in a loss of function and the toxic build-up of metabolites galactosylceramide and galactosylsphingosine (psychosine) [<xref ref-type=""bibr"" rid=""CR2"">2</xref>]. Psychosine is known to be toxic to oligodendrocytes and",1_4,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"is known to be toxic to oligodendrocytes and causes demyelination by various proposed mechanisms, where myelin loss and neuroinflammation are presumably triggered by consequences of absent GALC function not clearing psychosine [<xref ref-type=""bibr"" rid=""CR3"">3</xref>]. KD is also associated with a cluster of glial and immune cell dysfunctions including astrogliosis, microglia activation, as well as macrophage recruitment [<xref ref-type=""bibr"" rid=""CR4"">4</xref>]. Mitigating demyelination is essential for",1_5,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"Mitigating demyelination is essential for preserving neurological function and quality of life in individuals with KD [<xref ref-type=""bibr"" rid=""CR5"">5</xref>]. By identifying drugs that can slow or halt the progression of demyelination, the onset of the symptoms can be delayed and improved outcomes observed in individuals. There is no approved treatment for KD, and the therapeutic approach focus on the symptomatic and supportive management of the disorder. Hematopoietic stem cell transplantation (HSCT)",1_6,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"Hematopoietic stem cell transplantation (HSCT) is the only available treatment option that has been proven to slow down the progression of KD [<xref ref-type=""bibr"" rid=""CR6"">6</xref>]. Additionally, the Enzyme Replacement Therapy has been used successfully in other lysosomal storage disorders and is based on the intravenous administration of a synthetic form of the missing enzyme [<xref ref-type=""bibr"" rid=""CR7"">7</xref>]. However, its efficacy in KD is limited due to the difficulty of the enzyme crossing",1_7,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"due to the difficulty of the enzyme crossing the BBB and reaching the affected brain regions [<xref ref-type=""bibr"" rid=""CR8"">8</xref>]. Additionally, experimental gene therapy approaches are under investigation, aiming to correct the genetic defect by introducing a functional copy of the GALC gene into the patient’s cells [<xref ref-type=""bibr"" rid=""CR9"">9</xref>], while the supportive and symptomatic treatment focuses on managing complications, such as controlling seizures and improving the quality of",1_8,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"controlling seizures and improving the quality of life. Acetylcholinesterase inhibitors (AChEi) impede the hydrolysis of acetylcholine (ACh), increase the levels of this neurotransmitter in the synaptic cleft and thereby enhance cholinergic transmission [<xref ref-type=""bibr"" rid=""CR10"">10</xref>]. Cholinergic activation is considered critical for the maintenance of neuronal function and ensuring successful synaptic transmission in peripheral and central nervous systems. AChEi such as donepezil,",1_9,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"central nervous systems. AChEi such as donepezil, rivastigmine, and tacrine improve cognitive function and are used for the symptomatic management of AD. Marketed AChEi drugs have been reported to have potential disease modifying targeting mechanisms. For example, these drugs appear to delay the deposition of amyloid plaques and attenuate microglia activation [<xref ref-type=""bibr"" rid=""CR11"">11</xref>]. AChE inhibition is also related to reduce lymphocyte proliferation [<xref ref-type=""bibr""",1_10,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"lymphocyte proliferation [<xref ref-type=""bibr"" rid=""CR12"">12</xref>]. Cholinergic neurotransmission also plays a role in regulating the secretion of pro-inflammatory cytokines (such as TNF-α, IL-6, and IL-β). Drugs such as donepezil and rivastigmine are also suggested to play a role in regulating myelin state. The effect of donepezil on demyelination has been assessed in cellular studies such as on oligodendrocyte precursor cells (OPCs) seeded alone [<xref ref-type=""bibr"" rid=""CR13"">13</xref>] and in",1_11,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"ref-type=""bibr"" rid=""CR13"">13</xref>] and in co-culture with dorsal root ganglion (OPC–DRG) neurons [<xref ref-type=""bibr"" rid=""CR14"">14</xref>]. The drug managed to increase the length of myelinated axons and promote OPC differentiation to OLs. Moreover, the number of myelinated axons, as well as the G-ratio of remyelinated axons in the corpus callosum region of mice was found to have increased in further in vivo experiments [<xref ref-type=""bibr"" rid=""CR15"">15</xref>]. Donepezil also upregulates the",1_12,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"Donepezil also upregulates the expression of myelin-related genes in OPCs [<xref ref-type=""bibr"" rid=""CR13"">13</xref>]. AChEi drugs such as donepezil and rivastigmine are also agonists for sigma-1-receptors (Sig-1R) and bind to these receptors at a low nanomolar in range similar to AChE [<xref ref-type=""bibr"" rid=""CR15"">15</xref>–<xref ref-type=""bibr"" rid=""CR18"">18</xref>]. Sufficient evidence now exists to argue that efficacy of some AChEi drugs may be via a dual AChE inhibition and Sig-1R agonist",1_13,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"be via a dual AChE inhibition and Sig-1R agonist mechanism. Notably, Sig-1R agonists have been suggested as potential use in demyelination diseases such as multiple sclerosis [<xref ref-type=""bibr"" rid=""CR19"">19</xref>] and vanishing white matter (VWM) disease [<xref ref-type=""bibr"" rid=""CR20"">20</xref>]. We have previously described a range of mechanisms that attenuate psychosine-induced cell toxicity and demyelination including (i) sphingosine 1-phosphate receptor functional antagonists [<xref",1_14,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"receptor functional antagonists [<xref ref-type=""bibr"" rid=""CR21"">21</xref>–<xref ref-type=""bibr"" rid=""CR23"">23</xref>], (ii) phospholipase A2 inhibitors [<xref ref-type=""bibr"" rid=""CR24"">24</xref>], (iii) piezo 1 mechanosensitive ion channel antagonists [<xref ref-type=""bibr"" rid=""CR25"">25</xref>], (iv) hybrid nanoparticles [<xref ref-type=""bibr"" rid=""CR26"">26</xref>], and (v) more recently D2 receptor antagonist antipsychotics [<xref ref-type=""bibr"" rid=""CR27"">27</xref>]. In particular, we have described",1_15,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"In particular, we have described that marketed drugs fingolimod [<xref ref-type=""bibr"" rid=""CR23"">23</xref>] and haloperidol [<xref ref-type=""bibr"" rid=""CR27"">27</xref>] promote lifespan in the twitcher mouse model of KD. In the context of drug repurposing, the myelin-promoting properties of donepezil, along with its dual inhibitory activity against AChE and activation of Sig-1R, render it as a promising candidate for the management of demyelinating diseases. Here, we aimed to assess the effect of an",1_16,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"Here, we aimed to assess the effect of an archetypical AChEi drug, namely donepezil, in the twitcher mouse model, a demyelinating model translatable for KD. We report that donepezil protects against the loss of myelin, dampens glial cell reactivity, slows behavioral phenotypes, and increases lifespan in the twitcher mouse model of KD.    Below is the link to the electronic supplementary material.<supplementary-material content-type=""local-data"" id=""MOESM1""><media http://www.w3.org/1999/xlink",1_17,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
"id=""MOESM1""><media http://www.w3.org/1999/xlink href=""12035_2024_4137_MOESM1_ESM.pdf""><caption><p>Supplementary file1 (PDF 308 KB)</p></caption></media></supplementary-material>",1_18,The Effect of Donepezil Hydrochloride in the Twitcher Mouse Model of Krabbe Disease,1 4 2024,,Krabbe_Disease
Abstract 8: Facilitating Hematopoietic Cell Transplant for Patients with Infantile Krabbe Disease Identified by Newborn Screening Full text not available in PMC,2_0,Abstract 8: Facilitating Hematopoietic Cell Transplant for Patients with Infantile Krabbe Disease Identified by Newborn Screening,9 2024,,Krabbe_Disease
"Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease Krabbe disease (Kd) is a lysosomal storage disorder (LSD) caused by the deficiency of the lysosomal galactosylceramidase (GALC) which cleaves the myelin enriched lipid galactosylceramide (GalCer). Accumulated GalCer is catabolized into the cytotoxic lipid psychosine that causes myelinating cells death and demyelination which recruits microglia/macrophages that fail to digest myelin debris and become globoid cells. Here, to",3_0,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"myelin debris and become globoid cells. Here, to understand the pathological mechanisms of Kd, we used induced pluripotent stem cells (iPSCs) from Kd patients to produce myelinating organoids and microglia. We show that Kd organoids have no obvious defects in neurogenesis, astrogenesis, and oligodendrogenesis but manifest early myelination defects. Specifically, Kd organoids showed shorter but a similar number of myelin internodes than Controls at the peak of myelination and a reduced number and shorter",3_1,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"of myelination and a reduced number and shorter internodes at a later time point. Interestingly, myelin is affected in the absence of autophagy and mTOR pathway dysregulation, suggesting lack of lysosomal dysfunction which makes this organoid model a very valuable tool to study the early events that drive demyelination in Kd. Kd iPSC-derived microglia show a marginal rate of globoid cell formation under normal culture conditions that is drastically increased upon GalCer feeding. Under normal culture",3_2,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"upon GalCer feeding. Under normal culture conditions, Kd microglia show a minor LAMP1 content decrease and a slight increase in the autophagy protein LC3B. Upon GalCer feeding, Kd cells show accumulation of autophagy proteins and strong LAMP1 reduction that at a later time point are reverted showing the compensatory capabilities of globoid cells. Altogether, this supports the value of our cultures as tools to study the mechanisms that drive globoid cell formation and the compensatory mechanism in play to",3_3,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"and the compensatory mechanism in play to overcome GalCer accumulation in Kd. Krabbe Disease (Kd), also known as globoid cell leukodystrophy, is a lysosomal storage disease (LSD) cause by mutations in the <italic toggle=""yes"">GALC</italic> gene which encodes the lysosomal hydrolase galactosyl ceramidase (GALC). The incidence of Kd in USA is estimated to be 1:100,000–1:250,000 (<xref rid=""R4"" ref-type=""bibr"">Barczykowski et al., 2012</xref>). Kd is classified on the basis of the age of symptoms onset as",3_4,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"on the basis of the age of symptoms onset as early infantile, late infantile, juvenile and adult (<xref rid=""R5"" ref-type=""bibr"">Bascou et al., 2018</xref>; <xref rid=""R11"" ref-type=""bibr"">Duffner et al., 2011</xref>; <xref rid=""R12"" ref-type=""bibr"">Duffner et al., 2012</xref>). Kd patients experience rapid and severe demyelination, neurodegeneration, and neuroinflammation in the central nervous system (CNS) and peripheral nervous system (PNS). Symptoms include: progressive neurologic deterioration with",3_5,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"progressive neurologic deterioration with decorticate posturing, blindness, deafness, peripheral neuropathy, autonomic instability, and death (<xref rid=""R11"" ref-type=""bibr"">Duffner et al., 2011</xref>; <xref rid=""R12"" ref-type=""bibr"">Duffner et al., 2012</xref>). White matter is mostly composed of axons that are ensheathed by myelin which is produced by mature oligodendrocytes (OLs) in the CNS. Myelin is a lipid-rich insulating multi-layer that protects and provides trophic support to axons, and allows",3_6,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"and provides trophic support to axons, and allows rapid impulse propagation through the saltatory propagation of action potentials between Nodes of Ranvier (<xref rid=""R47"" ref-type=""bibr"">Simons et al., 2024</xref>). Oligodendrocyte Progenitor Cells (OPCs) arise from neuroectoderm derived Neural Stem Cells (NSCs) which also produce neurons and astrocytes (<xref rid=""R14"" ref-type=""bibr"">El Waly et al., 2014</xref>). Microglia, the innate immune system surveillants of the CNS, originate from the mesoderm",3_7,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"of the CNS, originate from the mesoderm derived yolk sac which produces microglial progenitors capable of migrating towards and colonizing the CNS during embryonic development (<xref rid=""R46"" ref-type=""bibr"">Sierra et al., 2024</xref>). Animal models of Kd are available and in particular, the twitcher mouse (<xref rid=""R25"" ref-type=""bibr"">Kobayashi et al., 1980</xref>), a global <italic toggle=""yes"">GALC</italic> knock out model, and the recently developed <italic toggle=""yes"">GALC</italic> conditional",3_8,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"<italic toggle=""yes"">GALC</italic> conditional knock out mouse (<xref rid=""R49"" ref-type=""bibr"">Weinstock, Shin, et al., 2020</xref>) together with human biopsies had been used to study the physiopathology of Kd. In Kd, the lack of GalC function or the failure to dock GalC into lysosomes (<xref rid=""R45"" ref-type=""bibr"">Shin et al., 2016</xref>) causes the accumulation of GalC’s substrate galactosyl ceramide (GalCer) which is alternatively deacylated by the catabolic enzyme acid ceramidase (Asah1) to",3_9,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"the catabolic enzyme acid ceramidase (Asah1) to produce psychosine (<xref rid=""R29"" ref-type=""bibr"">Li et al., 2019</xref>), a very potent toxin. The myelinating cells, OLs in the CNS and Schwann Cells (SC) in the PNS, produce large amounts of GalCer and are particularly susceptible to cell death due to the accumulated psychosine. The subsequent demyelination triggers an inflammatory response that recruits microglia/macrophages (CNS/PNS) to demyelinating foci. Microglia/macrophages phagocytize and digest",3_10,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"Microglia/macrophages phagocytize and digest GalCer rich myelin debris however, the lack of GalC causes GalCer and psychosine accumulation, and the formation of multinucleated cells named globoid cells. Whereas animal models of Kd give us the opportunity to study the dynamics of the cellular and molecular events that drive the disease and to test different therapeutic interventions, the study of the human disease is limited to post mortem tissue. In the past few years, the utilization of iPSCs to replicate",3_11,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"few years, the utilization of iPSCs to replicate organogenesis <italic toggle=""yes"">in vitro</italic> has emerged and several diseases have been successfully modeled providing the tools to perform in-detail studies of the cellular and molecular mechanisms that drive different diseases (<xref rid=""R1"" ref-type=""bibr"">Adlakha, 2023</xref>; <xref rid=""R13"" ref-type=""bibr"">Eichmuller & Knoblich, 2022</xref>). Here, we show that Kd can be modeled by using myelinating organoids that show no obvious defects in",3_12,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"organoids that show no obvious defects in neurogenesis, astrogenesis and oligodendrogenesis but signs of demyelination and iPSC-derived microglia that when fed with GalCer give rise to globoid cells.   Currently, Kd patients receive supportive care and the only approved disease-modifying treatment is hematopoietic stem cell transplantation (HSCT) which is effective in asymptomatic patients (<xref rid=""R15"" ref-type=""bibr"">Escolar et al., 2005</xref>; <xref rid=""R27"" ref-type=""bibr"">Krivit et al.,",3_13,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"<xref rid=""R27"" ref-type=""bibr"">Krivit et al., 1998</xref>). Despite the immense success of HSCT in decreasing Kd’s progression, patients who receive HSCT experience variable levels of disability that are extensive in symptomatic patients (<xref rid=""R51"" ref-type=""bibr"">Wright et al., 2017</xref>; <xref rid=""R52"" ref-type=""bibr"">Yoon et al., 2021</xref>). In line with this, efforts have been made to explore additional treatments including substrate reduction therapy (SRT) (blocking catabolic pathways to",3_14,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"therapy (SRT) (blocking catabolic pathways to prevent GalCer accumulation), enzyme replacement therapy (ERT) (administration of recombinant GalC) or gene therapy (viral delivery of GalC’s construct) (<xref rid=""R18"" ref-type=""bibr"">Heller et al., 2023</xref>). Among the single treatments, adeno-associated virus (AAV) delivery of GalC’s construct shows the best outcomes in disease progression and survival of pre-symptomatic mice and dogs (<xref rid=""R20"" ref-type=""bibr"">Hordeaux et al., 2022</xref>; <xref",3_15,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"et al., 2022</xref>; <xref rid=""R41"" ref-type=""bibr"">Rafi et al., 2021</xref>). In addition, gene therapy combined with HSCT, shows superior disease outcomes in pre-symptomatic mice (<xref rid=""R41"" ref-type=""bibr"">Rafi et al., 2021</xref>; <xref rid=""R42"" ref-type=""bibr"">Rafi et al., 2015</xref>). Currently, there are two ongoing gene therapy-based clinical trials (<ext-link http://www.w3.org/1999/xlink href=""https://clinicaltrials.gov/ct2/show/NCT05739643"" ext-link-type=""uri"">NCT05739643</ext-link> and",3_16,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"ext-link-type=""uri"">NCT05739643</ext-link> and <ext-link http://www.w3.org/1999/xlink href=""https://clinicaltrials.gov/ct2/show/NCT04693598"" ext-link-type=""uri"">NCT04693598</ext-link>) (<ext-link http://www.w3.org/1999/xlink href=""https://clinicaltrials.gov/"" ext-link-type=""uri"">https://clinicaltrials.gov/</ext-link>). In addition, combining three different treatments including HSCT, gene therapy and SRT given to pre-symptomatic mice showed even better disease outcomes than dual HSCT/gene therapy treatment",3_17,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"outcomes than dual HSCT/gene therapy treatment (<xref rid=""R28"" ref-type=""bibr"">Li et al., 2021</xref>), but despite increasing the survival of the animals by 10-fold, motor dysfunction measured by rotarod and wire hanging tests, persists similarly to what happens in patients that received HSCT (<xref rid=""R51"" ref-type=""bibr"">Wright et al., 2017</xref>; <xref rid=""R52"" ref-type=""bibr"">Yoon et al., 2021</xref>) ultimately highlighting the importance of the need for a better understanding of the mechanisms",3_18,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"need for a better understanding of the mechanisms that drive demyelination, neurodegeneration and neuroinflammation. To identify the molecular mechanisms that underlay Kd pathology, iPSCs and iPSC-derived cultures were used. Liu and colleagues (<xref rid=""R33"" ref-type=""bibr"">Lv et al., 2023</xref>) performed bulk RNA sequencing of Kd iPSCs and NSC and found early dysregulated genes in Kd iPSCs and a significantly larger number of dysregulated genes in Kd NSC. Pathway analysis shows the involvement of",3_19,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"Kd NSC. Pathway analysis shows the involvement of novel pathways in Kd iPSCs, and the dysregulation of the MAPK, PI3K-Akt, cAMP, and RAS signaling pathways, as well as neuroactive ligand-receptor in Kd NSC. Interestingly, neither Kd iPSCs nor NSCs show dysregulation of the Kd associated Lysosome or Sphingolipid Metabolism KEGG pathways supporting the idea that the findings by Lv and colleagues are novel early events in Kd. Another work differentiated Kd iPSCs into astrocytes that show no gross development",3_20,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"into astrocytes that show no gross development defects, accumulate psychosine, have increased expression and levels of IL-6, and a lipid accumulation phenotype (<xref rid=""R30"" ref-type=""bibr"">Lieberman et al., 2022</xref>). Interestingly, Kd astrocytes negatively impact the survival of Ctrol neurons (both in a co-culture setting or by adding astrocyte conditioned media) but positively impact Ctrol microglia survival in co-culture. Mangiameli and colleagues (<xref rid=""R34"" ref-type=""bibr"">Mangiameli et",3_21,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"(<xref rid=""R34"" ref-type=""bibr"">Mangiameli et al., 2021</xref>) studied Kd patient-derived iPSCs and found that they retain normal stem cell properties, despite of accumulating psychosine, and show similar differentiation efficiency and comparable phenotype to Ctrol ones when differentiated into NSC. When Kd iPSCs were differentiated into neuronal/glial mixed cultures, the oligodendroglial and neuronal populations were negatively impacted. This phenomenon is explained by the activation of an early",3_22,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"is explained by the activation of an early senescence program that affects lineage commitment, and an altered lipidomic profile throughout the iPSC to NSC stage. Altogether, these studies show that Kd impacts neurodevelopment in iPSC-derived 2D cultures but none of them explored myelination, which is largely impacted in Kd. In line with this, we used a 3D culture method that produces robust myelination (<xref rid=""R23"" ref-type=""bibr"">James et al., 2021</xref>) among the several approaches to induce iPSC",3_23,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
"among the several approaches to induce iPSC differentiation into oligodendrocyte and myelination (<xref rid=""R44"" ref-type=""bibr"">Shim et al., 2023</xref>) and were able to replicate, for the first time, the demyelinating phenotype observed in Kd using iPSC-derived cultures. Axonopathy in the spinal cord of pre-symptomatic Twitcher and Twitcher5J mice has been described before any detectable demyelination occurs suggesting a neuronal cell-autonomous phenotype (<xref rid=""R6"" ref-type=""bibr"">Castelvetri et",3_24,Human iPSC-derived myelinating organoids and globoid cells to study Krabbe Disease,23 7 2024,,Krabbe_Disease
