text,chunk_id,title,publication_date,authors,disease
"Unveiling the Complexities of Hereditary Angioedema Hereditary angioedema (HAE) is a rare and potentially life-threatening genetic disorder, constituting approximately 2% of all clinical cases of angioedema, with a global prevalence estimated between 1 in 50,000 and 1 in 150,000 individuals. The condition affects individuals of all genders and ethnic backgrounds without significant variation. HAE is classified into three types. Type I HAE, which accounts for 85% of cases, is characterized by a deficiency of",1_0,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"85% of cases, is characterized by a deficiency of the C1 esterase inhibitor (C1-INH) gene. Type II HAE, making up 15% of cases, involves a dysfunctional C1-INH. Type III HAE, which represents about 5% to 10% of cases, is often estrogen-dependent and although several mutations have been identified, it typically involves normal C1-INH activity. Despite the differences in C1-INH functionality, all three types of HAE manifest with similar clinical symptoms. HAE leads to recurrent episodes of non-pruritic",1_1,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"HAE leads to recurrent episodes of non-pruritic angioedema, which occurs in the absence of urticaria. Breakthroughs in understanding HAE pathophysiology have revolutionized treatment, leading to the development of highly targeted therapies for both acute management and long-term prevention. Meanwhile, cutting-edge advancements in omics technologies are unlocking new possibilities for biomarker discovery, paving the way for more precise diagnoses and personalized treatment strategies that could",1_2,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"and personalized treatment strategies that could significantly enhance patient outcomes. This review will delve into the intricate pathophysiology, diverse clinical presentations, and diagnostic challenges of HAE while exploring emerging biomarkers and innovative approaches to therapeutic management and prevention strategies. Additionally, it will underscore the vital importance of screening family members of affected individuals, even when symptoms are not present. Hereditary angioedema (HAE) is a rare",1_3,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"present. Hereditary angioedema (HAE) is a rare genetic disorder caused by either a deficiency or dysfunction of the C1 esterase inhibitor (C1-INH) gene, which underlies both type I and type II HAE, as well as the existence of hereditary angioedema with normal C1-INH activity (type III HAE) [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>,<xref rid=""B2-biomolecules-14-01298"" ref-type=""bibr"">2</xref>,<xref rid=""B3-biomolecules-14-01298"" ref-type=""bibr"">3</xref>,<xref",1_4,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"ref-type=""bibr"">3</xref>,<xref rid=""B4-biomolecules-14-01298"" ref-type=""bibr"">4</xref>,<xref rid=""B5-biomolecules-14-01298"" ref-type=""bibr"">5</xref>]. The Hereditary Angioedema Working Group (HAWK) classification has helped clarify the confusion that has surrounded this topic for years by distinguishing between hereditary and acquired forms of angioedema, regardless of whether they are associated with C1-INH deficiency [<xref rid=""B6-biomolecules-14-01298"" ref-type=""bibr"">6</xref>]. Recent research has",1_5,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"ref-type=""bibr"">6</xref>]. Recent research has identified additional mechanisms in angioedema pathogenesis, including the unchecked activation of factor XII, the production of vasoactive mediators that disrupt endothelial function, and the interplay between mast cell-derived mediators and the plasma contact system [<xref rid=""B6-biomolecules-14-01298"" ref-type=""bibr"">6</xref>]. The pathogenesis of HAE involves the accumulation of extravascular fluid in various tissues through a non-inflammatory and",1_6,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"in various tissues through a non-inflammatory and non-allergic mechanism [<xref rid=""B7-biomolecules-14-01298"" ref-type=""bibr"">7</xref>]. The increase in vascular permeability that leads to angioedema in HAE is closely associated with the mediators of the contact system, specifically the kallikrein–kinin pathway, where C1-INH plays a critical regulatory role across several physiological pathways, including fibrinolysis, coagulation, the contact system, and the complement system [<xref",1_7,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"contact system, and the complement system [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>,<xref rid=""B7-biomolecules-14-01298"" ref-type=""bibr"">7</xref>]. Inhibition of plasma kallikrein and coagulation factor FXIIa by C1-INH is essential [<xref rid=""B7-biomolecules-14-01298"" ref-type=""bibr"">7</xref>]. When C1-INH function is compromised, bradykinin overproduction occurs, which then activates B2 receptors, increasing vascular permeability and leading to angioedema [<xref",1_8,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"permeability and leading to angioedema [<xref rid=""B7-biomolecules-14-01298"" ref-type=""bibr"">7</xref>,<xref rid=""B8-biomolecules-14-01298"" ref-type=""bibr"">8</xref>,<xref rid=""B9-biomolecules-14-01298"" ref-type=""bibr"">9</xref>]. As the pathophysiological mechanisms underlying HAE involve numerous molecules, they may serve as potential biomarkers [<xref rid=""B10-biomolecules-14-01298"" ref-type=""bibr"">10</xref>]. There are three types of HAE, namely type I, II, and III, which are differentiated by etiology",1_9,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"II, and III, which are differentiated by etiology and blood levels of the C1 inhibitor [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>,<xref rid=""B10-biomolecules-14-01298"" ref-type=""bibr"">10</xref>]. HAE types I and II result from mutations in the SERPING1 gene, which encodes the synthesis of the C1-INH protein responsible for regulating inflammation [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>,<xref rid=""B10-biomolecules-14-01298"" ref-type=""bibr"">10</xref>]. Type III HAE,",1_10,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"ref-type=""bibr"">10</xref>]. Type III HAE, often referred to as estrogen-dependent HAE or HAE with normal C1-INH activity, typically occurs in individuals with normal C1-INH levels and is often influenced by hormonal factors such as estrogen [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>]. Symptoms of HAE generally begin in childhood or young adulthood, often worsening around puberty [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>]. Clinically, HAE is characterized by the",1_11,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"Clinically, HAE is characterized by the sudden onset of swelling [<xref rid=""B7-biomolecules-14-01298"" ref-type=""bibr"">7</xref>]. Angioedema, a hallmark of HAE, presents as non-pitting edema in subcutaneous and submucosal tissues, commonly affecting the lips, face, neck, extremities, oral cavity, and larynx [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>,<xref rid=""B11-biomolecules-14-01298"" ref-type=""bibr"">11</xref>]. It is important to acknowledge the possibility of genital and intestinal",1_12,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"the possibility of genital and intestinal angioedema, as these sites are often overlooked in clinical assessments [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>,<xref rid=""B11-biomolecules-14-01298"" ref-type=""bibr"">11</xref>]. Patients typically experience recurrent episodes of swelling or abdominal pain and on occasion, a serpentine, non-itchy rash may appear [<xref rid=""B1-biomolecules-14-01298"" ref-type=""bibr"">1</xref>,<xref rid=""B12-biomolecules-14-01298"" ref-type=""bibr"">12</xref>,<xref",1_13,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"ref-type=""bibr"">12</xref>,<xref rid=""B13-biomolecules-14-01298"" ref-type=""bibr"">13</xref>,<xref rid=""B14-biomolecules-14-01298"" ref-type=""bibr"">14</xref>,<xref rid=""B15-biomolecules-14-01298"" ref-type=""bibr"">15</xref>,<xref rid=""B16-biomolecules-14-01298"" ref-type=""bibr"">16</xref>]. Most acute episodes of HAE resolve within one to several days [<xref rid=""B7-biomolecules-14-01298"" ref-type=""bibr"">7</xref>]. The most concerning complication is laryngeal edema, which can lead to breathing difficulties and",1_14,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"which can lead to breathing difficulties and asphyxiation, though such severe cases are relatively rare [<xref rid=""B17-biomolecules-14-01298"" ref-type=""bibr"">17</xref>,<xref rid=""B18-biomolecules-14-01298"" ref-type=""bibr"">18</xref>]. Recent advances in understanding the pathophysiology of HAE have led to the development of newer, targeted therapies for both acute management and long-term prevention. High-throughput omics-based technologies are also advancing rapidly, offering the potential for identifying",1_15,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"rapidly, offering the potential for identifying new candidate biomarkers, which could significantly improve diagnosis and enable a more personalized approach to prevention and treatment [<xref rid=""B10-biomolecules-14-01298"" ref-type=""bibr"">10</xref>]. However, keeping up with these evolving therapeutic options can be challenging for clinicians. This review will explore the pathophysiology, clinical manifestations, and diagnosis of HAE, as well as discuss potential biomarkers, therapeutic management",1_16,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"potential biomarkers, therapeutic management strategies, and prophylaxis options. Additionally, the review will emphasize the importance of screening family members of affected individuals, even if they are asymptomatic, to ensure early diagnosis and intervention. We conducted online research using Web of Science Core Collection, Medline (PubMed), ResearchGate, and Cochrane electronic databases for review articles written in English from the last 10 years, using keywords such as “hereditary angioedema”,",1_17,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"using keywords such as “hereditary angioedema”, “bradykinin”, “C1 inhibitor protein”, and “SERPING 1 gene”. Articles were selected based on their relevance to our study, excluding those without direct relevance. From the initial 1854 articles reviewed, we focused our analysis on 130 review articles published in English over the past 10 years (<xref rid=""biomolecules-14-01298-f001"" ref-type=""fig"">Figure 1</xref>). J. L. Milton first mentioned HAE in 1876 and in 1882, Quincke introduced the term",1_18,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"in 1876 and in 1882, Quincke introduced the term “angioneurotic edema” to describe the condition [<xref rid=""B19-biomolecules-14-01298"" ref-type=""bibr"">19</xref>,<xref rid=""B20-biomolecules-14-01298"" ref-type=""bibr"">20</xref>,<xref rid=""B21-biomolecules-14-01298"" ref-type=""bibr"">21</xref>]. The term “neurotic” was included because mental stress was observed to exacerbate the disease [<xref rid=""B19-biomolecules-14-01298"" ref-type=""bibr"">19</xref>,<xref rid=""B21-biomolecules-14-01298""",1_19,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"rid=""B21-biomolecules-14-01298"" ref-type=""bibr"">21</xref>]. In 1888, Sir William Osler provided a comprehensive description of HAE across five generations, highlighting the hereditary nature of the condition [<xref rid=""B19-biomolecules-14-01298"" ref-type=""bibr"">19</xref>,<xref rid=""B22-biomolecules-14-01298"" ref-type=""bibr"">22</xref>]. The biochemical basis of hereditary angioneurotic edema—specifically, the deficiency of C1-INH—was uncovered by Donaldson and Evans in 1963 [<xref",1_20,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"uncovered by Donaldson and Evans in 1963 [<xref rid=""B19-biomolecules-14-01298"" ref-type=""bibr"">19</xref>,<xref rid=""B23-biomolecules-14-01298"" ref-type=""bibr"">23</xref>]. Since then, substantial progress has been made in understanding the genetic basis, pathophysiology, clinical manifestations, and management of HAE, leading to a wealth of published research on the topic [<xref rid=""B19-biomolecules-14-01298"" ref-type=""bibr"">19</xref>]. HAE presents a complex challenge requiring a multifaceted approach to",1_21,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"challenge requiring a multifaceted approach to management. Advances in understanding the pathophysiology of C1 inhibitor deficiency have led to significant progress in treatment options. Biomarkers have the potential to improve diagnostic accuracy, facilitate personalized management, and support clinical trials in HAE. The advent of novel high-throughput techniques now enables non-targeted multi-omics analyses, allowing for the identification of a cohort of biomarkers for further in-depth research. The",1_22,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"of biomarkers for further in-depth research. The choice of therapy should be guided by factors including the frequency and severity of attacks, patient-specific considerations, and the potential for side effects. The development of targeted therapies, such as plasma-derived and recombinant C1 inhibitor concentrates, bradykinin receptor antagonists, and plasma kallikrein inhibitors, has revolutionized both acute and prophylactic care for HAE patients. Ongoing research continues to expand our options, with",1_23,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"research continues to expand our options, with emerging therapies promising further advancements in the management of HAE. Short-term prophylaxis effectively mitigates the risk of attacks during high-risk situations, while long-term prophylaxis options offer sustained protection against recurrent episodes. Despite the efficacy of these newer treatments, individual patient response and treatment tolerability remain critical factors in therapy selection. Overall, a personalized approach, combining acute",1_24,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"Overall, a personalized approach, combining acute management with appropriate prophylaxis and regular patient education, ensures optimal outcomes. Interdisciplinary collaboration among specialists is essential for effective disease management, improving patient quality of life, and reducing the burden of this challenging condition.",1_25,Unveiling the Complexities of Hereditary Angioedema,14 10 2024,,Hereditary_Angioedema
"Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians Hereditary angioedema due to C1 inhibitor deficiency (HAE-C1INH) is a rare congenital disorder that causes episodic swelling. Decreased or dysfunctional C1INH, the key inhibitor of the kinin-kallikrein system, leads to increased plasma kallikrein activity and the resultant excessive bradykinin causes angioedema (<xref rid=""B1"" ref-type=""bibr"">1</xref>). The morbidity and decreased quality of life of",2_0,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"The morbidity and decreased quality of life of HAE-C1INH patients has motivated the increasing use of long-term prophylaxis (LTP) to prevent swelling attacks, when modern LTP agents became available a few years ago. The oral kallikrein antagonist berotralstat was approved in the United States and European Union in 2020 and 2021, respectively. The 2021 international HAE-C1INH guideline recommends berotralstat as a first-line therapy alongside plasma-derived C1 inhibitor (pd-C1INH) and lanadelumab (<xref",2_1,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"C1 inhibitor (pd-C1INH) and lanadelumab (<xref rid=""B2"" ref-type=""bibr"">2</xref>). Herein, we present a practical guide to aid the clinician in the optimal use of berotralstat in HAE-C1INH based on available data and the experience at the Angioedema Centers of Reference and Excellence (<xref rid=""B3"" ref-type=""bibr"">3</xref>) in Berlin, Germany and Edmonton, Canada. Berotralstat is an oral small molecule that specifically inhibits plasma kallikrein. It is administered once daily at a dose of 150 mg. In the",2_2,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"once daily at a dose of 150 mg. In the United States, a 110 mg dose is also available. It achieves a steady state plasma concentration in 6-12 days and has an elimination half-life of 93 hours (<xref rid=""B4"" ref-type=""bibr"">4</xref>). Administration with food does not impact the maximum serum concentration or total exposure of the medication (<xref rid=""B4"" ref-type=""bibr"">4</xref>). The efficacy of berotralstat was established in a double-blind, parallel-group study of 24 weeks duration (APEX-2). There",2_3,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"study of 24 weeks duration (APEX-2). There were n=121 subjects randomized 1:1:1 to placebo, berotralstat 150 mg daily, or berotralstat 110 mg daily, and there was a 44% and 30% reduction in attack frequency/month in the treatment versus placebo arm at the 150 and 110 mg doses, respectively (<xref rid=""B5"" ref-type=""bibr"">5</xref>). The subsequent extension studies showed persistent and perhaps increased efficacy over time, with the 150 mg arm achieving a 79% reduction in attack frequency compared to",2_4,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"a 79% reduction in attack frequency compared to baseline (<xref rid=""B6"" ref-type=""bibr"">6</xref>, <xref rid=""B7"" ref-type=""bibr"">7</xref>) after 6 months (n=21). Real-world evidence studies have confirmed these results in various countries (<xref rid=""B8"" ref-type=""bibr"">8</xref>–<xref rid=""B10"" ref-type=""bibr"">10</xref>). Berotralstat was generally well tolerated at both doses. There was one severe adverse event (SAE) in the 110-mg berotralstat and three SAEs in the placebo arm, none of which were",2_5,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"three SAEs in the placebo arm, none of which were classified as drug related (<xref rid=""B5"" ref-type=""bibr"">5</xref>). The most frequent side effects observed in APEX-2 were gastrointestinal (GI) symptoms (<italic toggle=""yes"">e.g.</italic>, abdominal discomfort, diarrhea). These were seen in 50% (20/40) of subjects receiving berotralstat 150 mg <italic toggle=""yes"">versus</italic> 36% (14/39) of subjects receiving placebo but tended to resolve over time. The GI symptoms can be mitigated by taking the",2_6,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"The GI symptoms can be mitigated by taking the medication with the largest meal of the day. Additionally, the graded introduction of berotralstat using the Berlin protocol, which involves starting with 1 tablet (150 mg) every third day and then increasing dosing frequency as tolerated to 1 tablet every other day and finally to 1 tablet daily, can improve tolerability (<xref rid=""B11"" ref-type=""bibr"">11</xref>). Some clinicians worry that GI upset may be misattributed to abdominal angioedema and result in",2_7,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"to abdominal angioedema and result in inappropriate use of on-demand therapy. But, in our experience, patients (including those who have and have not had previous abdominal episodes) are generally able to differentiate between these when given anticipatory guidance. Before initiating therapy with berotralstat, patients must be informed about the possibility of gastrointestinal side effects, but care should be taken not to overemphasize this point in order to avoid nocebo effects. Additionally, headache was",2_8,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"avoid nocebo effects. Additionally, headache was seen in 10.0% (4/40) of patients in the 150 mg arm of APEX-2 but also in 5.1% (2/39) of patients in the placebo arm. In our experience, it has not been a patient concern. QT interval prolongation was observed with berotralstat at doses 3-fold greater than that used clinically. At the approved dose of 150 mg daily berotralstat does not cause significant QT interval prolongation and electrocardiographic monitoring is not required. In APeX-2, one patient",2_9,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"is not required. In APeX-2, one patient discontinued therapy due to elevated liver enzymes in the context of prior therapy with attenuated androgens. However, no regular laboratory monitoring is needed according to the drug monograph (<xref rid=""B4"" ref-type=""bibr"">4</xref>) and we have not observed elevated liver enzymes in our patients. Berotralstat is metabolized in the liver by CYP2D6 and CYP3A4 and hence may increase the plasma concentration of concomitant medications also metabolized by these enzymes",2_10,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"medications also metabolized by these enzymes (<xref rid=""T1"" ref-type=""table"">",2_11,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
<bold>Table 1</bold>,2_12,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"</xref>) (<xref rid=""B4"" ref-type=""bibr"">4</xref>). In some instances, reducing the dose of an interacting medication may be helpful. For example, one author has combined amlodipine with berotralstat and reduced the dose of the former (amlodipine 10 mg to 5 mg daily) without any loss of blood pressure control. Patients using a statin also metabolized by CYP3A4 (<italic toggle=""yes"">e.g.</italic>, atorvastatin) can be switched to rosuvastatin, which is not a major CYP3A4 substrate (<xref rid=""B12""",2_13,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"is not a major CYP3A4 substrate (<xref rid=""B12"" ref-type=""bibr"">12</xref>) and thus does not interact with berotralstat. Given the potential increased risk of bleeding in patients taking the direct oral anticoagulants rivaroxaban and apixaban, switching patients to edoxaban or dabigatran prior to starting berotralstat is advisable. Berotralstat is also a P-glycoprotein (P-gp) substrate. Thus P-gp inducers (<italic toggle=""yes"">e.g.</italic>, rifampin, St. John’s wort) may decrease the serum concentration",2_14,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"John’s wort) may decrease the serum concentration of berotralstat and should be avoided. P-gp inhibitors (<italic toggle=""yes"">e.g.</italic>, carvedilol) could increase the plasma concentration of berotralstat and therefore the lower 110 mg dose of berotralstat should be used in such patients, if available. There is a paucity of data to guide clinicians on how to transition a patient from one LTP treatment to another. When switching to berotralstat, the main issues of concern are possible breakthrough",2_15,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"main issues of concern are possible breakthrough attacks during the transition period, heightened patient anxiety regarding the possibility of breakthrough attacks, and premature discontinuation of an effective treatment due to breakthrough attacks prior to the new drug taking effect. The possibility of breakthrough attacks is likely greatest when transitioning from pd-C1INH therapy due to its half-life (69 hours for subcutaneous pd-C1INH [Haegarda<sup>®</sup>/Berinert 2000 and 3000<sup>®</sup>] and 56",2_16,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"2000 and 3000<sup>®</sup>] and 56 hours for intravenous pd-C1INH [Cinryze<sup>®</sup>]). Since berotralstat achieves a plasma steady state within 2 weeks, it is reasonable to overlap it with pd-C1INH by up to 4 weeks (<xref rid=""B8"" ref-type=""bibr"">8</xref>). This could be extended when the Berlin protocol of graded introduction is used to ensure that the first weeks of daily berotralstat are covered by pd-C1INH. The half-life of lanadelumab is 2-3 weeks, so if daily berotralstat is started immediately",2_17,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"so if daily berotralstat is started immediately after the last dose of lanadelumab, further overlap is unlikely to be needed. Though the mechanism of action of both lanadelumab and berotralstat is plasma kallikrein inhibition, they bind to kallikrein at different locations [lanadelumab binds to the surface of the enzyme and obstructs substrate access to the active site (<xref rid=""B14"" ref-type=""bibr"">14</xref>) whereas berotralstat binds deep within the active site (<xref rid=""B15""",2_18,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"deep within the active site (<xref rid=""B15"" ref-type=""bibr"">15</xref>)], and patients hence may have different responses to each drug. Failure to respond to one should, therefore, not preclude the use of the other. When transitioning from attenuated androgen therapy to berotralstat, caution is required given the risk of liver enzyme elevation in a minority of patients. This was seen in those who stopped androgens <14 days before starting berotralstat and may be due to abrupt discontinuation of androgens",2_19,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
"may be due to abrupt discontinuation of androgens and/or latent hepatoxic effects of androgens that emerge if berotralstat is started too soon after androgen discontinuation (<xref rid=""B16"" ref-type=""bibr"">16</xref>). We thus suggest a gradual tapering of androgen therapy and a washout period of 14 days prior to starting berotralstat. The washout phase of androgens and the time to steady state of berotralstat can be covered with temporary pd-C1INH until the full efficacy of berotralstat has been reached.",2_20,Berotralstat for hereditary angioedema with C1 inhibitor deficiency: a practical guide for clinicians,08 10 2024,,Hereditary_Angioedema
