text,chunk_id,title,publication_date,authors,disease
A COMPARATIVE STUDY ON THE VARIABLE EFFECTS OF ALCOHOL AND NON-ALCOHOL-RELATED FATTY LIVER DISEASE ON METABOLIC AND INFLAMMATORY BIOMARKERS.,16_0,A COMPARATIVE STUDY ON THE VARIABLE EFFECTS OF ALCOHOL AND NON-ALCOHOL-RELATED FATTY LIVER DISEASE ON METABOLIC AND INFLAMMATORY BIOMARKERS.,,,expanded_disease_list_with_references.csv
THE EFFECT OF LOW MOLECULAR WEIGHT HEPARIN SODIUM IN THE TREATMENT OF ACUTE EXACERBATION OF CHRONIC OBSTRUCTIVE PULMONARY DISEASE COMORBID WITH PULMONARY HEART DISEASE ON PROMOTING THE BALANCE OF BLOOD VESSELS.,17_0,THE EFFECT OF LOW MOLECULAR WEIGHT HEPARIN SODIUM IN THE TREATMENT OF ACUTE EXACERBATION OF CHRONIC OBSTRUCTIVE PULMONARY DISEASE COMORBID WITH PULMONARY HEART DISEASE ON PROMOTING THE BALANCE OF BLOOD VESSELS.,,,expanded_disease_list_with_references.csv
Comparison of the Burdens and Attitudes Between Standard and Web-Based Remote Programming for Deep Brain Stimulation in Parkinson Disease: Survey Study.,18_0,Comparison of the Burdens and Attitudes Between Standard and Web-Based Remote Programming for Deep Brain Stimulation in Parkinson Disease: Survey Study.,,,expanded_disease_list_with_references.csv
"Conventional and new immunotherapies for immune system dysregulation in postpartum mood disorders: comparisons to immune system dysregulations in bipolar disorder, major depression and postpartum autoimmune thyroid disease.",19_0,"Conventional and new immunotherapies for immune system dysregulation in postpartum mood disorders: comparisons to immune system dysregulations in bipolar disorder, major depression and postpartum autoimmune thyroid disease.",,,expanded_disease_list_with_references.csv
"Conventional and new immunotherapies for immune system dysregulation in postpartum mood disorders: comparisons to immune system dysregulations in bipolar disorder, major depression and postpartum autoimmune thyroid disease.",20_0,"Conventional and new immunotherapies for immune system dysregulation in postpartum mood disorders: comparisons to immune system dysregulations in bipolar disorder, major depression and postpartum autoimmune thyroid disease.",,,expanded_disease_list_with_references.csv
Changes in echocardiographic parameters after hemodialysis session in a North African pediatric population with end-stage renal disease and without known heart disease.,21_0,Changes in echocardiographic parameters after hemodialysis session in a North African pediatric population with end-stage renal disease and without known heart disease.,,,expanded_disease_list_with_references.csv
High 18F-FDG Uptake in Phosphoglyceride Crystal Deposition Disease of the Humerus Mimicking Chondrosarcoma.,22_0,High 18F-FDG Uptake in Phosphoglyceride Crystal Deposition Disease of the Humerus Mimicking Chondrosarcoma.,,,expanded_disease_list_with_references.csv
Improvement of salivary biomarkers vitronectin and fetuin-A levels in periodontitis patients with coronary artery disease post scaling and root planing.,23_0,Improvement of salivary biomarkers vitronectin and fetuin-A levels in periodontitis patients with coronary artery disease post scaling and root planing.,,,expanded_disease_list_with_references.csv
Expanding the Phenotype of Extremely Early Onset Juvenile Huntington's Disease: A Case Report and Review of Previously Published Cases.,24_0,Expanding the Phenotype of Extremely Early Onset Juvenile Huntington's Disease: A Case Report and Review of Previously Published Cases.,,,expanded_disease_list_with_references.csv
RBBP6-Mediated ERRα Degradation Contributes to Mitochondrial Injury in Renal Tubular Cells in Diabetic Kidney Disease.,25_0,RBBP6-Mediated ERRα Degradation Contributes to Mitochondrial Injury in Renal Tubular Cells in Diabetic Kidney Disease.,,,expanded_disease_list_with_references.csv
"Longitudinal association of depressive symptoms with cognition and neuroimaging biomarkers in cognitively unimpaired older adults, mild cognitive impairment, and Alzheimer's disease.",26_0,"Longitudinal association of depressive symptoms with cognition and neuroimaging biomarkers in cognitively unimpaired older adults, mild cognitive impairment, and Alzheimer's disease.",,,expanded_disease_list_with_references.csv
Stress granules and organelles: Coordinating cellular responses in health and disease.,27_0,Stress granules and organelles: Coordinating cellular responses in health and disease.,,,expanded_disease_list_with_references.csv
Long-Term Exposure to Arsenic in Community Water Supplies and Risk of Cardiovascular Disease among Women in the California Teachers Study.,28_0,Long-Term Exposure to Arsenic in Community Water Supplies and Risk of Cardiovascular Disease among Women in the California Teachers Study.,,,expanded_disease_list_with_references.csv
Alleviating vascular calcification with Bushen Huoxue formula in rats with chronic kidney disease by inhibiting the PTEN/PI3K/AKT signaling pathway through exosomal microRNA-32.,29_0,Alleviating vascular calcification with Bushen Huoxue formula in rats with chronic kidney disease by inhibiting the PTEN/PI3K/AKT signaling pathway through exosomal microRNA-32.,,,expanded_disease_list_with_references.csv
Looking beyond effectiveness: Integration of social science research within international infectious disease research in primary care.,30_0,Looking beyond effectiveness: Integration of social science research within international infectious disease research in primary care.,,,expanded_disease_list_with_references.csv
Pathway enrichment in genome-wide analysis of longitudinal Alzheimer's disease biomarker endophenotypes.,31_0,Pathway enrichment in genome-wide analysis of longitudinal Alzheimer's disease biomarker endophenotypes.,,,expanded_disease_list_with_references.csv
Gut microbiome-derived metabolites in Alzheimer's disease: Regulation of immunity and potential for therapeutics.,32_0,Gut microbiome-derived metabolites in Alzheimer's disease: Regulation of immunity and potential for therapeutics.,,,expanded_disease_list_with_references.csv
A Novel Urine DNA Predictor for Noninvasive Early Diagnosis and Monitoring Minimal Residual Disease of Upper Tract Urothelial Carcinoma.,33_0,A Novel Urine DNA Predictor for Noninvasive Early Diagnosis and Monitoring Minimal Residual Disease of Upper Tract Urothelial Carcinoma.,,,expanded_disease_list_with_references.csv
Factors Associated with Axial Spondyloarthritis Remission in a Cohort of Saudi Patients with Longstanding Disease: A Multicenter Prospective Cohort Study.,34_0,Factors Associated with Axial Spondyloarthritis Remission in a Cohort of Saudi Patients with Longstanding Disease: A Multicenter Prospective Cohort Study.,,,expanded_disease_list_with_references.csv
"Multiple Machine Learning Models, Molecular Subtyping and Singlecell Analysis Identify PANoptosis-related Core Genes and their Association with Subtypes in Crohn's Disease.",35_0,"Multiple Machine Learning Models, Molecular Subtyping and Singlecell Analysis Identify PANoptosis-related Core Genes and their Association with Subtypes in Crohn's Disease.",,,expanded_disease_list_with_references.csv
Novel Emerging Targets Identification in Reducing Risk of Alzheimer's Disease.,36_0,Novel Emerging Targets Identification in Reducing Risk of Alzheimer's Disease.,,,expanded_disease_list_with_references.csv
Multivessel coronary disease in a young patient with sarcoidosis: A case report.,37_0,Multivessel coronary disease in a young patient with sarcoidosis: A case report.,,,expanded_disease_list_with_references.csv
Large coronary artery fistulas: An unexpected finding during diagnosis of coronary artery disease.,38_0,Large coronary artery fistulas: An unexpected finding during diagnosis of coronary artery disease.,,,expanded_disease_list_with_references.csv
Enhanced complement consumption and histone H3 citrullination predict disease severity and early mortality risk in non-high-risk pulmonary embolism.,39_0,Enhanced complement consumption and histone H3 citrullination predict disease severity and early mortality risk in non-high-risk pulmonary embolism.,,,expanded_disease_list_with_references.csv
Fractional flow reserve versus solely angiography-guided revascularisation in coronary artery disease. Systematic review and meta-analysis.,40_0,Fractional flow reserve versus solely angiography-guided revascularisation in coronary artery disease. Systematic review and meta-analysis.,,,expanded_disease_list_with_references.csv
"Efficacy and Safety of Sarpogrelate on Symptom Improvement in Patients with Peripheral Arterial Disease (PAD) and/or Being at Risk of PAD: A Single Arm, Multi-Centered, Open-Label Trial.",41_0,"Efficacy and Safety of Sarpogrelate on Symptom Improvement in Patients with Peripheral Arterial Disease (PAD) and/or Being at Risk of PAD: A Single Arm, Multi-Centered, Open-Label Trial.",,,expanded_disease_list_with_references.csv
"The Alzheimer's Disease Neuroimaging Initiative-4 (ADNI-4) Engagement Core: A culturally informed, community-engaged research (CI-CER) model to advance brain health equity.",42_0,"The Alzheimer's Disease Neuroimaging Initiative-4 (ADNI-4) Engagement Core: A culturally informed, community-engaged research (CI-CER) model to advance brain health equity.",,,expanded_disease_list_with_references.csv
Association between atherosclerotic disease and cervical artery dissection in a population-based cohort of older people.,43_0,Association between atherosclerotic disease and cervical artery dissection in a population-based cohort of older people.,,,expanded_disease_list_with_references.csv
In Situ Crystallized Ceria-Vesicle Nanohybrid Therapeutic for Effective Treatment of Inflammatory Intraocular Disease.,44_0,In Situ Crystallized Ceria-Vesicle Nanohybrid Therapeutic for Effective Treatment of Inflammatory Intraocular Disease.,,,expanded_disease_list_with_references.csv
Multiomics Resolves Regulatory Mechanisms in a Diverse Cohort of Crohn's Disease.,45_0,Multiomics Resolves Regulatory Mechanisms in a Diverse Cohort of Crohn's Disease.,,,expanded_disease_list_with_references.csv
Altered epigenetic landscape as infectious disease diagnostics.,46_0,Altered epigenetic landscape as infectious disease diagnostics.,,,expanded_disease_list_with_references.csv
Emergency department intravenous fluid resuscitation and renal outcomes among adults with sickle cell disease.,47_0,Emergency department intravenous fluid resuscitation and renal outcomes among adults with sickle cell disease.,,,expanded_disease_list_with_references.csv
Fulminant leptomeningeal disease diagnosed as comutant H3F3A and FGFR diffuse midline glioma.,48_0,Fulminant leptomeningeal disease diagnosed as comutant H3F3A and FGFR diffuse midline glioma.,,,expanded_disease_list_with_references.csv
Natural history of valve disease in patients with mucopolysaccharidosis II and the impact of enzyme replacement therapy.,49_0,Natural history of valve disease in patients with mucopolysaccharidosis II and the impact of enzyme replacement therapy.,,,expanded_disease_list_with_references.csv
Similarities and differences between interstitial lung disease associated with rheumatoid arthritis and systemic sclerosis-A retrospective cohort study.,50_0,Similarities and differences between interstitial lung disease associated with rheumatoid arthritis and systemic sclerosis-A retrospective cohort study.,,,expanded_disease_list_with_references.csv
Epidemiological investigation support application and user evaluation based on infectious disease self-management model in the endemic era.,51_0,Epidemiological investigation support application and user evaluation based on infectious disease self-management model in the endemic era.,,,expanded_disease_list_with_references.csv
Functional status following pulmonary rehabilitation in people with interstitial lung disease: A systematic review and meta-analysis.,52_0,Functional status following pulmonary rehabilitation in people with interstitial lung disease: A systematic review and meta-analysis.,,,expanded_disease_list_with_references.csv
Impact of an Adult Congenital Heart Disease Order Set in a Pediatric Cardiac Intensive Care Unit.,53_0,Impact of an Adult Congenital Heart Disease Order Set in a Pediatric Cardiac Intensive Care Unit.,,,expanded_disease_list_with_references.csv
Risk factors for 3-year mortality in selected patients with Parkinson's disease from a Romanian cohort.,54_0,Risk factors for 3-year mortality in selected patients with Parkinson's disease from a Romanian cohort.,,,expanded_disease_list_with_references.csv
A short history of sarcopenia and frailty and their impact on advanced chronic liver disease.,55_0,A short history of sarcopenia and frailty and their impact on advanced chronic liver disease.,,,expanded_disease_list_with_references.csv
Axonal damage and inflammation response are biological correlates of decline in small-world values: a cohort study in autosomal dominant Alzheimer's disease.,56_0,Axonal damage and inflammation response are biological correlates of decline in small-world values: a cohort study in autosomal dominant Alzheimer's disease.,,,expanded_disease_list_with_references.csv
High Fibrinogen Levels with Diabetes Mellitus are Associated with All-Cause and Cardiovascular Mortality in Patients with End-Stage Renal Disease and Acute Coronary Syndrome.,57_0,High Fibrinogen Levels with Diabetes Mellitus are Associated with All-Cause and Cardiovascular Mortality in Patients with End-Stage Renal Disease and Acute Coronary Syndrome.,,,expanded_disease_list_with_references.csv
Bibliometric and visual analysis of single-cell multiomics in neurodegenerative disease arrest studies.,58_0,Bibliometric and visual analysis of single-cell multiomics in neurodegenerative disease arrest studies.,,,expanded_disease_list_with_references.csv
Liver Characterization of a Cohort of Alpha-1 Antitrypsin Deficiency Patients with and without Lung Disease.,59_0,Liver Characterization of a Cohort of Alpha-1 Antitrypsin Deficiency Patients with and without Lung Disease.,,,expanded_disease_list_with_references.csv
High Levels of Vitamin C Intake Modify Effects of Phthalates on Metabolic Dysfunction-associated Steatotic Liver Disease: A Nationally Representative Study.,60_0,High Levels of Vitamin C Intake Modify Effects of Phthalates on Metabolic Dysfunction-associated Steatotic Liver Disease: A Nationally Representative Study.,,,expanded_disease_list_with_references.csv
"Non-Invasive Ultrasound Diagnostic Techniques for Steatotic Liver Disease and Focal Liver Lesions: 2D, Colour Doppler, 3D, Two-Dimensional Shear Wave Elastography (2D-SWE), and Ultrasound-Guided Attenuation Parameter (UGAP).",61_0,"Non-Invasive Ultrasound Diagnostic Techniques for Steatotic Liver Disease and Focal Liver Lesions: 2D, Colour Doppler, 3D, Two-Dimensional Shear Wave Elastography (2D-SWE), and Ultrasound-Guided Attenuation Parameter (UGAP).",,,expanded_disease_list_with_references.csv
"Unusual Confluence: Exploring the Association of Biliary Atresia, Wilson Disease, and Iron Overload.",62_0,"Unusual Confluence: Exploring the Association of Biliary Atresia, Wilson Disease, and Iron Overload.",,,expanded_disease_list_with_references.csv
Long-term clinical outcomes in patients with hypertrophic cardiomyopathy versus hypertensive heart disease.,63_0,Long-term clinical outcomes in patients with hypertrophic cardiomyopathy versus hypertensive heart disease.,,,expanded_disease_list_with_references.csv
Chinese herbal formula in the treatment of metabolic dysfunction-associated steatotic liver disease: current evidence and practice.,64_0,Chinese herbal formula in the treatment of metabolic dysfunction-associated steatotic liver disease: current evidence and practice.,,,expanded_disease_list_with_references.csv
Digital approaches in post-COVID healthcare: a systematic review of technological innovations in disease management.,65_0,Digital approaches in post-COVID healthcare: a systematic review of technological innovations in disease management.,,,expanded_disease_list_with_references.csv
Exploring the Relationship Between Different Obesity Metabolism Indices and Hyperuricemia in Patients with Hypertension and Coronary Heart Disease.,66_0,Exploring the Relationship Between Different Obesity Metabolism Indices and Hyperuricemia in Patients with Hypertension and Coronary Heart Disease.,,,expanded_disease_list_with_references.csv
Extracellular vesicles and interstitial lung disease in systemic sclerosis: State of the art!,67_0,Extracellular vesicles and interstitial lung disease in systemic sclerosis: State of the art!,,,expanded_disease_list_with_references.csv
MIP-C: A new autoimmune rheumatic disease concomitant with the COVID-19 pandemic.,68_0,MIP-C: A new autoimmune rheumatic disease concomitant with the COVID-19 pandemic.,,,expanded_disease_list_with_references.csv
Fibroblast activation protein inhibitor PET/CT as an emerging diagnostic modality in interstitial lung disease and other fibrotic conditions.,69_0,Fibroblast activation protein inhibitor PET/CT as an emerging diagnostic modality in interstitial lung disease and other fibrotic conditions.,,,expanded_disease_list_with_references.csv
Pathogenesis of interstitial lung disease in systemic sclerosis.,70_0,Pathogenesis of interstitial lung disease in systemic sclerosis.,,,expanded_disease_list_with_references.csv
Systemic sclerosis-associated interstitial lung disease: How to manage in 2024?,71_0,Systemic sclerosis-associated interstitial lung disease: How to manage in 2024?,,,expanded_disease_list_with_references.csv
Feasibility of ctDNA in detecting minimal residual disease and predicting recurrence for colorectal cancer liver metastases.,72_0,Feasibility of ctDNA in detecting minimal residual disease and predicting recurrence for colorectal cancer liver metastases.,,,expanded_disease_list_with_references.csv
"Computational exploration of acefylline derivatives as MAO-B inhibitors for Parkinson's disease: insights from molecular docking, DFT, ADMET, and molecular dynamics approaches.",73_0,"Computational exploration of acefylline derivatives as MAO-B inhibitors for Parkinson's disease: insights from molecular docking, DFT, ADMET, and molecular dynamics approaches.",,,expanded_disease_list_with_references.csv
"Evaluating dysphagia in Alzheimer's disease: the significance of age and medical comorbidities,a cross-sectional study from a tertiary psychiatric hospital in Guangzhou China.",74_0,"Evaluating dysphagia in Alzheimer's disease: the significance of age and medical comorbidities,a cross-sectional study from a tertiary psychiatric hospital in Guangzhou China.",,,expanded_disease_list_with_references.csv
Worldwide research trends in Crohn's disease treatment over the past 2 decades: a bibliometric analysis.,75_0,Worldwide research trends in Crohn's disease treatment over the past 2 decades: a bibliometric analysis.,,,expanded_disease_list_with_references.csv
A case of cytomegalovirus cystic lung disease and review of literature.,76_0,A case of cytomegalovirus cystic lung disease and review of literature.,,,expanded_disease_list_with_references.csv
Inhaled GM-CSF administered during ongoing pneumovirus infection alters myeloid and CD8 T cell immunity without affecting disease outcome.,77_0,Inhaled GM-CSF administered during ongoing pneumovirus infection alters myeloid and CD8 T cell immunity without affecting disease outcome.,,,expanded_disease_list_with_references.csv
Immunologic aspects of asthma: from molecular mechanisms to disease pathophysiology and clinical translation.,78_0,Immunologic aspects of asthma: from molecular mechanisms to disease pathophysiology and clinical translation.,,,expanded_disease_list_with_references.csv
"Gut <i>Akkermansia muciniphila</i>, <i>Prevotellaceae</i>, and <i>Enterobacteriaceae</i> spp. as Possible Markers in Women-Related Nutritional and Clinical Trials: Familial Mediterranean Fever Disease.",79_0,"Gut <i>Akkermansia muciniphila</i>, <i>Prevotellaceae</i>, and <i>Enterobacteriaceae</i> spp. as Possible Markers in Women-Related Nutritional and Clinical Trials: Familial Mediterranean Fever Disease.",,,expanded_disease_list_with_references.csv
Role of mobile health applications in prevention and detection of pandemic disease: A population perspective.,80_0,Role of mobile health applications in prevention and detection of pandemic disease: A population perspective.,,,expanded_disease_list_with_references.csv
A review of proposed mechanisms for neurodegenerative disease.,81_0,A review of proposed mechanisms for neurodegenerative disease.,,,expanded_disease_list_with_references.csv
Residual cardiovascular disease risk in heart failure patients. What is the real role of lipid-lowering therapy?,82_0,Residual cardiovascular disease risk in heart failure patients. What is the real role of lipid-lowering therapy?,,,expanded_disease_list_with_references.csv
Nutritional burden from the global burden of disease.,83_0,Nutritional burden from the global burden of disease.,,,expanded_disease_list_with_references.csv
Lipoprotein(a) and its impact on cardiovascular disease - the Polish perspective: design and first results of the Zabrze-Lipoprotein(a) Registry.,84_0,Lipoprotein(a) and its impact on cardiovascular disease - the Polish perspective: design and first results of the Zabrze-Lipoprotein(a) Registry.,,,expanded_disease_list_with_references.csv
Elevated expression of NLRP3 promotes cigarette smoke-induced airway inflammation in chronic obstructive pulmonary disease.,85_0,Elevated expression of NLRP3 promotes cigarette smoke-induced airway inflammation in chronic obstructive pulmonary disease.,,,expanded_disease_list_with_references.csv
Right subaxillary small incision on low-age and low-weight infants with congenital heart disease.,86_0,Right subaxillary small incision on low-age and low-weight infants with congenital heart disease.,,,expanded_disease_list_with_references.csv
Spectrum of Kikuchi-Fujimoto Disease: A 10-Year Study in a Tertiary Care Centre in South India.,87_0,Spectrum of Kikuchi-Fujimoto Disease: A 10-Year Study in a Tertiary Care Centre in South India.,,,expanded_disease_list_with_references.csv
Biermer's disease unveiled: Bilateral macular hemorrhage as a rare manifestation-A case report.,88_0,Biermer's disease unveiled: Bilateral macular hemorrhage as a rare manifestation-A case report.,,,expanded_disease_list_with_references.csv
Advancing non-alcoholic fatty liver disease prediction: a comprehensive machine learning approach integrating SHAP interpretability and multi-cohort validation.,89_0,Advancing non-alcoholic fatty liver disease prediction: a comprehensive machine learning approach integrating SHAP interpretability and multi-cohort validation.,,,expanded_disease_list_with_references.csv
"""Ups and Downs, Joys and Sorrows"" - Assessment and Clinical Relevance of Patient Priorities in an Interdisciplinary Parkinson's Disease Clinic.",90_0,"""Ups and Downs, Joys and Sorrows"" - Assessment and Clinical Relevance of Patient Priorities in an Interdisciplinary Parkinson's Disease Clinic.",,,expanded_disease_list_with_references.csv
Health-related quality of life with rivaroxaban plus aspirin vs. aspirin alone in chronic stable cardiovascular disease: Cardiovascular Outcomes for People Using Anticoagulation Strategies (COMPASS) trial.,91_0,Health-related quality of life with rivaroxaban plus aspirin vs. aspirin alone in chronic stable cardiovascular disease: Cardiovascular Outcomes for People Using Anticoagulation Strategies (COMPASS) trial.,,,expanded_disease_list_with_references.csv
"Effects of Immunotoxicity biomarkers, essential elements and vitamin D levels on the severity levels of COVID-19 disease in Turkey.",92_0,"Effects of Immunotoxicity biomarkers, essential elements and vitamin D levels on the severity levels of COVID-19 disease in Turkey.",,,expanded_disease_list_with_references.csv
Implication of nutrition in severity of symptoms and treatments in quality of life in Parkinson's disease: a systematic review.,93_0,Implication of nutrition in severity of symptoms and treatments in quality of life in Parkinson's disease: a systematic review.,,,expanded_disease_list_with_references.csv
Cardiometabolic factors and vitamin D deficiency in pediatric patients with chronic kidney disease.,94_0,Cardiometabolic factors and vitamin D deficiency in pediatric patients with chronic kidney disease.,,,expanded_disease_list_with_references.csv
Resveratrol Mitigates Uremic Toxin-Induced Intestinal Barrier Dysfunction in Chronic Kidney Disease by Promoting Mitophagy and Inhibiting Apoptosis Pathways.,95_0,Resveratrol Mitigates Uremic Toxin-Induced Intestinal Barrier Dysfunction in Chronic Kidney Disease by Promoting Mitophagy and Inhibiting Apoptosis Pathways.,,,expanded_disease_list_with_references.csv
Automated mental health screening in pediatric lupus: associations with disease features and treatment.,96_0,Automated mental health screening in pediatric lupus: associations with disease features and treatment.,,,expanded_disease_list_with_references.csv
Exploring the Therapeutic Potential of Vitamin D in Kawasaki Disease and Its Interplay with the COVID-19.,97_0,Exploring the Therapeutic Potential of Vitamin D in Kawasaki Disease and Its Interplay with the COVID-19.,,,expanded_disease_list_with_references.csv
Nanotechnology for Targeted Inflammatory Bowel Disease Therapy: Challenges and Opportunities.,98_0,Nanotechnology for Targeted Inflammatory Bowel Disease Therapy: Challenges and Opportunities.,,,expanded_disease_list_with_references.csv
Reductions in the white-gray functional connectome in preclinical Alzheimer's disease and their associations with amyloid and cognition.,99_0,Reductions in the white-gray functional connectome in preclinical Alzheimer's disease and their associations with amyloid and cognition.,,,expanded_disease_list_with_references.csv
[Prevention strategy for invasive meningococcal disease].,100_0,[Prevention strategy for invasive meningococcal disease].,,,expanded_disease_list_with_references.csv
[Recent evolution of the epidemiology and burden of invasive meningococal disease].,101_0,[Recent evolution of the epidemiology and burden of invasive meningococal disease].,,,expanded_disease_list_with_references.csv
[Parkinson disease].,102_0,[Parkinson disease].,,,expanded_disease_list_with_references.csv
"[Intracardiac thrombosis, a rare complication of Behçet's disease].",103_0,"[Intracardiac thrombosis, a rare complication of Behçet's disease].",,,expanded_disease_list_with_references.csv
"The global, regional, and national burden of myocarditis in 204 countries and territories, 1990-2021: Results from the Global Burden of Disease Study 2021.",104_0,"The global, regional, and national burden of myocarditis in 204 countries and territories, 1990-2021: Results from the Global Burden of Disease Study 2021.",,,expanded_disease_list_with_references.csv
Assessing clinical progression measures in Alzheimer's disease trials: A systematic review and meta-analysis.,105_0,Assessing clinical progression measures in Alzheimer's disease trials: A systematic review and meta-analysis.,,,expanded_disease_list_with_references.csv
Editorial: The Impact of Socioeconomic and Ethnic Factors on Chronic Liver Disease-Author's Reply.,106_0,Editorial: The Impact of Socioeconomic and Ethnic Factors on Chronic Liver Disease-Author's Reply.,,,expanded_disease_list_with_references.csv
Editorial: The Impact of Socioeconomic and Ethnic Factors on Chronic Liver Disease.,107_0,Editorial: The Impact of Socioeconomic and Ethnic Factors on Chronic Liver Disease.,,,expanded_disease_list_with_references.csv
Comparative brain metabolomics reveals shared and distinct metabolic alterations in Alzheimer's disease and progressive supranuclear palsy.,108_0,Comparative brain metabolomics reveals shared and distinct metabolic alterations in Alzheimer's disease and progressive supranuclear palsy.,,,expanded_disease_list_with_references.csv
A machine learning-based workflow for predicting transplant outcomes in patients with sickle cell disease.,109_0,A machine learning-based workflow for predicting transplant outcomes in patients with sickle cell disease.,,,expanded_disease_list_with_references.csv
The effects of conjugated linoleic acid supplementation on cardiovascular risk factors in patients at risk of cardiovascular disease: A GRADE-assessed systematic review and dose-response meta-analysis.,110_0,The effects of conjugated linoleic acid supplementation on cardiovascular risk factors in patients at risk of cardiovascular disease: A GRADE-assessed systematic review and dose-response meta-analysis.,,,expanded_disease_list_with_references.csv
Clinical Manifestations and Adverse Cardiovascular Events in Patients with Cardiovascular Symptoms after mRNA Coronavirus Disease 2019 Vaccines.,111_0,Clinical Manifestations and Adverse Cardiovascular Events in Patients with Cardiovascular Symptoms after mRNA Coronavirus Disease 2019 Vaccines.,,,expanded_disease_list_with_references.csv
"First-in-Human Evaluation of Safety, Pharmacokinetics and Muscle Glycogen Lowering of a Novel Glycogen Synthase 1 Inhibitor for the Treatment of Pompe Disease.",112_0,"First-in-Human Evaluation of Safety, Pharmacokinetics and Muscle Glycogen Lowering of a Novel Glycogen Synthase 1 Inhibitor for the Treatment of Pompe Disease.",,,expanded_disease_list_with_references.csv
