text,chunk_id,title,publication_date,authors,disease
"palliative care. Of note, the hypothetical DMT efficacies used in our exploratory analysis are highly speculative. Furthermore, the DMTs currently under development vary in mechanism of action (small molecule, ASO, gene therapy), route of administration (oral, intrathecal, intraparenchymal), and once vs recurrent therapy; these contingencies make it difficult at this time to assign a DMT price in our exploratory analysis. Future cost-effectiveness models based on settled regimens and clinical trial",0_13,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"based on settled regimens and clinical trial efficacy data should estimate the value-based price of each DMT under accepted willingness to pay per QALY threshold for a given country. Our analysis had several limitations. First, our projections for TFC progression are uncertain, given follow-up data from TRACK-HD are limited to 3 years<sup><xref rid=""R17"" ref-type=""bibr"">17</xref></sup> and our assumption that declines in TFC score progress at a constant rate thereafter. We addressed this limitation by",0_14,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"rate thereafter. We addressed this limitation by varying the 12-month and 36-month TFC outcomes in sensitivity analyses, which provides a range of potential progression trajectories, and by applying variable rate ratios to the rate of progression in our exploratory analyses. We also validated our assumption of a constant progression rate through comparison with the Enroll-HD database.<sup><xref rid=""R18"" ref-type=""bibr"">18</xref>,<xref rid=""R19"" ref-type=""bibr"">19</xref></sup> Nonetheless, future research",0_15,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"Nonetheless, future research with longer-term follow-up of people may identify distinct progression trajectories that do not follow a linear path. Second, our analysis focused on the TFC score because it is commonly used to assess an individual's ability to function in daily life, the availability of longitudinal data, and the availability of cost and utility values estimated within the broader TFC-based Shoulson and Fahn categories. However, the TFC score is limited in that it does not capture the",0_16,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"score is limited in that it does not capture the emotional, relational, or psychological stressors associated with HD, including in individuals who have yet to experience motor symptom onset, and has been shown to be insensitive to quality of life, particularly neuropsychiatric symptoms.<sup><xref rid=""R32"" ref-type=""bibr"">32</xref>,<xref rid=""R33"" ref-type=""bibr"">33</xref></sup> Based on the new HD Integrated Staging System, brain deterioration precedes cognitive and motor manifestation, which precedes",0_17,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"cognitive and motor manifestation, which precedes functional decline.<sup><xref rid=""R21"" ref-type=""bibr"">21</xref></sup> The first functional decline tends to be a modification at one's occupation because of a disease effect (motor and/or cognitive). Neuropsychiatric symptoms can have a profound impact on both the person with HD and caregivers, especially when characterized by aggression.<sup><xref rid=""R34"" ref-type=""bibr"">34</xref></sup> These same burdens are particularly consequential to the families",0_18,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"are particularly consequential to the families and children of individuals with HD.<sup><xref rid=""R32"" ref-type=""bibr"">32</xref>,<xref rid=""R35"" ref-type=""bibr"">35</xref></sup> Such problems can also affect activities of daily living that are indexed by the TFC; however, the TFC does not consider specifically how neuropsychiatric symptoms might affect daily functioning. Thus, the role of neuropsychiatric symptoms in progression is complicated because there is not a clear tracking with progression in other",0_19,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"is not a clear tracking with progression in other domains, such as motor. Furthermore, neuropsychiatric symptoms such as anxiety and depression can be treated with antipsychotics, whereas cognitive decline (for example) cannot. Future iterations of our modeling framework should include these considerations as relevant data become available. Third, the estimates for costs and utilities were derived from a burden-of-illness (BOI) study with increasingly smaller sample sizes of individuals with lower TFC",0_20,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"sample sizes of individuals with lower TFC scores. This was particularly true for societal costs, those of which for the Shoulson and Fahn III and IV health states were obtained from a sample of only 2 individuals. Relatedly, professional caregiving (i.e., nursing home) services were included in the direct medical cost category; however, the cost data were only available for a subgroup of participants who responded to the BOI's patient survey; therefore, our direct medical costs may be underestimated",0_21,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"our direct medical costs may be underestimated because they fail to capture the cost of professional caregiving services for a subgroup of the population. We accounted for these parameter uncertainties by modeling the full ranges of possible values, derived from each estimates' standard deviation, in sensitivity analyses. Fourth, we did not consider safety impacts of DMTs because they are currently unknown; we assume that any DMT that eventually makes it to market will have a favorable risk-benefit profile",0_22,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"market will have a favorable risk-benefit profile appropriate for the indicated population; however, trial-observed major adverse events may have important impacts on cost-effectiveness estimates. Last, our results focused on a 40-year-old population only. Younger people with HD who may be years away from presenting signs and symptoms of disease may benefit from future DMTs; however, the ethical considerations<sup><xref rid=""R36"" ref-type=""bibr"">36</xref></sup> and risk-benefit profile of treating these",0_23,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"and risk-benefit profile of treating these individuals is beyond the current scope of this exploratory analysis. Ultimately, our model could be adapted by future researchers to consider treatment prioritization of different age groups, CAG repeats, and other factors. In conclusion, our novel HD-modeling framework estimates HD progression over a lifetime and the lifetime costs and QALYs. We showed that the health benefits and value of a novel DMT increase as the DMT efficacy increases; however, the",0_24,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"as the DMT efficacy increases; however, the tradeoffs between longer life expectancy and greater cost and prolonged time spent with a lower quality of life should be considered in future health economic evaluations of forthcoming treatments. Our framework can be used for future HD cost-effectiveness models as clinical trial evidence becomes available.<boxed-text id=""B1"" position=""float""><sec><title>TAKE-HOME POINTS</title><p><list list-type=""simple""><list-item><p>→ Huntington disease (HD) is a rare,",0_25,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"Huntington disease (HD) is a rare, inherited, neurodegenerative disorder characterized by progressive motor symptoms including involuntary choreatic movements as well as cognitive, behavioral, and psychiatric changes.</p></list-item><list-item><p>→ Potential disease-modifying treatments (DMTs) are in development, but no clinical trial data are currently available.</p></list-item><list-item><p>→ In anticipation of future DMTs for HD, we aimed to estimate the long-term natural history of HD progression and",0_26,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"long-term natural history of HD progression and explore the efficacy and potential value of hypothetical DMTs to treat HD using a decision-analytic modeling framework.</p></list-item><list-item><p>→ We estimated that the health benefits and value of a novel DMT increase as the DMT efficacy increases; however, the tradeoffs between longer life expectancy and greater cost and prolonged time spent with a lower quality of life should be considered in future health economic evaluations of forthcoming",0_27,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
future health economic evaluations of forthcoming treatments.</p></list-item><list-item><p>→ Our framework can be used for future HD cost-effectiveness models as clinical trial evidence becomes available.</p></list-item></list></p></sec></boxed-text>,0_28,Long-Term Health Outcomes of Huntington Disease and the Impact of Future Disease-Modifying Treatments,10 2024,,Huntington_Disease
"Age‐ and disease‐related autophagy impairment in Huntington disease: New insights from direct neuronal reprogramming Autophagy impairment in Huntington disease (HD) has been reported for almost two decades. However, the molecular mechanisms underlying this phenomenon are still unclear. This is partially because it is challenging to model the impact of the disease‐causing mutation, aging, as well as the selective vulnerability of neurons in a single model. Recently developed direct neuronal reprogramming",1_0,Age‐ and disease‐related autophagy impairment in Huntington disease: New insights from direct neuronal reprogramming,23 7 2024,,Huntington_Disease
Recently developed direct neuronal reprogramming that allows researchers to induce neurons‐of‐interest retaining biological aging information made it possible to establish HD cellular models to study more relevant age‐ and disease‐related molecular changes in neurons. We here summarized the findings from a few latest studies utilizing directly reprogrammed HD neurons and discussed the new insights they brought to the understanding of the age‐ and disease‐related autophagy impairment in HD. It is,1_1,Age‐ and disease‐related autophagy impairment in Huntington disease: New insights from direct neuronal reprogramming,23 7 2024,,Huntington_Disease
disease‐related autophagy impairment in HD. It is challenging to model the impact of aging in age‐related disease like Huntington disease (HD). Recently developed direct neuronal reprogramming allows researchers to induce neurons‐of‐interest retaining biological aging information. We here summarized the findings from a few latest studies utilizing directly reprogrammed HD neurons and discussed the new insights they brought to the understanding of the age‐ and disease‐related autophagy impairment in,1_2,Age‐ and disease‐related autophagy impairment in Huntington disease: New insights from direct neuronal reprogramming,23 7 2024,,Huntington_Disease
"age‐ and disease‐related autophagy impairment in HD.<boxed-text position=""anchor"" content-type=""graphic"" id=""acel14285-blkfxd-0001""><graphic http://www.w3.org/1999/xlink href=""ACEL-23-e14285-g001.jpg"" position=""anchor"" id=""jats-graphic-1""></graphic></boxed-text>",1_3,Age‐ and disease‐related autophagy impairment in Huntington disease: New insights from direct neuronal reprogramming,23 7 2024,,Huntington_Disease
CL and JY discussed the idea of this manuscript; CL prepared the initial draft; JY finalized the draft and made the figure. The authors declare no competing interests.,1_4,Age‐ and disease‐related autophagy impairment in Huntington disease: New insights from direct neuronal reprogramming,23 7 2024,,Huntington_Disease
"Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease Huntington disease (HD) is a dominantly inherited neurodegenerative disorder caused by a CAG expansion on the huntingtin (<italic toggle=""yes"">HTT</italic>) gene and is characterized by progressive motor, cognitive, and neuropsychiatric decline. Recently, new genetic factors besides CAG repeats have been implicated in the disease pathogenesis. Most genetic modifiers are involved in DNA repair pathways and, as the cause of the loss",2_0,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"DNA repair pathways and, as the cause of the loss of CAA interruption in the <italic toggle=""yes"">HTT</italic> gene, they exert their main influence through somatic expansion. However, this mechanism might not be the only driver of HD pathogenesis, and future studies are warranted in this field. The aim of the present review is to dissect the many faces of genetics in HD pathogenesis, from cis- and trans-acting genetic modifiers to RNA toxicity, mitochondrial DNA mutations, and epigenetics factors.",2_1,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"DNA mutations, and epigenetics factors. Exploring genetic modifiers of HD onset and progression appears crucial to elucidate not only disease pathogenesis, but also to improve disease prediction and prevention, develop biomarkers of disease progression and response to therapies, and recognize new therapeutic opportunities. Since the same genetic mechanisms are also described in other repeat expansion diseases, their implications might encompass the whole spectrum of these disorders. Huntington disease (HD)",2_2,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"of these disorders. Huntington disease (HD) is a dominantly inherited neurodegenerative disorder characterized by motor, cognitive, and neuropsychiatric features [<xref rid=""B1-genes-15-00807"" ref-type=""bibr"">1</xref>]. It is caused by an expanded CAG repeat in exon 1 of the huntingtin (<italic toggle=""yes"">HTT</italic>) gene [<xref rid=""B2-genes-15-00807"" ref-type=""bibr"">2</xref>]. The CAG repeat length explains around 50–70% of the variability in the age at onset (AAO) of HD [<xref",2_3,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"in the age at onset (AAO) of HD [<xref rid=""B3-genes-15-00807"" ref-type=""bibr"">3</xref>,<xref rid=""B4-genes-15-00807"" ref-type=""bibr"">4</xref>]. In fact, two individuals with an identical CAG repeat length can develop HD symptoms decades apart [<xref rid=""B5-genes-15-00807"" ref-type=""bibr"">5</xref>]. This is particularly evident in individuals carrying reduced penetrance alleles ranging from 36 to 39 CAG, who might develop HD at very late ages [<xref rid=""B6-genes-15-00807"" ref-type=""bibr"">6</xref>]. The",2_4,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"ref-type=""bibr"">6</xref>]. The unexplained variability in HD onset and pathogenesis underscores the presence of additional genetic factors that exert a crucial influence [<xref rid=""B7-genes-15-00807"" ref-type=""bibr"">7</xref>,<xref rid=""B8-genes-15-00807"" ref-type=""bibr"">8</xref>,<xref rid=""B9-genes-15-00807"" ref-type=""bibr"">9</xref>]. This highlights the necessity for further investigation into the intricate genetic landscape contributing to HD. In the last few years, dramatic advances in sequencing",2_5,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"last few years, dramatic advances in sequencing technology and the availability of larger patient cohorts have moved the HD genetic field forward, identifying modifiers on chromosomes 8 and 15 mainly involved in the DNA mismatch repair pathway [<xref rid=""B10-genes-15-00807"" ref-type=""bibr"">10</xref>,<xref rid=""B11-genes-15-00807"" ref-type=""bibr"">11</xref>,<xref rid=""B12-genes-15-00807"" ref-type=""bibr"">12</xref>]. In addition, cis-acting factors in the <italic toggle=""yes"">HTT</italic> locus have also been",2_6,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"toggle=""yes"">HTT</italic> locus have also been discovered [<xref rid=""B13-genes-15-00807"" ref-type=""bibr"">13</xref>] which can modulate disease frequency [<xref rid=""B14-genes-15-00807"" ref-type=""bibr"">14</xref>,<xref rid=""B15-genes-15-00807"" ref-type=""bibr"">15</xref>] and expressivity [<xref rid=""B16-genes-15-00807"" ref-type=""bibr"">16</xref>,<xref rid=""B17-genes-15-00807"" ref-type=""bibr"">17</xref>]: particularly, the loss of the CAA interruption variant has raised great interest, especially in carriers of",2_7,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"raised great interest, especially in carriers of reduced penetrance alleles [<xref rid=""B18-genes-15-00807"" ref-type=""bibr"">18</xref>,<xref rid=""B19-genes-15-00807"" ref-type=""bibr"">19</xref>,<xref rid=""B20-genes-15-00807"" ref-type=""bibr"">20</xref>,<xref rid=""B21-genes-15-00807"" ref-type=""bibr"">21</xref>,<xref rid=""B22-genes-15-00807"" ref-type=""bibr"">22</xref>]. Genetic modifiers exert their main effect through somatic expansions of the CAG triplet, which appears to be a key driver of HD pathogenesis.",2_8,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"appears to be a key driver of HD pathogenesis. Indeed, the <italic toggle=""yes"">HTT</italic> CAG displays somatic instability, which is greater in the brain and in areas most affected by HD (i.e., particularly the caudate) [<xref rid=""B8-genes-15-00807"" ref-type=""bibr"">8</xref>,<xref rid=""B23-genes-15-00807"" ref-type=""bibr"">23</xref>,<xref rid=""B24-genes-15-00807"" ref-type=""bibr"">24</xref>,<xref rid=""B25-genes-15-00807"" ref-type=""bibr"">25</xref>,<xref rid=""B26-genes-15-00807"" ref-type=""bibr"">26</xref>].",2_9,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"ref-type=""bibr"">26</xref>]. Research of surrogates of somatic expansion in peripheral tissues is mandatory, as it has been demonstrated that higher blood DNA CAG somatic expansions are associated with worse outcomes [<xref rid=""B27-genes-15-00807"" ref-type=""bibr"">27</xref>]. RNA-related pathology, mitochondrial DNA mutations, and epigenetic alterations are emerging aspects in HD genetics research that might contribute to the disentangling of the disease pathogenesis, as well as the identification of",2_10,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"pathogenesis, as well as the identification of potential biomarkers of early disease stages and disease progression, and therapeutic targets [<xref rid=""B28-genes-15-00807"" ref-type=""bibr"">28</xref>,<xref rid=""B29-genes-15-00807"" ref-type=""bibr"">29</xref>]. In this review, we first provide an overview of the complex role of genetics in HD, in addition to the expanded CAG repeat mutation. We describe gene modifiers including cis- and trans-acting candidate genetic alterations that are thought to have a",2_11,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"genetic alterations that are thought to have a relevant role in HD AAO and progression. As the ultimate objective to further improve knowledge in this field, we focus on targets for therapeutic interventions. The contribution of genetics to the development of therapies is fundamental if we consider that drug trials supported by genetics can potentially double clinical success rates [<xref rid=""B30-genes-15-00807"" ref-type=""bibr"">30</xref>,<xref rid=""B31-genes-15-00807"" ref-type=""bibr"">31</xref>] and",2_12,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"ref-type=""bibr"">31</xref>] and two-thirds of 2021 FDA-approved drugs are supported by human genetics evidence [<xref rid=""B32-genes-15-00807"" ref-type=""bibr"">32</xref>]. Finally, the implications of pharmaceutical research into genetic modifiers of HD can be extrapolated to encompass other CAG/polyglutamine expansion disorders that share genetic similarities with HD, as will also be elucidated in this review. The typical sequence of the <italic toggle=""yes"">HTT</italic> repeat tract accounts for a number",2_13,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"repeat tract accounts for a number of CAG repeats, followed downstream by a 12-base-pair interrupting sequence (CAA-CAG-CCG-CCA) and a subsequent CCG tract. According to the traditional view of the disease, HD pathogenesis has always been related to the toxic effect of the protein through the Poly-Q tract in the huntingtin protein. Since both CAG and CAA encode glutamine, a change in the final CAG-CAA sequence in the <italic toggle=""yes"">HTT</italic> locus was assumed to be irrelevant. Notwithstanding",2_14,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"was assumed to be irrelevant. Notwithstanding this, three concurrent genetic studies supported that CAG length is more predictive than polyglutamine length for HD AAO [<xref rid=""B12-genes-15-00807"" ref-type=""bibr"">12</xref>,<xref rid=""B18-genes-15-00807"" ref-type=""bibr"">18</xref>,<xref rid=""B19-genes-15-00807"" ref-type=""bibr"">19</xref>]. The Genome Wide Association Study (GWAS) on genetic modifiers from the GeM-HD consortium detected two association signals at the <italic toggle=""yes"">HTT</italic> locus",2_15,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"at the <italic toggle=""yes"">HTT</italic> locus influencing AAO [<xref rid=""B12-genes-15-00807"" ref-type=""bibr"">12</xref>]. The other two studies identified a variant characterized by the loss of the CAA-CAG sequence at the end of the <italic toggle=""yes"">HTT</italic> locus, thus extending the uninterrupted CAG length, leaving the polyglutamine length unchanged [<xref rid=""B12-genes-15-00807"" ref-type=""bibr"">12</xref>,<xref rid=""B18-genes-15-00807"" ref-type=""bibr"">18</xref>,<xref rid=""B19-genes-15-00807""",2_16,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"rid=""B19-genes-15-00807"" ref-type=""bibr"">19</xref>]. This variant was defined as the loss of interruption (LOI) and was associated with a hastened age of onset of approximately 9 years [<xref rid=""B19-genes-15-00807"" ref-type=""bibr"">19</xref>] Conversely, a duplication of the interruption was associated with the opposite effect, delaying the AAO. Somatic repeat instability is the most probable mechanism mediating the LOI effect in low penetrance alleles since they were associated with increased somatic",2_17,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"since they were associated with increased somatic expansions in the blood and in the germline [<xref rid=""B19-genes-15-00807"" ref-type=""bibr"">19</xref>]. However, somatic instability might not be the only driver of the LOI. Indeed, possible alternative pathogenic processes have been suggested, such as repeat-associated non-AUG-dependent translation, CAG RNA toxicity (which will be described later in the text), and spliceosome dysregulation [<xref rid=""B33-genes-15-00807"" ref-type=""bibr"">33</xref>,<xref",2_18,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"ref-type=""bibr"">33</xref>,<xref rid=""B34-genes-15-00807"" ref-type=""bibr"">34</xref>,<xref rid=""B35-genes-15-00807"" ref-type=""bibr"">35</xref>,<xref rid=""B36-genes-15-00807"" ref-type=""bibr"">36</xref>]. LOI has implications at different levels. From a clinical point of view, although rare (0.9% to 2.5% in fully penetrant alleles [<xref rid=""B19-genes-15-00807"" ref-type=""bibr"">19</xref>], LOI is especially important to certain patient sub-populations, in particular in reduced penetrance allele carriers (i.e.,",2_19,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"in reduced penetrance allele carriers (i.e., CAG 36-39) [<xref rid=""B37-genes-15-00807"" ref-type=""bibr"">37</xref>,<xref rid=""B38-genes-15-00807"" ref-type=""bibr"">38</xref>]. Approximately a third of symptomatic carriers of low penetrance alleles harbor this variant [<xref rid=""B19-genes-15-00807"" ref-type=""bibr"">19</xref>,<xref rid=""B20-genes-15-00807"" ref-type=""bibr"">20</xref>]. As a consequence, LOI influence could be taken into account by genetic counseling guidelines in the future when patients carry",2_20,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"guidelines in the future when patients carry low penetrance alleles [<xref rid=""B39-genes-15-00807"" ref-type=""bibr"">39</xref>]. At a diagnostic level, it should be considered that current diagnostic tests do not recognize them, since they only assess the length of amplified products and do not take DNA sequence into account [<xref rid=""B40-genes-15-00807"" ref-type=""bibr"">40</xref>]. Thus, developing an LOI-specific PCR assay may complement genetic testing in the future. Finally, interruptions represent a",2_21,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
"in the future. Finally, interruptions represent a potential therapeutic target, not only in HD but also for other repeat expansion disorders [<xref rid=""B41-genes-15-00807"" ref-type=""bibr"">41</xref>,<xref rid=""B42-genes-15-00807"" ref-type=""bibr"">42</xref>,<xref rid=""B43-genes-15-00807"" ref-type=""bibr"">43</xref>]. At present, different therapeutic approaches are under investigation to interfere with somatic repeat instability in preclinical studies; the CRISPR-Cas9 technique might be used to introduce",2_22,Beyond CAG Repeats: The Multifaceted Role of Genetics in Huntington Disease,19 6 2024,,Huntington_Disease
