text,chunk_id,title,publication_date,authors,disease
"exacerbated by VLCFA cytotoxicity,<sup><xref rid=""R1"" ref-type=""bibr"">1</xref></sup> and proinflammatory monocytes.<sup><xref rid=""R4"" ref-type=""bibr"">4</xref></sup> Unlike peroxisomal biogenesis disorders, X-ALD does not appear to have a global impact on peroxisomal pathways and is thought to represent an isolated VLCFA defect. However, ABCD2, a peroxisomal ABC half-transporter highly homologous to ABCD1, may potentially alleviate peroxisomal pathology resulting from <italic toggle=""yes"">ABCD1</italic>",0_18,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"from <italic toggle=""yes"">ABCD1</italic> LOF. It demonstrates shared substrate specificity, can heterodimerize with ABCD1, and its overexpression in mice is shown to reduce VLCFA accumulation.<sup><xref rid=""R5"" ref-type=""bibr"">5</xref>,<xref rid=""R16"" ref-type=""bibr"">16</xref></sup> Nonetheless, while ABCD2 was found to modify metabolic impairment in mice,<sup><xref rid=""R17"" ref-type=""bibr"">17</xref></sup> and it is not considered a phenotypic modifier in humans.<sup><xref rid=""R18""",0_19,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"modifier in humans.<sup><xref rid=""R18"" ref-type=""bibr"">18</xref></sup> Another challenge in X-ALD research is the difficulty of replicating X-ALD pathology in animal models. Despite ABCD1’s high interspecies conservation, animal models fail to mimic the inflammatory demyelination observed in ccALD.<sup><xref rid=""R5"" ref-type=""bibr"">5</xref></sup>",0_20,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"<italic toggle=""yes"">Abcd1</italic> hemizygous null mice show axonal degeneration of the sciatic nerve and spinal cord long tracts and hypermyelination. These symptoms have earlier onsets in <italic toggle=""yes"">a Abcd1:Abcd2</italic> double null mouse. <italic toggle=""yes"">In vitro</italic>, oligodendrocytes of Abcd1 null mice showed increased death rate during induced demyelination.<sup><xref rid=""R19"" ref-type=""bibr"">19</xref></sup> Biochemically, elevated VLCFA levels are noted across various tissues,",0_21,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"VLCFA levels are noted across various tissues, including a 2–8-fold increase in hexacosanoic acid,<sup><xref rid=""R5"" ref-type=""bibr"">5</xref>,<xref rid=""R20"" ref-type=""bibr"">20</xref></sup> yet no diminution in peroxisomal β-oxidation activity was evidenced in mouse fibroblasts,<sup><xref rid=""R21"" ref-type=""bibr"">21</xref></sup> as opposed to human fibroblasts.<sup><xref rid=""R22"" ref-type=""bibr"">22</xref></sup> Additionally, these models do not exhibit adrenal pathology analogous to that seen in human",0_22,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"adrenal pathology analogous to that seen in human X-ALD. Zebrafish models have demonstrated oligodendrocyte loss and myelin degradation with a modest VLCFA elevation (1.4–1.9-fold increase in C26:0) with unaltered cortisol levels. Nematode models deficient in <italic toggle=""yes"">pmp-4</italic> exhibit axonal degeneration affecting locomotion and a 25% increase in C26:0. <italic toggle=""yes"">Drosophila melanogaster</italic> is one of the fundamental genetic models and has been extraordinarily successful in",0_23,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"models and has been extraordinarily successful in recent studies of rare and undiagnosed genetic disorders <sup><xref rid=""R23"" ref-type=""bibr"">23</xref>,<xref rid=""R24"" ref-type=""bibr"">24</xref></sup>. Our group has also specifically studied peroxisomal genes in flies leading to novel disease insights and establishing <italic toggle=""yes"">Drosophila</italic> as a key pre-clinical model for peroxisomal disease <sup><xref rid=""R25"" ref-type=""bibr"">25</xref>–<xref rid=""R28"" ref-type=""bibr"">28</xref></sup>.",0_24,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"rid=""R28"" ref-type=""bibr"">28</xref></sup>. Detailed studies of X-ALD pathogenic mechanisms in <italic toggle=""yes"">Drosophila</italic> could provide complementary insights to the existing vertebrate models <sup><xref rid=""R5"" ref-type=""bibr"">5</xref></sup>. First, related peroxisomal genes such as ACOX1 have been studied in fly models, uncovering a novel human genetic disorder, Mitchell syndrome.<sup><xref rid=""R28"" ref-type=""bibr"">28</xref></sup> Also, as previously noted, <italic",0_25,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"Also, as previously noted, <italic toggle=""yes"">Abcd2</italic> may compensate in mice, but in flies there is a single <italic toggle=""yes"">Drosophila</italic> ortholog <italic toggle=""yes"">Abcd1</italic> (<italic toggle=""yes"">CG2316</italic>) for both vertebrate <italic toggle=""yes"">ABCD1</italic> and <italic toggle=""yes"">ABCD2</italic>. However, the <italic toggle=""yes"">Drosophila</italic> gene is on the 4th chromosome and has not been extensively studied. Preliminary work has shown that ubiquitous",0_26,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"Preliminary work has shown that ubiquitous expression of Abcd1 RNAi induced defects in pigment glia (glial cells that support photoreceptors) and led to progressive loss of photoreceptors.<sup><xref rid=""R29"" ref-type=""bibr"">29</xref></sup> Additionally, other genes in the fly, namely bubblegum (bgm) and double-bubble (dbb), a pair of homologous acyl-CoA synthetases that catalyze VLCFA esterification to CoA preceding Abcd1 transport activity, have been studied to gain insight into ALD. <italic",0_27,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"been studied to gain insight into ALD. <italic toggle=""yes"">bgm</italic> homozygous null mutants displayed vision impairments linked to optic lobe anomalies, characterized by numerous vacuoles and the depletion of photoreceptors and pigment cells. These impairments were largely mitigated by dietary intervention with glyceryl trioleate oil, one of the two fatty acid components in Lorenzo’s oil that was originally investigated for the treatment of X-ALD and works by preventing the excessive accumulation of",0_28,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"works by preventing the excessive accumulation of VLCFA. Furthermore, a double knockout of bgm and dbb resulted in significantly amplified neurodegeneration within the eye, manifesting as acute loss of lipid- and membrane-rich pigment photoreceptors, and adjacent glia <sup><xref rid=""R30"" ref-type=""bibr"">30</xref></sup>. In this study, we use knockdown and loss-of-function mutations in the fly <italic toggle=""yes"">Abcd1</italic> gene, and we designed transgenic flies that overexpress the human <italic",0_29,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"flies that overexpress the human <italic toggle=""yes"">ABCD1</italic> gene. We report a range of phenotypes and explore the implications on peroxisome dynamics and function.   <italic toggle=""yes"">Drosophila</italic> studies of X-ALD hold promise for providing novel insights into the molecular and biochemical pathogenesis of this neurological disorder. Some insight into X-ALD has come from studies on two VLCFA synthetases, <italic toggle=""yes"">bgm</italic> and <italic toggle=""yes"">dbb.</italic> LOF of",0_30,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"and <italic toggle=""yes"">dbb.</italic> LOF of <italic toggle=""yes"">bgm</italic> causes retinal degeneration, with the formation of vacuoles and the loss of photoreceptors and surrounding pigment cells. <italic toggle=""yes"">dbb</italic> knockout showed reduced survival and decreased locomotion activity and the accumulation of C26:1/C19:0, and C24:1/C19:0, fatty acids.<sup><xref rid=""R30"" ref-type=""bibr"">30</xref></sup> For <italic toggle=""yes"">bgm</italic> LOF, both accumulation of VLCFA and degenerative",0_31,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"LOF, both accumulation of VLCFA and degenerative symptoms were ameliorated with food enriched with oleic acid (C18:1),<sup><xref rid=""R42"" ref-type=""bibr"">42</xref></sup> or with medium chain fatty acids.<sup><xref rid=""R29"" ref-type=""bibr"">29</xref></sup> However these fly models are within the same VLCFA pathway but do not address the ortholog of the human <italic toggle=""yes"">ABCD1</italic> gene. Furthermore, the human orthologs of <italic toggle=""yes"">bgm</italic>, <italic toggle=""yes"">ACSBG1</italic>",0_32,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"<italic toggle=""yes"">ACSBG1</italic> and <italic toggle=""yes"">ACSBG2</italic>, are not currently associated with any human disease.<sup><xref rid=""R43"" ref-type=""bibr"">43</xref></sup> We also studied the <italic toggle=""yes"">Acox1</italic> gene in <italic toggle=""yes"">Drosophila</italic> downstream of <italic toggle=""yes"">ABCD1,</italic> and identified a unique <italic toggle=""yes"">ACOX1</italic> variant that led to gain-of-function and lipid droplet accumulation (Mitchell syndrome, MIM 618960).<sup><xref",0_33,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"(Mitchell syndrome, MIM 618960).<sup><xref rid=""R28"" ref-type=""bibr"">28</xref></sup> However, again this study does not address the <italic toggle=""yes"">Drosophila Abcd1</italic> ortholog. Although X-ALD is the most common peroxisomal disorder, <italic toggle=""yes"">Drosophila</italic> studies can provide mechanistic disease insights. Previous studies of <italic toggle=""yes"">Drosophila Abcd1</italic> have been somewhat limited by the location of the gene in the fly genome on the small heterochromatic",0_34,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"in the fly genome on the small heterochromatic 4<sup>th</sup> chromosome, a chromosome in flies that has fewer genetic tools.<sup><xref rid=""R44"" ref-type=""bibr"">44</xref></sup> This has limited the genetic studies of this gene in flies. A retinal phenotype was reported with RNAi knockdown of <italic toggle=""yes"">Abcd1,</italic> the only known study on this gene to date.<sup><xref rid=""R29"" ref-type=""bibr"">29</xref></sup> Here, using RNAi knockdown and genetic mutation of <italic",0_35,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"RNAi knockdown and genetic mutation of <italic toggle=""yes"">Abcd1</italic>, we show that LOF of <italic toggle=""yes"">Abcd1</italic> impacts survival, motor function, the accumulation of the semeiotic C26:0, and buildup of lipid droplets (LD) in the retina. To the best of our knowledge, this is the first evidence of C26:0 accumulation in fly model of X-ALD. Our RNAi model, in contrast to the previous model<sup><xref rid=""R29"" ref-type=""bibr"">29</xref></sup> that exhibited retinal degeneration, also",0_36,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"that exhibited retinal degeneration, also demonstrates significantly reduced survival and peroxisomal abundance. The previous study used a different RNAi line <italic toggle=""yes"">Abcd</italic><sup><italic toggle=""yes"">HMS02382</italic></sup> and we utilized the <italic toggle=""yes"">daughterless (da)</italic> driver, a transcription factor expressed early in development, instead of the tubulin- and <italic toggle=""yes"">repo-GAL4</italic> drivers used in the earlier model.<sup><xref rid=""R29""",0_37,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"used in the earlier model.<sup><xref rid=""R29"" ref-type=""bibr"">29</xref></sup> This difference in genetic drivers might explain the more pronounced developmental phenotype observed in our study. In our model, <italic toggle=""yes"">Abcd1</italic> was knocked down in photoreceptors using the <italic toggle=""yes"">Rh1-GAL4</italic> driver, and we observed the accumulation of interommatidial LD. We suspect that this LD accumulation is linked to the overproduction of reactive oxygen species (ROS). In humans and",0_38,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"of reactive oxygen species (ROS). In humans and mice, <italic toggle=""yes"">ABCD1</italic> is primarily expressed in glial cells and is largely absent from neurons. In flies, LD accumulation in glia has been closely associated with ROS overproduction.<sup><xref rid=""R45"" ref-type=""bibr"">45</xref>,<xref rid=""R46"" ref-type=""bibr"">46</xref></sup> The build-up of glial LDs has been connected to deficiency in <italic toggle=""yes"">Acox1</italic>.<sup><xref rid=""R28"" ref-type=""bibr"">28</xref></sup>",0_39,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
"<italic toggle=""yes"">ACOX1</italic> deficiency is linked to a severe disorder that mimics peroxisomal biogenesis defects, known as pseudoneonatal adrenoleukodystrophy. Our results suggest a primarily glial metabolic alteration that could contribute to neurodegenerative pathology independently of neurons, similar to what is observed in <italic toggle=""yes"">ACOX1</italic> disorders. In our model, elevations in VLCFAs were observed in both RNAi-mediated knockdown and genetic LOF of <italic",0_40,"Genetic analysis of the X-linked Adrenoleukodystrophy <italic toggle=""yes"">ABCD1 gene</italic> in <italic toggle=""yes"">Drosophila</italic> uncovers a role in Peroxisomal dynamics",25 9 2024,,X-linked_Adrenoleukodystrophy
