text,chunk_id,title,publication_date,authors,disease
"undergone standardised CLIA germline testing for <italic toggle=""yes"">VHL</italic> without any detectable alterations, and more recently patients III:1, III:4, and III:25 had both CLIA germline testing and karyotype analysis, with all results demonstrating no <italic toggle=""yes"">VHL</italic> alterations. Recently, a cryptic <italic toggle=""yes"">VHL</italic> E1’ exon has been identified that demonstrates at least six known germline variants, two of them have been shown to be pathogenic in patients",0_10,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"them have been shown to be pathogenic in patients presenting with VHL clinical features.<xref rid=""R12"" ref-type=""bibr""><sup>12</sup></xref> This cryptic exon is not covered by conventional testing and therefore was sequenced on a research basis in eight family members, six affected and two unaffected, and all eight were shown to have the wild-type sequence (<xref rid=""SP1"" ref-type=""supplementary-material"">online supplemental figure S1</xref>). Patient III:1 underwent a right partial nephrectomy resulting",0_11,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"underwent a right partial nephrectomy resulting in the resection of three ccRCC WHO/ISUP grade 2 tumours ranging in size from 0.8 to 2.0 in the largest dimension (<xref rid=""F1"" ref-type=""fig"">figure 1B</xref>). The 2.0 cm tumour was evaluated using the TruSight Oncology 500 Gene Panel (V.3) and DNA analysis detected no pathogenic alterations in either the <italic toggle=""yes"">VHL</italic> gene or any other cancer genes (<xref rid=""SP1"" ref-type=""supplementary-material"">online supplemental table",0_12,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"supplemental table S3</xref>). However, RNA analysis identified a unique fusion transcript in four reads, containing the sequences from the end of <italic toggle=""yes"">VHL</italic> exon 2 and the alternate transcript ENST00000455274 exon 5 of <italic toggle=""yes"">TTLL3</italic> in a tail–tail configuration (<xref rid=""F2"" ref-type=""fig"">figure 2</xref> and <xref rid=""SP1"" ref-type=""supplementary-material"">online supplemental table S3</xref>). The <italic toggle=""yes"">TTLL3</italic> (Tubulin Tyrosine Ligase",0_13,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"(Tubulin Tyrosine Ligase Like 3) gene is located on chromosome 3p25.3 telomeric to <italic toggle=""yes"">VHL</italic>, suggesting the possibility of a chromosomal inversion with breakpoints within the <italic toggle=""yes"">TTLL3</italic> and <italic toggle=""yes"">VHL</italic> genes. This potential inversion was next investigated at the DNA level in the germline. PCR analysis of germline DNA from patient III:1 using primer sets designed to bind near the potential sites for the inversion breakpoints resulted in",0_14,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"sites for the inversion breakpoints resulted in a novel PCR product. Sanger sequencing confirmed the chromosome 3p inversion, with both the left and the right breakpoints occurring within <italic toggle=""yes"">Alu</italic> repeats, an <italic toggle=""yes"">AluY</italic> at Hg19 chr3:9898876–9899184 and an <italic toggle=""yes"">AluYa5</italic> at Hg19 chr3:10189995–10190297 (<xref rid=""F2"" ref-type=""fig"">figure 2</xref>). This is consistent with a balanced inversion of 2 91 269 bp between <italic",0_15,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"balanced inversion of 2 91 269 bp between <italic toggle=""yes"">VHL</italic> intron 2 and the 3’untranslated region (UTR) of <italic toggle=""yes"">TTLL3</italic> transcript ENST00000455274 (Hg19 chr3:9898953–10190221). The presence of the inversion breakpoints was further confirmed in patients III:4 and III:25. Since the PCR primers designed to identify the inversion breakpoints would not amplify wild-type DNA, a multiplex PCR strategy was employed to amplify both wild-type and inverted PCR products so that",0_16,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"both wild-type and inverted PCR products so that additional family members could be tested along with negative controls. Both wild-type and inverted PCR products were detected in nine patients who had one or more clinical manifestations of VHL (III:1, III:2, III:4, III:13, III:25, III:30, III:35, III:36, III:37). Importantly, patient IV:4, a teenaged female who does not yet exhibit any VHL manifestations, was revealed to inherit the inversion. In contrast, only the wild-type product was detected in two",0_17,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"only the wild-type product was detected in two family members with no VHL clinical manifestations (III:14, III:15), as well as in unrelated control DNA samples (<xref rid=""SP1"" ref-type=""supplementary-material"">online supplemental figure S2</xref>). Patients III:25 and III:35 subsequently had renal surgeries at NCI. The OncoScan CNV Assay was performed on the ccRCCs from these patients as well as III:1 to assess CNVs. All tumours exhibited chromosome 3p loss, and most also exhibited chromosome 5q gain,",0_18,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"loss, and most also exhibited chromosome 5q gain, which is consistent with VHL-deficient ccRCCs (<xref rid=""SP1"" ref-type=""supplementary-material"">online supplemental figure S3</xref>). A few additional gains and losses were noted (<xref rid=""SP1"" ref-type=""supplementary-material"">online supplemental table S3</xref>). Expression analysis of <italic toggle=""yes"">VHL</italic> was performed on 13 ccRCCs from patients III:1 (n=3), III:25 (n=3) and III:35 (n=7) and compared with normal kidney samples derived",0_19,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"and compared with normal kidney samples derived from three independent, unrelated VHL patients, due to no normal kidney tissue being available from patients within this family. All tumours from patients III:25 and III:35 showed reduced expression of VHL, while two tumours from patient III:1 had mildly reduced expression (<xref rid=""SP1"" ref-type=""supplementary-material"">online supplemental figure S4</xref>). This is consistent with the observed loss of chromosome 3p in these tumours and residual <italic",0_20,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"3p in these tumours and residual <italic toggle=""yes"">VHL</italic> expression from normal cells within the tumours, such as infiltrating immune cells and tumour vasculature. In addition, patients III:13 and III:25 subsequently underwent surgery at NIH for brainstem and cerebellar haemangioblastomas, respectively. This report highlights the importance of continually refining the methodologies used to evaluate germline alterations in patients with hereditary diseases. The vast majority of VHL patients will",0_21,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"diseases. The vast majority of VHL patients will have germline variants that are detected with conventional testing, but this family and the recently published case of VHL disease caused by a balanced constitutional translocation<xref rid=""R11"" ref-type=""bibr""><sup>11</sup></xref> highlight the need for germline structural variants to be considered in the absence of other genetic causes. Although patients may be clinically diagnosed with diseases such as VHL, identifying the germline pathogenic cause is an",0_22,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"identifying the germline pathogenic cause is an essential component of managing these families. Most importantly, it can be used to identify additional, non-symptomatic members of the family and provide them with the appropriate screening and surveillance necessary to detect symptoms early and provide the best possible care. In the family described here, one teenaged patient (patient IV:4) is now confirmed to be germline positive for the chromosomal inversion we have identified, even before clinical",0_23,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"we have identified, even before clinical manifestations are apparent. She can now receive surveillance that is appropriate for VHL, as can any additional family members who are confirmed germline positive as testing progresses. Likewise, efforts are being made to provide testing and screening for patient II:6, who despite being asymptomatic, is an obligate carrier since her son and granddaughter (III:13 and IV:4) are both germline positive. In a previous study identifying breakpoints of germline <italic",0_24,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"study identifying breakpoints of germline <italic toggle=""yes"">VHL</italic> deletions, we reported that 95% (55 of 58) of the fully mapped germline deletions involve <italic toggle=""yes"">Alu</italic> repeats at both breakpoints and the <italic toggle=""yes"">AluYa5</italic> at chr3:10189995–10190297 involved in this inversion was the most common site for a breakpoint in these deletions (44.8%).<xref rid=""R13"" ref-type=""bibr""><sup>13</sup></xref> Furthermore, two germline inversions were present in",0_25,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"two germline inversions were present in conjunction with deletions that involved <italic toggle=""yes"">Alu</italic> repeats at all identified breakpoints, suggesting the possibility of an inversion occurring in the absence of a deletion.<xref rid=""R13"" ref-type=""bibr""><sup>13</sup></xref> The identified 291 kb inversion is similar in size to the largest reported <italic toggle=""yes"">VHL</italic> germline deletion (355 kb)<xref rid=""R13"" ref-type=""bibr""><sup>13</sup></xref> and was confined to a single",0_26,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"and was confined to a single cytogenetic band (3p25.3), thus would not be detected by conventional karyotype analysis. Although families with a clinical diagnosis of VHL and no detectable germline alteration are very rare, this study suggests that for such families, additional analysis techniques, such as RNAseq or whole genome sequencing, should be used to screen for these types of structural germline alterations. Ultimately, a complete genetic diagnosis is essential for the effective management of these",0_27,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"essential for the effective management of these VHL families, both now and in the future.",0_28,A novel pathogenic germline chromosome 3 inversion in von Hippel-Lindau disease,9 2024,,Von_Hippel-Lindau_Disease
"Spinal cord hemangioblastomas in von Hippel–Lindau disease The <italic toggle=""yes"">VHL</italic> gene (tumor suppressor gene) is located on the short arm of chromosome 3 (3p25-26).<sup><xref rid=""CIT0010"" ref-type=""bibr"">10</xref></sup> The gene encodes for the VHL protein (pVHL) that is critical for regulatory function in the hypoxia-inducible factor (HIF) pathway. pVHL acts to degrade the HIF-2α subunit and prevent persistent hypoxia signaling in tissues. When pVHL is mutated, it cannot perform this",1_0,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"When pVHL is mutated, it cannot perform this function, leading to increased and continuous HIF expression that is associated with tumor propagation.<sup><xref rid=""CIT0011"" ref-type=""bibr"">11</xref>,<xref rid=""CIT0012"" ref-type=""bibr"">12</xref></sup> Tumor formation and progression occur when HIF-related genes become upregulated, including growth signals, angiogenesis-supporting factors (such as vascular endothelial growth factor [VEGF]), and glucose metabolism genes.<sup><xref rid=""CIT0002""",1_1,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"glucose metabolism genes.<sup><xref rid=""CIT0002"" ref-type=""bibr"">2</xref>,<xref rid=""CIT0013"" ref-type=""bibr"">13</xref></sup> Because of unregulated HIF signaling in VHL tumors, which lack heterozygosity of the <italic toggle=""yes"">VHL gene</italic>, tumor cell propagation is supported and driven in a hypoxic environment enriched with growth factors and neovascularization. Because of their multiplicity and highly conserved anatomic distribution, it has been suggested that hemangioblastomas may have an",1_2,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"been suggested that hemangioblastomas may have an embryologic origin.<sup><xref rid=""CIT0014"" ref-type=""bibr"">14–16</xref></sup> Specifically, Lindau and Cushing hypothesized that an embryologic precursor cell was the origin of hemangioblastomas based on the histologic features and conserved anatomic distribution. They further hypothesized that this cell could develop into endothelial (vessel) and red blood cells that are seen in hemangioblastomas.<sup><xref rid=""CIT0017"" ref-type=""bibr"">17</xref></sup>",1_3,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"rid=""CIT0017"" ref-type=""bibr"">17</xref></sup> However, it was not confirmed until Choi and colleagues discovered that during normal embryologic development, hematopoietic and endothelial cells have a common cell precursor, which they termed a “<italic toggle=""yes"">hemangioblast</italic>.”<sup><xref rid=""CIT0015"" ref-type=""bibr"">15</xref></sup> Embryologic hemangioblasts are defined by the expression of 3 markers, including stem cell leukemia (Scl), FLK1 (VEGF receptor 2), and brachyury. These embryologic",1_4,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"receptor 2), and brachyury. These embryologic cells are present only during mesodermal development in patients who do not have VHL. To define the origin of hemangioblastomas based on a hypothesis by Lindau and Cushing, Park and colleagues characterized neoplastic cells (defined by loss of heterozygosity) from resected hemangioblastomas in VHL patients.<sup><xref rid=""CIT0018"" ref-type=""bibr"">18</xref></sup> They found that neoplastic cells demonstrated expression of the 3 characteristic markers that define",1_5,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"of the 3 characteristic markers that define embryologic hemangioblasts.<sup><xref rid=""CIT0018"" ref-type=""bibr"">18</xref></sup> To confirm their pluripotent potential, hemangioblastoma neoplastic cells were grown in cell culture. The tumor-derived hemangioblasts differentiated into erythrocytes, granulocytes, and endothelial cells, confirming their ability to develop into hemangioblastomas. Moreover, Merrill and colleagues determined that intratumoral mast cells are also derived from hemangioblasts that",1_6,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"cells are also derived from hemangioblasts that have undergone loss of heterozygosity.<sup><xref rid=""CIT0019"" ref-type=""bibr"">19</xref></sup> These findings support the concept that hemangioblasts are the arrested mesodermal embryologic cells of origin and retain their ability to differentiate into cell types found in hemangioblastomas.  Often, VHL patients will develop multiple spinal hemangioblastomas over their lifetime. The indication for surgical treatment is early signs/symptom formation. The data",1_7,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"is early signs/symptom formation. The data support surveillance for asymptomatic patients and treatment of only symptomatic patients, due to the slow and unpredictable progression of spinal hemangioblastomas. CNS hemangioblastomas are treated with microsurgical resection (<xref rid=""F2"" ref-type=""fig"">Figure 2</xref>). The goal of surgery is the complete removal of the tumor.<sup><xref rid=""CIT0005"" ref-type=""bibr"">5</xref>,<xref rid=""CIT0032"" ref-type=""bibr"">32</xref>,<xref rid=""CIT0037""",1_8,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"ref-type=""bibr"">32</xref>,<xref rid=""CIT0037"" ref-type=""bibr"">37–39</xref></sup> During resection, the surgeon performs circumferential microsurgical dissection of vascular supply via cautery and sharp transection of the feeding vessel. This allows for the tumor to be resected en bloc with minimal blood loss. Given that most tumors are located posteriorly and/or posterolaterally, the preferred approach is a laminectomy for surgical access. Laminectomy and laminoplasty have been compared in the literature",1_9,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"laminoplasty have been compared in the literature and there are no difference in progressive deformity rates between them.<sup><xref rid=""CIT0040"" ref-type=""bibr"">40</xref></sup> Ventrally located tumors, may need to be approached via lateral or anterior surgical corridors. Because hemangioblastomas of the cauda equina and nerve roots have an intrafasicular origin, the nerve root of origin must be resected for complete excision of the tumor. Fortunately, the vast majority of these tumors arise from sensory",1_10,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"vast majority of these tumors arise from sensory roots and may be resected with minimal to no neurologic deficit in our experience.<sup><xref rid=""CIT0030"" ref-type=""bibr"">30</xref>,<xref rid=""CIT0041"" ref-type=""bibr"">41</xref></sup> Associated syringomyelia will resolve once the offending tumor is removed. There is no need to fenestrate the cyst (although this may happen during resection) or resect the cyst/syrinx wall. Prior studies have shown that 96% of syrinx cavities will collapse or shrink after",1_11,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"of syrinx cavities will collapse or shrink after tumor resection.<sup><xref rid=""CIT0008"" ref-type=""bibr"">8</xref></sup> Other adjuncts for surgery have been used to improve upon established surgical techniques. Some groups have begun using minimally invasive (MIS) approaches to reduce operative morbidity and blood loss associated with hemangioblastoma resection. High degrees of efficacy can be achieved with MIS approaches, for example, Kruger et al. demonstrated 94.5% neurological stability or improvement",1_12,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"94.5% neurological stability or improvement and a 100% gross total resection rate in their series of 18 MIS-treated patients (16/18 VHL).<sup><xref rid=""CIT0042"" ref-type=""bibr"">42</xref></sup> Intraoperative ultrasound can be utilized to localize the lesion after lamina removal, and again when the lesion is resected to evaluate for residual if there is concern. Intraoperative neuromonitoring can be utilized to identify tumor edge and may inform the surgeon of when dissection is too aggressive or when to",1_13,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"of when dissection is too aggressive or when to expect postoperative neurological changes, but it has not improved or changed outcomes to a significant degree according to a recent systematic review.<sup><xref rid=""CIT0035"" ref-type=""bibr"">35</xref></sup> Resection is a highly effective, safe, and durable treatment for spinal cord hemangioblastomas. Mehta and colleagues found that after resection of 218 spinal cord hemangioblastomas in 108 VHL patients, complete resection was achieved for 99.5% of tumors",1_14,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"resection was achieved for 99.5% of tumors with a 96% rate of clinical stability or improvement.<sup><xref rid=""CIT0008"" ref-type=""bibr"">8</xref></sup> However, 60% of patients will experience transient deficits (not function-limiting) in the immediate postoperative period.<sup><xref rid=""CIT0008"" ref-type=""bibr"">8</xref></sup> They also found that ventral tumors and completely intramedullary tumors had a higher risk of postoperative functional decline. Overall, microsurgical resection is the gold standard",1_15,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"microsurgical resection is the gold standard given its high degree of success and stability or improvement of neurological symptoms.  VHL-associated spinal cord hemangioblastomas are benign tumors that can cause significant morbidity. Careful surveillance, multidisciplinary management, and resection at early sign/symptom formation are critical to provide the best possible outcome and lasting functional stability. Ongoing research may provide new systemic treatments for patients to be used as adjuncts or",1_16,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
treatments for patients to be used as adjuncts or replacements for resection.,1_17,Spinal cord hemangioblastomas in von Hippel–Lindau disease,10 2024,,Von_Hippel-Lindau_Disease
"Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans This scientific report aims to investigate the genotype-phenotype correlations of retinal hemangioblastoma (RH) in von Hippel-Lindau (VHL) disease. The study included 77 patients with genetically confirmed VHL disease who visited an ophthalmology clinic for the evaluation of RH. The presence, location, and size of RH were evaluated, Patients were categorized into three groups based on variants: HIF-1α binding site missense (HM),",2_0,Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans,7 10 2024,,Von_Hippel-Lindau_Disease
"on variants: HIF-1α binding site missense (HM), non-HIF-1α binding site missense (nHM), and truncating (TR) mutations. Fifty-six patients (72.7%) had RH in either eye, and 24 had bilateral RH. Sixteen patients (20.8%) had juxtapapillary RH in either eye. Nine patients had RH ≥ 2.0 disc diameters in size. <italic toggle=""yes"">VHL</italic> c.208G>A variant was the most frequent single mutation. Compared with patients having nHM mutations (15 patients) in VHL gene, patients with HM mutations (33 patients) or",2_1,Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans,7 10 2024,,Von_Hippel-Lindau_Disease
"gene, patients with HM mutations (33 patients) or TR mutations (26 patients) presented a greater number of eyes affected (p = 0.007 and 0.004, respectively), a greater number of RH (p = 0.012 and 0.003, respectively), and more frequent presentation of large RH ≥ 2.0 disc diameters (p = 0.012, and 0.013, respectively). In conclusion, this study provides a deeper understanding of the genetic spectrum of VHL disease in Korean VHL disease and highlights the importance of the location of missense mutations",2_2,Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans,7 10 2024,,Von_Hippel-Lindau_Disease
"importance of the location of missense mutations regarding the risk of RH. Von Hippel-Lindau (VHL) disease is a genetic disorder characterized by tumor development in the retina, central nervous system, kidneys, adrenal glands, and pancreas [<xref rid=""pone.0311665.ref001"" ref-type=""bibr"">1</xref>, <xref rid=""pone.0311665.ref002"" ref-type=""bibr"">2</xref>]. VHL disease is caused by pathogenic variants in <italic toggle=""yes"">VHL</italic> gene, a tumor suppressor gene located on the short arm of chromosome",2_3,Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans,7 10 2024,,Von_Hippel-Lindau_Disease
"gene located on the short arm of chromosome 3. The disease is a relatively common inherited cancer syndrome that occurs in 1 in 36,000 individuals worldwide [<xref rid=""pone.0311665.ref003"" ref-type=""bibr"">3</xref>, <xref rid=""pone.0311665.ref004"" ref-type=""bibr"">4</xref>]. VHL disease is inherited in an autosomal dominant pattern; however, 20% of patients with VHL disease have de novo mutation at their generation [<xref rid=""pone.0311665.ref005"" ref-type=""bibr"">5</xref>]. The most common tumor that occurs",2_4,Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans,7 10 2024,,Von_Hippel-Lindau_Disease
"The most common tumor that occurs in patients with VHL disease is hemangioblastoma, a benign blood vessel tumor in retina and central nervous system [<xref rid=""pone.0311665.ref002"" ref-type=""bibr"">2</xref>]. The prevalence of hemangioblastoma in patients with VHL disease varies depending on the study and population analyzed. However, it is generally estimated to be approximately 50–80% [<xref rid=""pone.0311665.ref002"" ref-type=""bibr"">2</xref>]. Ophthalmologists are mainly concerned with retinal",2_5,Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans,7 10 2024,,Von_Hippel-Lindau_Disease
"are mainly concerned with retinal hemangioblastomas (RH), as these tumors can frequently result in hard exudates, retinal edema, and tractional or exudative retinal detachment, which can cause vision loss [<xref rid=""pone.0311665.ref006"" ref-type=""bibr"">6</xref>, <xref rid=""pone.0311665.ref007"" ref-type=""bibr"">7</xref>]. Regular surveillance of VHL disease with an ophthalmologist is crucial, as it can pose challenges in treatment with the later detection of RH and there is always a risk of recurrence and",2_6,Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans,7 10 2024,,Von_Hippel-Lindau_Disease
"RH and there is always a risk of recurrence and new tumor formation [<xref rid=""pone.0311665.ref008"" ref-type=""bibr"">8</xref>]. Advances in genetic sequencing technology have made genetic testing more efficient and lowered costs. With the increasing accessibility of genetic testing, there is a growing interest in understanding the genotype-phenotype correlation of diseases. Regarding RH in VHL disease, although a few studies have examined the relationship between genotype and phenotype, the results of",2_7,Genotype-phenotype correlation of ocular von Hippel-Lindau disease in Koreans,7 10 2024,,Von_Hippel-Lindau_Disease
