text,chunk_id,title,publication_date,authors,disease
"translational studies, particularly in developing biomarkers for early-phase clinical trials and formulating future therapeutic strategies. In mitochondrial myopathies, muscle biopsy is a cardinal investigation [<xref rid=""B42-ijms-25-09915"" ref-type=""bibr"">42</xref>]. Cytochrome c oxidase (COX) histochemistry is central to the assessment [<xref rid=""B43-ijms-25-09915"" ref-type=""bibr"">43</xref>]. It reflects the activity of complex IV of the respiratory chain, three subunits of which are encoded by",0_18,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"chain, three subunits of which are encoded by mitochondrial DNA (mtDNA). Patients with mtDNA mutations have a mosaic of ‘COX-negative’ fibers, reflecting heteroplasmy, i.e., differences in the amount of mutated mtDNA between myofibers [<xref rid=""B43-ijms-25-09915"" ref-type=""bibr"">43</xref>]. COX-negative fibers are best detected by serial staining for COX followed by complex II (succinate dehydrogenase) staining [<xref rid=""B43-ijms-25-09915"" ref-type=""bibr"">43</xref>]. Succinate dehydrogenase is encoded",0_19,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"Succinate dehydrogenase is encoded entirely by nuclear genes and therefore maintains normal activity irrespective of heteroplasmy levels. Myofibers may also show compensatory mitochondrial proliferation. This can be seen as a ‘ragged’ appearance in fibers stained blue by succinate dehydrogenase or red by Gomori trichrome staining [<xref rid=""B44-ijms-25-09915"" ref-type=""bibr"">44</xref>]. Additional to histochemical clues, or when these are not evident, respiratory chain enzyme analysis can help identify",0_20,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"chain enzyme analysis can help identify mitochondrial abnormalities [<xref rid=""B42-ijms-25-09915"" ref-type=""bibr"">42</xref>]. Reports on histological findings in skeletal muscle in FRDA are sparse (see <xref rid=""ijms-25-09915-t001"" ref-type=""table"">Table 1</xref>). FRDA patients usually do not present the prominent histological and biochemical alterations classically associated with mitochondrial myopathy. Cytochrome-c oxidase-negative fibers and reduced activity of the respiratory chain enzymes may be",0_21,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"activity of the respiratory chain enzymes may be found, more consistently for complex I [<xref rid=""B36-ijms-25-09915"" ref-type=""bibr"">36</xref>,<xref rid=""B37-ijms-25-09915"" ref-type=""bibr"">37</xref>]. An anecdotal report described overt histological features of a mitochondrial myopathy in a child with FRDA, including the presence of ragged red fibers and ragged blue fibers [<xref rid=""B37-ijms-25-09915"" ref-type=""bibr"">37</xref>]. In a small cohort study [<xref rid=""B36-ijms-25-09915""",0_22,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"small cohort study [<xref rid=""B36-ijms-25-09915"" ref-type=""bibr"">36</xref>], morphological and fiber type analysis of gastrocnemius muscle biopsies revealed only mild myopathic changes, including selective type II fiber atrophy. Fiber-type grouping, a finding suggestive of muscle denervation, was described in both this work and in an earlier case report [<xref rid=""B45-ijms-25-09915"" ref-type=""bibr"">45</xref>]. Few studies have used magnetic resonance (MR)-based functional imaging techniques in skeletal",0_23,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"functional imaging techniques in skeletal muscle [<xref rid=""B11-ijms-25-09915"" ref-type=""bibr"">11</xref>,<xref rid=""B35-ijms-25-09915"" ref-type=""bibr"">35</xref>,<xref rid=""B46-ijms-25-09915"" ref-type=""bibr"">46</xref>]. ATP-generating capacity has been shown to be lower in the skeletal muscle of individuals with FRDA by using <sup>31</sup>P MR spectroscopy [<xref rid=""B11-ijms-25-09915"" ref-type=""bibr"">11</xref>]. This imaging technique demonstrates in the calf muscle of FRDA patients a more rapid",0_24,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"in the calf muscle of FRDA patients a more rapid depletion of phosphocreatine, the readily available source for ATP generation during maximal muscular effort, compared to healthy controls [<xref rid=""B11-ijms-25-09915"" ref-type=""bibr"">11</xref>,<xref rid=""B35-ijms-25-09915"" ref-type=""bibr"">35</xref>]. Furthermore, the regeneration of phosphocreatine after maximal exhaustive exercise is delayed in the calf muscle of individuals with FRDA [<xref rid=""B35-ijms-25-09915"" ref-type=""bibr"">35</xref>,<xref",0_25,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"ref-type=""bibr"">35</xref>,<xref rid=""B47-ijms-25-09915"" ref-type=""bibr"">47</xref>]. By means of “chemical exchange saturation transfer” (CEST) MR imaging, the opposite phenomenon can be studied, i.e., the decline in free creatine after exercise, as phosphocreatine is regenerated. The CEST technique has a superior spatial resolution to <sup>31</sup>P MR spectroscopy, enabling a muscle group-specific assessment [<xref rid=""B48-ijms-25-09915"" ref-type=""bibr"">48</xref>]. In FRDA patients, CEST-based MR",0_26,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"In FRDA patients, CEST-based MR identified a prolonged decline in free creatine only in the gastrocnemius muscle group, as opposed to the soleus [<xref rid=""B46-ijms-25-09915"" ref-type=""bibr"">46</xref>]. This specific pattern of involvement highlighted by CEST MR may be related to the different myofiber content in the two muscles. Indeed, gastrocnemius muscle has a higher density of fast twitch, glycolytic myofibers, which have greater phosphocreatine content at rest [<xref rid=""B49-ijms-25-09915""",0_27,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"content at rest [<xref rid=""B49-ijms-25-09915"" ref-type=""bibr"">49</xref>]. Consistent with the findings described above, near infrared muscle spectroscopy (NIRS) also shows a prolonged recovery from exercise-induced deoxygenation in the calf muscle of FRDA [<xref rid=""B50-ijms-25-09915"" ref-type=""bibr"">50</xref>]. A summary of the reviewed studies is provided in <xref rid=""ijms-25-09915-t001"" ref-type=""table"">Table 1</xref>. Skeletal muscle involvement was addressed in a number of studies in murine models",0_28,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"addressed in a number of studies in murine models of FRDA, which particularly highlighted alterations in muscle-related metabolic processes in the setting of frataxin deficiency [<xref rid=""B51-ijms-25-09915"" ref-type=""bibr"">51</xref>,<xref rid=""B52-ijms-25-09915"" ref-type=""bibr"">52</xref>,<xref rid=""B53-ijms-25-09915"" ref-type=""bibr"">53</xref>,<xref rid=""B54-ijms-25-09915"" ref-type=""bibr"">54</xref>]. Indeed, as highly active tissue, skeletal muscle plays a pivotal role in the regulation of carbohydrate",0_29,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"a pivotal role in the regulation of carbohydrate and lipid metabolism [<xref rid=""B55-ijms-25-09915"" ref-type=""bibr"">55</xref>,<xref rid=""B56-ijms-25-09915"" ref-type=""bibr"">56</xref>]. An early microarray study focused on skeletal muscle involvement in the KIKO transgenic mouse model of FRDA. KIKO mice are compound heterozygous for a null <italic toggle=""yes"">FXN</italic> allele and an <italic toggle=""yes"">FXN</italic> allele carrying a short GAA expansion; they have a 25–36% residual frataxin protein",0_30,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"they have a 25–36% residual frataxin protein expression compared to wild type mice and display a very mild phenotype [<xref rid=""B57-ijms-25-09915"" ref-type=""bibr"">57</xref>]. KIKO mice showed multiple differences in gene expression in skeletal muscle when compared to control littermates. Of these, lipid metabolism was identified as the top differentially expressed pathway in skeletal muscle [<xref rid=""B53-ijms-25-09915"" ref-type=""bibr"">53</xref>]. Particularly, a number of gene encoding enzymes involved",0_31,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"a number of gene encoding enzymes involved in the metabolism of fatty acids (<italic toggle=""yes"">SCD5</italic>, <italic toggle=""yes"">ACLY</italic>, <italic toggle=""yes"">ACSS2</italic>, <italic toggle=""yes"">AACS</italic>) were upregulated. Numerous alterations in lipid metabolism-related processes were observed in both the skeletal muscle and the liver of KIKO mice. The downregulation of several contractile proteins expressed in slow-twitch fibers in the skeletal muscle of KIKO mice suggested a shift",0_32,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"skeletal muscle of KIKO mice suggested a shift towards fast, more anaerobic, less oxidative fiber types. Notably, transcriptional changes observed in skeletal muscle were significantly more pronounced than those observed in cardiac muscle of KIKO mice (n = 321 versus n = 174 differentially expressed genes, respectively) [<xref rid=""B53-ijms-25-09915"" ref-type=""bibr"">53</xref>]. In general, the transcriptional alterations observed in the skeletal muscle, heart, and liver of KIKO mice were consistent with a",0_33,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"and liver of KIKO mice were consistent with a disruption in the peroxisome proliferator-activated receptor γ (<italic toggle=""yes"">PPARγ</italic>)/peroxisome proliferator-activated receptor gamma coactivator-1α (PGC-1α)-related pathway. <italic toggle=""yes"">PPARγ</italic> and its transcriptional coactivator PGC-1α regulate mitochondrial biogenesis, carbohydrate and lipid metabolism, and the remodeling of muscle tissue to a fiber-type composition that is metabolically more oxidative and less glycolytic in",0_34,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"more oxidative and less glycolytic in nature [<xref rid=""B58-ijms-25-09915"" ref-type=""bibr"">58</xref>,<xref rid=""B59-ijms-25-09915"" ref-type=""bibr"">59</xref>,<xref rid=""B60-ijms-25-09915"" ref-type=""bibr"">60</xref>,<xref rid=""B61-ijms-25-09915"" ref-type=""bibr"">61</xref>]. These early findings in KIKO mice provided a rationale for further investigations on the contribution of the <italic toggle=""yes"">PPARγ</italic>/PGC-1α pathway in FRDA. Recently, leriglitazone, a <italic toggle=""yes"">PPARγ</italic>",0_35,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"a <italic toggle=""yes"">PPARγ</italic> agonist, entered clinical trials with a first phase 2 study completed (ClinicalTrials.gov: NCT03917225; EudraCT: 2018-004405-64) [<xref rid=""B62-ijms-25-09915"" ref-type=""bibr"">62</xref>]. Similarly to the brain and the heart, skeletal muscle is capable of utilizing ketone bodies as an alternative energy source during periods of fasting or low carbohydrate availability [<xref rid=""B63-ijms-25-09915"" ref-type=""bibr"">63</xref>,<xref rid=""B64-ijms-25-09915""",0_36,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"rid=""B64-ijms-25-09915"" ref-type=""bibr"">64</xref>]. The ketone bodies produced by the liver are converted in target extrahepatic tissues to acetoacetyl-CoA, which is then fueled into the Krebs cycle for the production of ATP [<xref rid=""B63-ijms-25-09915"" ref-type=""bibr"">63</xref>]. The key rate-limiting enzyme in this process, 3-oxoacid CoA transferase 1 (OXCT1), has been shown to interact with frataxin in a study using immunoprecipitation with anti-frataxin antibodies [<xref rid=""B51-ijms-25-09915""",0_37,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"antibodies [<xref rid=""B51-ijms-25-09915"" ref-type=""bibr"">51</xref>]. The same study showed a correlation between changes in frataxin expression and OXCT1 expression in different cell types. This interaction was further investigated in KIKO mice [<xref rid=""B51-ijms-25-09915"" ref-type=""bibr"">51</xref>]. OXCT1 was reduced in skeletal muscle from both KIKO mice and FRDA patient samples. In KIKO mice, plasma ketone body levels were significantly elevated compared to control mice. At the same time, mass",0_38,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"compared to control mice. At the same time, mass spectrometry analysis revealed reduced acetyl-CoA levels in skeletal muscle homogenates from KIKO mice as compared to controls upon fasting. These results suggest that a deficit in ketone body utilization occurs in skeletal muscle of KIKO mice. Based on these findings, the authors hypothesized that a reduction in skeletal muscle OXCT1 in FRDA may contribute to prolonged post-exercise recovery and exercise intolerance. Prolonged exercise stimulates the",0_39,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"intolerance. Prolonged exercise stimulates the ability of skeletal muscle to take up ketones from the blood [<xref rid=""B55-ijms-25-09915"" ref-type=""bibr"">55</xref>,<xref rid=""B63-ijms-25-09915"" ref-type=""bibr"">63</xref>,<xref rid=""B64-ijms-25-09915"" ref-type=""bibr"">64</xref>] and increases OXCT1 activity in mice [<xref rid=""B65-ijms-25-09915"" ref-type=""bibr"">65</xref>,<xref rid=""B66-ijms-25-09915"" ref-type=""bibr"">66</xref>]. This may explain the observation that long-term exercise training prevents the",0_40,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"that long-term exercise training prevents the development of exercise intolerance in KIKO mice [<xref rid=""B52-ijms-25-09915"" ref-type=""bibr"">52</xref>]. Translating these findings in human studies, impaired ketone body utilization in FRDA could similarly lead to inefficient ATP production and energy deficits, particularly under conditions of exercise or fasting stress, as seen in clinical settings [<xref rid=""B39-ijms-25-09915"" ref-type=""bibr"">39</xref>]. Children and adults with FRDA have lower lean mass",0_41,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"and adults with FRDA have lower lean mass in the arms and legs [<xref rid=""B54-ijms-25-09915"" ref-type=""bibr"">54</xref>]. Distinguishing between a primary effect of frataxin loss and consequences of deconditioning is challenging. Experiments in an inducible frataxin depletion mouse model (FRDAkd) [<xref rid=""B67-ijms-25-09915"" ref-type=""bibr"">67</xref>] showed reduced muscle mass gain and smaller myofibers with increasing frataxin depletion [<xref rid=""B54-ijms-25-09915"" ref-type=""bibr"">54</xref>]. At the",0_42,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"ref-type=""bibr"">54</xref>]. At the molecular level, this phenotype was accompanied by decreased global protein translation and activation of the “integrated stress response”, an intracellular signaling network that reprograms gene expression in response to a variety of conditions to maintain protein homeostasis [<xref rid=""B54-ijms-25-09915"" ref-type=""bibr"">54</xref>]. A summary of the studies addressing skeletal muscle involvement in FRDA murine models is provided in <xref rid=""ijms-25-09915-t002""",0_43,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"is provided in <xref rid=""ijms-25-09915-t002"" ref-type=""table"">Table 2</xref>. The advances of omics techniques provided unique insight into the molecular biology and pathophysiology underlying a number of physiological and disease conditions. Based on RNA-sequencing data of the entire human transcriptome, which includes 20,162 protein-coding genes, 64% of these genes are expressed in skeletal muscle, and 921 genes show higher expression in skeletal muscle compared to other tissues [<xref",0_44,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"skeletal muscle compared to other tissues [<xref rid=""B32-ijms-25-09915"" ref-type=""bibr"">32</xref>,<xref rid=""B68-ijms-25-09915"" ref-type=""bibr"">68</xref>]. As expected, genes involved in contraction, actin filament-based processes, muscle organ development, and muscle filament sliding are particularly over-represented in skeletal muscle. Moreover, the cardiac muscle and skeletal muscle have by far the highest fraction of transcripts encoding mitochondrial proteins of all analyzed tissues, corresponding to",0_45,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"of all analyzed tissues, corresponding to 28–32% of the total mRNA pool [<xref rid=""B68-ijms-25-09915"" ref-type=""bibr"">68</xref>]. Interestingly, a number of genes are simultaneously enriched in both cardiac and skeletal muscles, adipose tissue, and liver, mainly represented by genes implicated in metabolic processes and enzymatic activities. Transcriptomics studies revealed in particular a high correlation in the expression of protein coding genes between both skeletal and cardiac muscle and the adipose",0_46,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"both skeletal and cardiac muscle and the adipose tissue [<xref rid=""B68-ijms-25-09915"" ref-type=""bibr"">68</xref>]. Recently, our group applied transcriptomic and proteomic analysis in gastrocnemius muscle biopsies from FRDA patients and controls. Overall, 1873 genes were differentially expressed between FRDA and control muscle, with 1144 of them showing a >2-fold change in gene expression. The extent of the gene expression changes in skeletal muscle was far more marked than those detected in non-affected",0_47,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"more marked than those detected in non-affected cells, such as peripheral blood mononuclear cells (PBMCs) or fibroblasts from FRDA patients [<xref rid=""B69-ijms-25-09915"" ref-type=""bibr"">69</xref>,<xref rid=""B70-ijms-25-09915"" ref-type=""bibr"">70</xref>,<xref rid=""B71-ijms-25-09915"" ref-type=""bibr"">71</xref>]. More importantly, gene expression changes in skeletal muscle biopsies were far more marked than those found in sensory neurons derived from induced pluripotent stem cells (iPSCs) [<xref",0_48,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"induced pluripotent stem cells (iPSCs) [<xref rid=""B72-ijms-25-09915"" ref-type=""bibr"">72</xref>,<xref rid=""B73-ijms-25-09915"" ref-type=""bibr"">73</xref>]. Pathways related to mitochondrial composition and function dominated the set of downregulated genes in skeletal muscle [<xref rid=""B15-ijms-25-09915"" ref-type=""bibr"">15</xref>]. These included not only terms related to oxidative phosphorylation but also ISC assembly, Krebs cycle, mitochondrial transport proteins, mitochondrial structural/regulatory",0_49,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
"proteins, mitochondrial structural/regulatory proteins, and a large group to mitochondrial ribosomes. <italic toggle=""yes"">FXN</italic> mRNA was about ~3.5-fold decreased in FRDA samples comparing to controls [<xref rid=""B15-ijms-25-09915"" ref-type=""bibr"">15</xref>]. Several genes related to lipid metabolism were also listed among the differentially expressed ones, including the hormone leptin, which, with a 4-fold increase, was among the most strongly upregulated mRNA in FRDA skeletal muscle [<xref",0_50,Skeletal Muscle Involvement in Friedreich Ataxia,13 9 2024,,Friedreich_Ataxia
